indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,fecha
3196,,8.0,81.0,0,8,5.6,948.4(18),3.0,1018.3,938.6,6.8,,11.8,0,0,6.0,,2,16.0,57.0,1.0,8,,307.0,111,1,6,804.0,72.8,10,0,12.0,0,11.6,0,11.3,15.8,0,919.9(04),3,01-11-2023
3196,,5.0,76.0,0,2,,949.8(30),1.0,1021.7,942.0,8.2,,13.0,0,0,4.0,,0,21.0,,0.0,4,,192.0,110,0,1,728.0,9.4,6,0,7.0,0,9.6,0,12.7,17.1,0,933.9(22),2,01-11-2024
3196,,6.0,73.0,0,7,5.3,951.1(05),0.0,1024.4,942.2,-0.4,,4.4,0,1,12.0,,0,13.0,57.0,0.0,5,,129.0,63,0,2,442.0,18.6,3,0,4.0,15,3.2,2,4.4,9.2,0,930.1(23),4,01-12-2001
3196,,12.0,84.0,0,5,3.6,948.3(01),2.0,1019.7,939.1,4.9,,10.6,0,0,2.0,,1,17.0,38.0,0.0,18,,303.0,94,0,2,552.0,64.8,19,0,13.0,2,6.2,0,8.1,11.3,1,923.1(27),10,01-12-2002
3196,,6.0,79.0,0,7,4.5,951.3(23),5.0,1021.5,940.3,2.5,,6.4,0,1,5.0,,1,20.0,48.0,0.0,9,,252.0,79,0,1,530.0,48.4,10,0,10.0,5,5.8,0,6.7,10.9,1,925.5(01),7,01-12-2003
3196,,5.0,71.0,0,2,5.4,951.3(30),5.0,1022.0,940.8,3.0,,9.2,0,0,6.0,,1,20.0,58.0,0.0,3,,263.0,73,0,0,970.0,18.7,5,0,11.0,3,5.0,1,7.1,11.2,0,917.1(01),3,01-12-2004
3196,,3.0,69.0,0,0,6.3,950.5(22),1.0,1021.1,939.7,1.5,,7.4,0,0,9.0,,1,19.0,68.0,0.0,4,,258.0,67,0,0,933.0,31.0,9,0,10.0,11,6.6,0,6.0,10.4,0,921.3(02),3,01-12-2005
3196,,5.0,69.0,0,0,5.9,960.0(31),2.0,1027.7,945.9,2.1,,9.8,0,0,12.0,,1,14.0,63.0,0.0,5,,222.0,69,0,0,797.0,28.5,6,0,8.0,9,7.4,1,6.4,10.7,0,927.9(08),4,01-12-2006
3196,,7.0,73.0,0,4,5.9,951.9(27),1.0,1026.0,944.2,1.8,,6.5,0,0,12.0,,1,12.0,63.0,0.0,5,,142.0,71,0,3,715.0,14.9,6,0,5.0,10,5.6,0,6.4,11.0,0,935.2(21),2,01-12-2007
3196,,8.0,70.0,0,3,4.6,951.8(20),1.0,1018.6,937.5,2.3,,8.6,0,0,8.0,,1,15.0,49.0,0.0,8,,217.0,68,0,2,852.0,34.6,9,0,8.0,8,4.6,3,6.3,10.4,0,918.6(14),6,01-12-2008
3196,,14.0,79.0,0,6,3.8,947.7(09),9.0,1012.3,931.6,1.9,,10.6,0,0,2.0,,6,15.0,40.0,0.0,19,,271.0,78,0,3,630.0,116.3,16,0,11.0,9,1.5,5,5.9,9.9,0,909.8(24),12,01-12-2009
3196,,13.0,75.0,0,3,4.3,948.1(10),1.0,1014.1,933.3,2.1,,9.8,0,0,6.0,,5,12.0,46.0,0.0,14,,199.0,76,0,0,611.0,93.6,16,0,8.0,11,5.5,0,6.0,9.9,0,912.7(22),9,01-12-2010
3196,,6.0,74.0,0,3,6.1,954.3(26),2.0,1027.8,946.1,2.1,,6.4,0,0,8.0,,0,17.0,66.0,0.0,3,,192.0,75,0,2,779.0,5.0,6,0,7.0,6,4.0,0,7.0,11.9,0,936.5(16),2,01-12-2011
3196,,10.0,81.0,0,7,4.3,953.4(27),1.0,1023.0,941.6,2.8,,9.8,0,0,6.0,,0,15.0,46.0,0.0,11,,196.0,81,0,5,570.0,14.4,9,0,7.0,8,4.5,0,6.7,10.5,0,927.9(01),5,01-12-2012
3196,,7.0,70.0,0,3,6.1,953.4(15),2.0,1025.7,944.0,1.2,,7.0,0,0,16.0,,2,8.0,65.0,0.0,7,,194.0,68,0,0,795.0,48.2,9,0,7.0,12,7.5,0,6.2,11.2,0,919.2(25),6,01-12-2013
3196,,3.0,70.0,0,1,6.8,954.2(29),1.0,1025.1,943.7,2.1,,8.8,0,0,15.0,,0,13.0,73.0,0.0,2,,114.0,72,0,0,767.0,15.3,6,0,4.0,4,8.2,0,7.0,12.0,0,924.4(01),2,01-12-2014
3196,,5.0,75.0,0,3,5.0,956.2(09),0.0,1030.1,948.9,4.9,,8.2,0,0,4.0,,0,22.0,53.0,0.0,4,,94.0,89,0,0,598.0,4.4,5,0,3.0,0,10.3,0,9.6,14.2,0,940.6(14),1,01-12-2015
3196,,7.0,77.0,0,11,5.4,957.5(24),0.0,1027.4,946.1,4.0,,9.4,0,0,5.0,,1,19.0,58.0,0.0,6,,116.0,84,0,4,505.0,35.8,6,0,5.0,2,3.1,0,8.5,12.8,0,930.9(04),5,01-12-2016
3196,,5.0,68.0,0,6,5.9,956.6(21),5.0,1025.3,943.7,1.9,,8.5,0,0,10.0,,1,16.0,63.0,0.0,6,,252.0,69,0,2,866.0,26.1,8,0,10.0,10,5.6,0,6.6,11.3,0,913.0(11),3,01-12-2017
3196,,9.0,79.0,0,8,5.7,953.2(22),1.0,1027.3,945.9,3.2,,6.4,0,0,5.0,,0,17.0,61.0,0.0,5,,168.0,84,0,4,637.0,11.1,5,0,6.0,0,8.0,0,8.0,12.8,1,928.3(13),2,01-12-2018
3196,,11.0,77.0,0,4,4.6,952.0(31),7.0,1020.1,939.6,4.8,,11.0,0,0,3.0,,2,17.0,50.0,1.0,10,,290.0,88,1,4,844.0,81.6,13,0,12.0,0,7.0,0,9.0,13.1,0,919.0(20),8,01-12-2019
3196,,10.0,74.0,0,4,4.5,949.7(21),5.0,1017.0,936.2,3.7,,11.2,0,0,2.0,,0,19.0,48.0,0.0,13,,360.0,78,0,2,886.0,19.3,12,0,13.0,5,7.4,0,7.2,10.7,0,916.2(04),7,01-12-2020
3196,,9.0,76.0,0,4,5.4,949.4(31),4.0,1021.8,941.2,4.5,,9.9,0,0,5.0,,0,17.0,58.0,0.0,6,,292.0,88,0,2,928.0,25.6,8,0,10.0,1,9.7,0,9.0,13.5,0,926.9(25),6,01-12-2021
3196,,20.0,87.0,0,10,2.6,952.1(27),2.0,1017.0,936.8,6.3,,12.6,0,0,4.0,,6,7.0,28.0,0.0,17,,240.0,104,0,7,468.0,133.6,18,1,9.0,0,8.0,0,9.4,12.5,0,919.8(09),11,01-12-2022
3196,,7.0,76.0,0,3,5.6,956.3(17),0.0,1025.1,943.8,2.9,,10.2,0,0,11.0,,1,13.0,60.0,0.0,4,,196.0,79,0,1,644.0,19.3,4,0,7.0,3,8.0,0,7.4,11.9,0,918.3(01),2,01-12-2023
3196,,1.0,70.0,0,0,,958.5(16),1.0,1028.0,946.5,2.9,,9.0,0,0,11.0,,0,19.0,,0.0,4,,180.0,76,0,1,777.0,2.3,6,0,7.0,6,8.4,0,8.0,13.1,0,936.6(11),1,01-12-2024
