indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,fecha
3200,,2,43,0,0,10.5,954.8(12),1.0,1014.1,944.7,13.4,,19.2,13,0.0,6,,1,23,72,0.0,6,,,97,0,0.0,2862,29.4,8,3,13.0,0,14.6,0,19.8,26.2,0.0,934.9(18),4,01-05-2012
3200,,6,50,0,0,9.5,950.5(06),4.0,1014.1,943.6,9.5,,16.0,0,0.0,6,,1,19,66,0.0,10,,,89,0,0.0,1858,39.6,10,4,12.0,0,10.0,0,15.3,21.0,0.0,928.2(17),8,01-05-2013
3200,,4,38,0,0,10.5,955.0(14),2.0,1014.0,944.3,12.2,,17.0,2,0.0,3,,0,24,73,0.0,5,,,83,0,0.0,2883,8.7,7,0,14.0,0,17.6,0,18.5,24.7,0.0,932.5(19),2,01-05-2014
3200,,4,39,0,0,10.6,954.8(16),4.0,1015.8,946.4,12.9,,18.6,9,0.0,10,,0,17,74,0.0,1,,,95,0,0.0,3130,0.5,2,1,14.0,0,20.6,0,20.1,27.3,0.0,935.0(04),0,01-05-2015
3200,,8,53,0,0,8.1,954.8(01),2.0,1013.5,943.2,11.1,,15.0,0,0.0,5,,1,18,56,0.0,9,,,98,0,0.0,1724,54.5,10,0,12.0,0,13.0,0,16.4,21.7,0.0,928.9(08),7,01-05-2016
3200,,4,43,0,0,10.2,956.4(15),3.0,1013.6,944.3,13.8,,19.0,8,0.0,3,,0,24,71,0.0,5,,,103,0,0.0,2513,18.1,6,1,12.0,0,18.0,0,20.2,26.6,0.0,928.6(11),3,01-05-2017
3200,,2,56,0,0,8.9,950.1(13),1.0,1013.2,943.3,11.6,,15.0,0,0.0,1,,1,28,62,0.0,8,,,115,0,0.0,1629,39.9,12,7,11.0,0,16.4,0,17.2,22.8,0.0,937.3(09),4,01-05-2018
3200,,1,40,0,0,11.5,954.3(12),5.0,1013.4,943.9,12.1,,16.6,6,0.0,8,,0,22,80,0.0,1,,,92,0,0.0,2830,1.1,3,0,15.0,0,19.8,0,19.2,26.4,0.0,932.1(16),1,01-05-2019
3200,,3,51,0,0,9.5,954.9(24),1.0,1014.7,945.4,13.5,,18.0,10,0.0,7,,0,21,66,0.0,7,,,119,0,0.0,2134,31.1,9,2,12.0,0,15.6,0,20.0,26.5,0.0,932.4(14),7,01-05-2020
3200,,4,45,0,0,9.7,952.5(25),2.0,1014.7,945.0,12.0,,18.8,4,0.0,4,,0,23,68,0.0,7,,,97,0,0.0,2372,9.8,7,2,13.0,0,16.2,0,18.4,24.8,0.0,934.8(09),3,01-05-2021
3200,,2,39,0,0,10.8,953.1(26),2.0,1014.8,945.7,14.2,,19.6,11,0.0,8,,0,21,75,0.0,2,,,100,0,0.0,2745,0.5,3,3,12.0,0,18.6,0,21.1,28.0,0.0,934.4(29),0,01-05-2022
3200,,6,46,0,0,9.1,952.0(08),5.0,1014.5,944.7,12.4,,19.0,1,0.0,1,,2,24,64,0.0,8,,,99,0,0.0,2376,50.0,10,6,14.0,0,19.8,0,18.5,24.6,0.0,937.8(21),8,01-05-2023
3200,,1,43,2,0,11.1,951.4(08),4.0,1012.6,943.1,11.8,,19.6,6,0.0,4,,0,26,77,0.0,4,,,96,0,0.0,2451,8.1,6,1,14.0,0,14.9,0,18.4,24.9,0.0,935.9(14),4,01-05-2024
3200,,1,32,0,0,12.2,953.8(18),1.0,1014.5,946.1,16.6,,22.2,19,0.0,18,,0,11,81,0.0,1,,304.0,98,0,0.0,3851,1.5,1,0,12.0,0,22.0,0,24.1,31.6,0.0,938.7(08),1,01-06-2001
3200,,2,37,0,0,11.4,950.9(21),3.0,1013.6,945.2,16.9,,23.6,20,0.0,13,,1,15,76,0.0,5,,338.0,111,0,0.0,3366,19.0,6,2,15.0,0,18.6,0,24.0,31.0,0.0,934.1(05),2,01-06-2002
3200,,3,37,1,0,10.8,951.5(14),2.0,1012.5,944.5,18.8,,23.4,24,0.0,5,,0,22,72,0.0,4,,279.0,121,0,0.0,3362,9.4,5,2,12.0,0,23.8,0,25.7,32.6,0.0,936.9(22),2,01-06-2003
3200,,1,37,0,0,12.1,952.2(10),3.0,1015.0,946.8,17.9,,24.2,24,0.0,10,,0,19,80,0.0,1,,276.0,119,0,0.0,3124,0.9,2,3,12.0,0,26.4,0,25.1,32.3,0.0,937.3(18),0,01-06-2004
3200,,1,41,0,0,11.5,952.9(16),4.0,1013.6,945.6,18.9,,23.2,23,0.0,9,,0,20,77,0.0,5,,296.0,142,0,0.0,3585,5.1,7,3,13.0,0,23.6,0,25.6,32.4,0.0,936.6(12),3,01-06-2005
3200,,1,37,0,0,11.1,951.8(04),4.0,1013.8,945.4,17.3,,22.2,15,0.0,6,,1,23,74,0.0,4,,281.0,115,0,0.0,3247,24.8,7,4,13.0,0,24.8,0,24.0,30.7,0.0,938.9(24),2,01-06-2006
3200,,4,48,0,0,10.8,952.3(01),2.0,1013.0,943.9,15.0,,19.0,7,0.0,9,,1,17,72,0.0,5,,294.0,120,0,0.0,2493,24.3,6,1,13.0,0,20.6,0,20.9,26.8,0.0,938.7(06),3,01-06-2007
3200,,2,45,0,0,10.6,949.8(27),2.0,1014.3,945.4,15.4,,23.0,11,0.0,9,,1,19,71,0.0,7,,267.0,120,0,0.0,2495,36.2,8,2,12.0,0,17.2,0,21.7,28.1,0.0,935.8(16),4,01-06-2008
3200,,4,36,0,0,10.9,951.8(11),7.0,1012.9,944.5,17.7,,23.2,19,0.0,8,,0,18,73,1.0,5,,355.0,109,0,0.0,4021,3.7,8,1,16.0,0,19.4,0,24.2,30.7,0.0,935.9(06),1,01-06-2009
3200,,3,48,0,0,9.8,949.5(29),5.0,1012.0,943.1,15.8,,20.4,15,0.0,6,,1,21,65,0.0,10,,266.0,123,0,0.0,2468,40.6,11,7,11.0,0,17.2,0,21.7,27.5,0.0,927.5(09),7,01-06-2010
3200,,2,37,0,0,12.0,953.1(01),3.0,1013.9,945.3,16.7,,24.2,18,0.0,14,,0,14,80,0.0,3,,267.0,108,0,0.0,3464,18.6,4,3,12.0,0,19.2,0,23.3,29.8,0.0,935.5(05),3,01-06-2011
3200,,2,38,0,0,11.8,951.0(24),4.0,1012.8,944.6,18.3,,25.4,20,0.0,10,,0,18,79,0.0,2,,,121,0,0.0,4260,1.6,3,0,15.0,0,24.4,0,24.8,31.3,0.0,937.8(07),0,01-06-2012
3200,,1,38,0,0,11.9,954.5(29),0.0,1015.1,946.1,14.7,,18.6,14,0.0,17,,0,12,79,0.0,1,,,100,0,0.0,3185,5.5,2,0,12.0,0,18.5,0,21.6,28.4,0.0,938.5(16),1,01-06-2013
3200,,1,38,0,0,11.6,952.1(11),3.0,1013.6,944.9,16.2,,20.0,11,0.0,9,,1,20,78,0.0,4,,,108,0,0.0,3508,19.6,4,2,13.0,0,22.2,0,22.6,29.0,0.0,938.3(06),3,01-06-2014
3200,,2,35,1,0,11.6,951.7(26),0.0,1014.1,945.9,17.9,,24.0,22,0.0,13,,0,15,78,0.0,4,,,107,0,0.0,3461,13.6,4,3,12.0,0,21.6,0,24.7,31.5,0.0,939.0(12),3,01-06-2015
3200,,0,34,0,0,12.3,956.2(19),2.0,1013.2,944.9,17.1,,21.6,18,0.0,11,,0,19,82,0.0,0,,,104,0,0.0,3373,0.0,1,2,13.0,0,21.2,0,24.0,30.9,0.0,933.7(15),0,01-06-2016
3200,,1,36,0,0,11.6,951.0(15),8.0,1012.2,944.5,19.6,,25.0,22,0.0,8,,0,21,78,1.0,5,,,127,0,0.0,3695,8.1,6,6,13.0,0,23.0,0,26.4,33.3,0.0,937.4(28),4,01-06-2017
3200,,4,48,0,1,9.9,951.5(18),1.0,1012.7,944.1,16.1,,22.4,16,0.0,6,,0,20,66,0.0,6,,,133,0,0.0,2372,12.2,7,2,11.0,0,18.8,0,22.5,28.8,0.0,935.3(29),5,01-06-2018
3200,,1,32,0,0,12.1,950.9(01),4.0,1011.8,943.5,17.0,,24.8,16,0.0,8,,0,21,81,0.0,1,,,96,0,0.0,3904,1.0,1,0,15.0,0,22.4,0,23.8,30.6,0.0,936.6(13),1,01-06-2019
3200,,0,39,1,0,11.5,952.3(21),4.0,1012.0,943.6,16.6,,23.4,13,0.0,9,,0,21,77,0.0,5,,,115,0,0.0,3364,3.6,6,2,15.0,0,21.0,0,23.1,29.5,0.0,933.1(11),2,01-06-2020
3200,,2,44,1,0,10.4,951.5(05),5.0,1013.7,945.1,16.6,,21.6,16,0.0,6,,1,22,69,0.0,6,,,123,0,0.0,3008,26.6,7,5,14.0,0,19.8,0,23.0,29.4,0.0,937.7(16),4,01-06-2021
3200,,0,34,0,0,11.3,950.2(16),1.0,1012.4,944.4,18.1,,24.8,14,0.0,7,,0,23,75,0.0,2,,,113,0,0.0,3795,0.4,2,0,14.0,0,24.0,0,25.1,32.1,0.0,936.9(21),0,01-06-2022
3200,,4,52,0,0,9.5,952.8(23),2.0,1011.7,943.4,17.9,,23.4,13,0.0,5,,0,21,63,0.0,10,,,155,0,0.0,2427,32.3,11,11,12.0,0,21.5,0,24.0,30.0,0.0,936.8(19),7,01-06-2023
3200,,4,46,0,0,9.3,950.8(21),4.0,1011.7,943.1,16.3,,21.8,14,0.0,8,,1,18,62,0.0,9,,,127,0,0.0,2544,26.4,10,6,14.0,0,21.0,0,22.7,29.2,0.0,934.8(09),4,01-06-2024
3200,,3,34,0,0,10.8,952.7(01),3.0,1012.9,944.6,17.9,,24.0,19,0.0,12,,0,16,73,0.0,2,,307.0,107,0,0.0,3867,2.3,3,1,14.0,0,24.0,0,24.8,31.7,0.0,934.6(04),1,01-07-2001
3200,,0,39,0,0,12.7,952.6(24),4.0,1013.1,945.1,18.4,,23.4,24,0.0,18,,0,13,86,0.0,1,,339.0,132,0,0.0,3714,0.5,2,1,13.0,0,26.4,0,25.3,32.3,0.0,938.5(31),0,01-07-2002
3200,,0,31,0,0,12.6,952.5(29),1.0,1013.3,945.4,19.4,,23.2,26,,22,,0,9,85,0.0,0,,287.0,109,0,,4006,0.0,0,0,13.0,0,25.4,0,26.5,33.6,,936.7(14),0,01-07-2003
3200,,0,34,2,0,11.9,952.3(24),3.0,1013.4,945.4,18.8,,24.2,26,0.0,17,,0,14,81,0.0,3,,289.0,116,0,0.0,3719,12.2,1,3,13.0,0,24.6,0,26.1,33.3,0.0,937.4(06),2,01-07-2004
3200,,0,35,0,0,12.4,953.7(20),4.0,1012.7,945.0,20.0,,24.4,28,0.0,19,,0,12,84,0.0,0,,332.0,131,0,0.0,4480,0.0,0,0,14.0,0,28.5,0,27.1,34.1,0.0,938.1(23),0,01-07-2005
3200,,1,34,0,0,11.1,951.4(11),4.0,1014.0,946.4,21.2,,25.4,30,0.0,14,,0,16,75,0.0,3,,276.0,129,0,0.0,4221,1.7,5,4,12.0,0,29.8,0,27.9,34.5,0.0,940.8(29),1,01-07-2006
3200,,0,33,0,0,13.1,952.5(05),3.0,1013.5,945.4,18.7,,23.6,21,0.0,19,,0,12,89,0.0,1,,305.0,110,0,0.0,3862,0.3,1,1,14.0,0,27.4,0,25.5,32.4,0.0,938.8(23),0,01-07-2007
3200,,0,38,0,0,12.5,954.1(15),4.0,1012.9,944.9,18.1,,23.5,25,0.0,20,,0,11,85,0.0,1,,302.0,131,0,0.0,3913,8.2,1,1,15.0,0,26.8,0,25.3,32.4,0.0,940.1(12),1,01-07-2008
3200,,0,29,0,0,12.7,954.2(18),7.0,1013.5,945.6,20.0,,23.4,29,0.0,18,,0,13,87,0.0,0,,347.0,101,0,0.0,5408,0.0,0,0,17.0,0,28.0,0,26.8,33.5,0.0,939.6(21),0,01-07-2009
3200,,0,33,0,0,12.1,951.8(24),1.0,1012.8,945.3,21.0,,25.0,30,0.0,21,,0,10,83,1.0,3,,249.0,130,0,0.0,4117,9.1,3,3,11.0,0,28.8,0,27.9,34.7,0.0,938.2(21),2,01-07-2010
3200,,0,36,0,0,12.6,950.4(15),3.0,1011.1,943.2,18.8,,22.4,25,0.0,15,,0,16,86,0.0,1,,289.0,121,0,0.0,4169,0.1,1,1,14.0,0,26.4,0,25.5,32.2,0.0,937.4(03),0,01-07-2011
3200,,0,32,0,0,13.0,956.9(17),4.0,1012.5,944.8,19.4,,23.0,29,0.0,20,,0,11,88,0.0,1,,,113,0,0.0,4342,1.1,2,2,13.0,0,27.2,0,26.6,33.8,0.0,938.4(04),1,01-07-2012
3200,,0,32,0,0,12.2,953.8(30),0.0,1013.5,945.9,20.7,,23.2,28,0.0,18,,0,13,83,0.0,1,,,116,0,0.0,4164,0.5,4,0,11.0,0,25.9,0,27.5,34.3,0.0,938.6(26),0,01-07-2013
3200,,1,38,0,0,12.2,951.1(21),3.0,1012.5,944.5,18.6,,24.2,21,0.0,15,,0,15,83,0.0,2,,,125,0,0.0,3999,5.8,2,2,14.0,0,24.2,0,25.2,31.8,0.0,938.2(24),1,01-07-2014
3200,,1,28,0,0,12.3,950.7(04),0.0,1011.5,944.6,23.0,,24.8,31,0.0,17,,0,13,84,0.0,1,,,121,0,0.0,4921,0.2,2,3,12.0,0,31.2,0,29.9,36.8,0.0,936.0(31),0,01-07-2015
3200,,1,32,0,0,12.1,952.2(14),2.0,1013.5,946.2,21.2,,25.2,31,0.0,20,,0,10,82,0.0,3,,,125,0,0.0,4027,4.2,4,3,12.0,0,30.2,0,28.3,35.4,0.0,941.2(21),2,01-07-2016
3200,,1,34,1,0,12.0,953.6(02),0.0,1012.3,944.7,19.9,,25.4,27,0.0,22,,2,8,81,0.0,3,,,119,0,0.0,4147,45.5,3,2,14.0,0,22.6,0,26.8,33.8,0.0,938.1(31),3,01-07-2017
3200,,0,39,0,0,12.6,949.6(05),0.0,1012.3,944.6,19.3,,22.2,27,0.0,16,,0,15,86,0.0,0,,,136,0,0.0,3848,0.0,0,0,,0,27.4,0,26.1,32.8,0.0,939.9(01),0,01-07-2018
3200,,0,31,0,0,12.0,950.8(21),2.0,1010.4,943.2,21.3,,24.6,29,0.0,10,,0,21,81,0.0,4,,,122,0,0.0,4086,2.5,6,5,13.0,0,27.5,0,28.1,34.8,0.0,937.4(27),1,01-07-2019
3200,,0,29,0,0,12.2,951.3(04),3.0,1012.0,944.9,21.8,,24.5,31,0.0,19,,0,12,83,0.0,3,,,120,0,0.0,4257,1.8,5,3,13.0,0,32.6,0,29.1,36.3,0.0,939.8(30),1,01-07-2020
3200,,1,34,0,0,12.0,952.0(08),2.0,1012.1,944.4,19.1,,23.2,25,0.0,19,,0,11,82,0.0,2,,,119,0,0.0,4065,9.3,2,1,14.0,0,24.0,0,26.1,33.1,0.0,938.6(25),1,01-07-2021
3200,,0,25,0,0,12.4,953.5(07),3.0,1013.1,946.1,22.7,,26.6,31,0.0,21,,0,10,84,1.0,1,,,107,0,0.0,4416,4.4,2,2,13.0,0,32.5,0,30.1,37.6,0.0,939.4(27),1,01-07-2022
3200,,0,29,0,0,12.2,950.2(09),4.0,1011.8,944.6,21.2,,25.4,31,0.0,17,,0,14,83,0.0,0,,,113,0,0.0,4611,0.0,0,0,15.0,0,31.8,0,28.2,35.3,0.0,939.7(24),0,01-07-2023
3200,,0,29,0,0,12.3,950.4(23),4.0,1011.0,943.9,20.9,,26.8,31,0.0,22,,0,9,83,0.0,1,,,118,0,0.0,4293,1.2,2,1,14.0,0,30.6,0,28.3,35.8,0.0,936.8(05),1,01-07-2024
3200,,1,37,0,0,10.7,952.7(06),3.0,1013.6,945.6,19.4,,24.0,28,0.0,11,,0,19,78,0.0,4,,291.0,127,0,0.0,3673,2.4,6,2,11.0,0,29.0,0,26.2,33.1,0.0,940.3(13),1,01-08-2001
3200,,1,39,0,0,10.1,949.9(31),3.0,1012.6,944.3,17.7,,21.8,24,0.0,10,,0,20,73,0.0,4,,282.0,121,0,0.0,3318,6.0,4,3,12.0,0,24.6,0,24.4,31.1,0.0,938.5(10),2,01-08-2002
3200,,0,37,0,0,11.3,953.8(13),3.0,1013.6,945.9,20.6,,25.0,27,0.0,13,,0,18,82,0.0,1,,271.0,136,0,0.0,3538,0.2,5,4,11.0,0,24.0,0,27.5,34.5,0.0,938.1(28),0,01-08-2003
3200,,2,45,0,0,10.3,951.1(21),5.0,1012.9,944.6,18.2,,23.8,22,0.0,12,,2,17,75,0.0,4,,296.0,140,0,0.0,3255,28.1,5,1,14.0,0,24.0,0,24.6,31.0,0.0,936.9(08),3,01-08-2004
3200,,1,34,0,0,10.7,953.0(03),2.0,1013.7,945.7,18.8,,23.6,26,0.0,18,,0,12,78,0.0,1,,286.0,113,0,0.0,3859,2.4,2,1,12.0,0,23.4,0,26.0,33.3,0.0,936.7(09),1,01-08-2005
3200,,0,39,0,0,11.8,953.7(21),,1012.5,944.3,18.1,,23.8,25,0.0,20,,0,11,86,,1,,,126,0,0.0,3625,8.2,2,0,14.0,0,22.8,0,25.0,32.0,0.0,935.1(17),1,01-08-2006
3200,,2,39,0,0,11.6,950.6(31),5.0,1012.2,943.9,18.1,,22.2,20,0.0,12,,0,17,85,0.0,3,,345.0,123,0,0.0,3538,12.9,4,3,14.0,0,24.6,0,24.7,31.3,0.0,938.7(11),2,01-08-2007
3200,,0,34,0,0,11.8,950.6(02),3.0,1012.0,944.1,19.1,,24.6,24,0.0,14,,0,17,87,0.0,0,,272.0,117,0,0.0,3797,0.0,0,0,12.0,0,27.6,0,25.9,32.6,0.0,935.9(11),0,01-08-2008
3200,,0,33,0,0,12.0,950.1(21),4.0,1012.7,945.1,20.9,,24.4,30,0.0,20,,0,11,87,0.0,1,,248.0,122,0,0.0,3969,0.7,1,1,11.0,0,29.6,0,27.6,34.2,0.0,938.6(24),0,01-08-2009
3200,,1,38,0,0,11.0,954.7(21),4.0,1013.3,945.4,20.1,,23.8,26,0.0,15,,0,15,80,0.0,2,,276.0,132,0,0.0,3643,5.6,2,1,12.0,0,26.0,0,26.5,33.0,0.0,939.9(31),2,01-08-2010
3200,,0,40,0,0,11.2,951.6(09),5.0,1012.0,944.2,19.4,,24.6,26,0.0,13,,0,18,81,0.0,3,,,144,0,0.0,3922,10.5,7,4,12.0,0,27.4,0,26.2,33.0,0.0,936.2(01),2,01-08-2011
3200,,0,34,0,0,11.7,954.8(31),4.0,1013.2,945.6,20.2,,25.4,27,0.0,18,,0,13,85,0.0,0,,,126,0,0.0,4620,0.0,0,2,14.0,0,26.8,0,27.2,34.3,0.0,938.8(14),0,01-08-2012
3200,,0,34,0,0,11.6,953.6(09),1.0,1013.1,945.4,20.2,,23.0,28,0.0,20,,0,11,84,0.0,2,,,123,0,0.0,3940,0.9,6,2,10.0,0,28.0,0,27.1,33.9,0.0,937.5(26),0,01-08-2013
3200,,0,36,0,0,12.1,949.9(16),0.0,1012.0,944.2,19.3,,22.8,26,0.0,17,,0,14,88,0.0,0,,,124,0,0.0,4095,0.0,0,0,14.0,0,27.8,0,25.8,32.2,0.0,938.5(02),0,01-08-2014
3200,,0,39,0,0,11.0,950.6(09),2.0,1012.4,944.6,19.4,,24.0,25,0.0,8,,0,23,80,1.0,2,,,133,0,0.0,3973,2.3,4,4,12.0,0,25.2,0,26.1,32.8,0.0,938.8(23),1,01-08-2015
3200,,0,35,0,0,12.1,953.8(12),0.0,1014.6,947.1,20.6,,23.8,31,0.0,17,,0,14,88,0.0,0,,,134,0,0.0,3814,0.0,0,0,11.0,0,30.0,0,27.6,34.6,0.0,939.5(18),0,01-08-2016
3200,,2,39,1,0,11.1,952.7(10),3.0,1013.2,945.5,20.3,,26.0,23,0.0,13,,1,16,81,0.0,4,,,138,1,0.0,3699,31.9,3,2,11.0,0,23.2,0,26.9,33.4,0.0,940.1(07),1,01-08-2017
3200,,0,35,1,0,11.7,951.4(11),3.0,1013.0,945.5,21.1,,25.2,31,0.0,13,,0,18,85,1.0,1,,,133,0,0.0,3563,5.8,2,2,11.0,0,31.2,0,28.0,34.9,0.0,938.8(08),1,01-08-2018
3200,,1,35,2,0,11.5,950.7(21),2.0,1013.1,945.3,19.8,,23.4,27,0.0,14,,1,16,84,0.0,3,,,120,0,1.0,3761,33.2,4,3,13.0,0,27.6,0,26.4,33.0,0.0,939.6(06),2,01-08-2019
3200,,0,34,0,0,11.4,951.2(22),2.0,1011.9,944.2,19.5,,24.6,23,0.0,14,,1,17,83,0.0,3,,,115,0,0.0,3536,20.1,3,2,12.0,0,23.6,0,26.3,33.0,0.0,934.7(28),1,01-08-2020
3200,,0,37,0,0,11.6,951.2(13),3.0,1011.8,944.4,20.7,,26.6,30,0.0,14,,1,17,84,0.0,1,,,135,0,0.0,4014,29.2,2,3,12.0,0,27.8,0,27.6,34.6,0.0,937.0(06),1,01-08-2021
3200,,0,32,0,0,11.1,950.2(19),4.0,1010.8,943.6,21.6,,25.5,27,0.0,20,,0,11,81,0.0,2,,,123,0,0.0,3809,2.9,5,5,,0,28.5,0,28.3,35.0,0.0,937.0(15),1,01-08-2022
3200,,0,28,0,0,11.6,951.6(11),2.0,1012.7,945.3,21.2,,26.2,26,0.0,19,,0,12,84,0.0,0,,,111,0,0.0,4224,0.0,1,0,13.0,0,25.8,0,28.4,35.6,0.0,938.1(26),0,01-08-2023
3200,,0,37,0,0,11.3,948.5(10),5.0,1010.5,943.5,22.2,,25.6,30,0.0,20,,0,11,82,0.0,4,,,147,0,0.0,3731,18.1,4,3,12.0,0,28.2,0,29.0,35.8,0.0,938.5(06),4,01-08-2024
3200,,4,49,0,1,9.4,951.0(26),0.0,1013.5,944.3,14.8,,20.2,13,0.0,12,,1,14,75,0.0,6,,257.0,121,0,1.0,2150,20.1,7,1,10.0,0,17.6,0,21.0,27.3,0.0,933.3(22),3,01-09-2001
3200,,4,56,0,0,7.7,951.5(30),1.0,1014.3,944.8,14.0,,18.2,2,0.0,5,,0,21,62,0.0,9,,245.0,132,0,0.0,1961,26.5,9,3,9.0,0,19.4,0,19.9,25.8,0.0,938.7(23),5,01-09-2002
3200,,4,47,0,0,9.3,954.2(12),3.0,1016.5,947.5,15.8,,20.0,8,0.0,8,,1,18,75,0.0,3,,286.0,127,0,0.0,2609,20.6,3,0,12.0,0,21.2,0,22.3,28.7,0.0,933.1(30),2,01-09-2003
3200,,2,40,0,0,9.5,953.7(22),2.0,1016.4,947.4,15.8,,19.8,18,0.0,6,,0,22,77,0.0,1,,265.0,112,0,0.0,2675,1.6,2,1,10.0,0,22.4,0,22.7,29.5,0.0,939.4(01),1,01-09-2004
3200,,2,41,0,0,9.5,955.9(14),3.0,1016.4,946.9,13.8,,20.8,6,0.0,12,,0,16,76,0.0,4,,245.0,103,0,0.0,2504,2.1,5,0,11.0,0,22.2,0,20.7,27.6,0.0,937.0(06),1,01-09-2005
3200,,2,48,0,0,8.3,953.7(04),2.0,1013.8,944.8,16.1,,22.4,11,0.0,8,,0,20,67,0.0,5,,267.0,125,0,0.0,2547,6.8,9,3,12.0,0,18.8,0,22.3,28.5,0.0,935.4(21),2,01-09-2006
3200,,2,47,0,0,9.1,951.4(15),0.0,1015.9,946.7,15.9,,18.9,11,0.0,9,,0,19,73,0.0,3,,236.0,125,0,0.0,2146,4.7,4,2,9.0,0,19.2,0,22.0,28.0,0.0,939.5(28),2,01-09-2007
3200,,1,48,0,4,8.7,951.8(28),3.0,1014.2,944.7,14.4,,19.4,4,0.0,6,,1,22,70,0.0,8,,256.0,118,0,0.0,2346,25.2,8,2,11.0,0,18.0,0,20.3,26.1,0.0,938.2(23),2,01-09-2008
3200,,2,46,0,0,8.7,952.6(22),1.0,1015.5,946.3,16.4,,23.2,11,0.0,6,,0,22,70,0.0,5,,271.0,120,0,0.0,2463,5.3,5,0,10.0,0,14.4,0,21.9,27.3,0.0,936.6(16),2,01-09-2009
3200,,3,48,0,0,8.7,953.5(14),1.0,1014.0,944.9,15.9,,20.0,9,0.0,7,,1,20,69,0.0,3,,219.0,126,1,0.0,2296,39.9,3,3,9.0,0,20.6,0,21.7,27.4,0.0,936.4(07),2,01-09-2010
3200,,0,39,0,0,9.8,955.1(06),0.0,1015.7,946.9,16.2,,20.4,12,0.0,17,,0,13,78,0.0,0,,,111,0,0.0,2868,0.0,2,0,8.0,0,24.6,0,22.9,29.6,0.0,939.4(01),0,01-09-2011
3200,,3,44,0,0,8.5,953.5(01),2.0,1014.1,945.1,15.7,,19.8,14,0.0,10,,2,17,68,0.0,6,,,111,1,0.0,2715,84.7,6,0,12.0,0,17.0,0,21.7,27.7,0.0,933.2(26),4,01-09-2012
3200,,2,46,0,0,9.3,953.3(22),1.0,1014.6,945.8,16.7,,19.0,15,0.0,11,,0,17,74,0.0,5,,,125,0,0.0,2474,13.8,5,1,9.0,0,21.0,0,22.9,29.0,0.0,936.6(28),3,01-09-2013
3200,,2,51,0,1,8.5,953.6(30),2.0,1013.6,944.7,16.2,,21.8,9,0.0,5,,0,23,68,0.0,9,,,132,0,0.0,2541,32.0,10,1,10.0,0,20.4,0,21.9,27.6,0.0,935.4(16),6,01-09-2014
3200,,3,44,1,0,8.8,953.2(19),3.0,1014.1,944.8,14.7,,19.4,1,0.0,5,,0,22,70,0.0,4,,,107,0,0.0,2632,16.3,5,2,11.0,0,20.2,0,20.7,26.7,0.0,932.7(16),2,01-09-2015
3200,,1,40,0,0,9.7,956.8(28),1.0,1016.3,947.5,16.6,,22.6,12,0.0,7,,0,22,78,0.0,1,,,113,0,0.0,2806,3.8,1,0,9.0,0,19.4,0,23.2,29.8,0.0,940.0(12),1,01-09-2016
3200,,0,40,0,0,10.2,953.4(28),0.0,1015.7,946.7,15.3,,21.0,8,0.0,11,,0,19,81,0.0,0,,,109,0,0.0,2656,0.0,0,0,10.0,0,21.2,0,21.8,28.3,0.0,937.1(09),0,01-09-2017
3200,,0,49,0,0,9.2,958.7(27),1.0,1016.4,947.9,18.1,,23.2,20,0.0,8,,1,22,74,0.0,4,,,149,1,0.0,2191,33.0,4,4,,0,24.0,0,24.4,30.7,0.0,938.7(03),3,01-09-2018
3200,,3,49,0,1,8.7,955.9(12),5.0,1016.3,947.2,16.0,,20.2,8,0.0,8,,1,19,70,0.0,5,,,126,0,0.0,2246,31.3,5,2,12.0,0,20.8,0,21.9,27.7,0.0,941.4(09),4,01-09-2019
3200,,3,44,0,0,9.2,953.5(04),4.0,1015.8,946.7,15.8,,20.6,11,0.0,8,,2,19,74,0.0,6,,,113,0,0.0,2288,41.3,7,4,,0,20.0,0,21.8,27.7,0.0,940.9(18),3,01-09-2020
3200,,3,55,0,0,7.8,954.8(30),1.0,1015.9,946.7,15.9,,22.0,5,0.0,3,,1,24,62,0.0,6,,,141,0,0.0,2057,35.4,6,3,12.0,0,19.6,0,21.3,26.7,0.0,942.0(14),5,01-09-2021
3200,,1,45,0,0,9.1,950.0(30),2.0,1012.6,943.8,16.2,,23.8,7,0.0,6,,1,23,73,1.0,5,,,120,0,0.0,2989,28.6,6,3,13.0,0,17.4,0,22.1,28.0,0.0,936.1(29),4,01-09-2022
3200,,3,62,0,1,7.5,955.1(30),1.0,1014.7,945.7,16.1,,20.0,4,0.0,6,,4,21,61,0.0,12,,,159,2,0.0,1369,125.9,15,9,9.0,0,19.6,0,21.4,26.6,0.0,937.7(21),11,01-09-2023
3200,,4,46,0,0,9.2,953.3(28),3.0,1013.3,944.2,15.1,,21.0,7,0.0,9,,1,17,74,0.0,3,,,114,0,0.0,2333,13.7,4,1,13.0,0,21.8,0,21.1,27.1,0.0,933.7(06),2,01-09-2024
