fecha;altitud;tmed;prec;tmin;horatmin;tmax;horatmax;dir;velmedia;racha;horaracha;presmax;horapresmax;presmin;horapresmin;hrmedia;hrmax;horahrmax;hrmin;horahrmin
2015-11-10;1532;12.8;0.0;9.2;05:10;16.4;16:10;14.0;2.5;5.8;00:50;861.7;00;858.3;24;40.0;62.0;04:50;16.0;08:00
2015-11-11;1532;13.4;0.0;9.7;19:40;17.1;13:30;13.0;2.8;6.9;12:00;858.3;00;855.8;24;32.0;59.0;19:50;20.0;04:40
2015-11-12;1532;11.2;0.0;6.9;23:40;15.6;14:20;12.0;3.6;8.6;06:10;857.3;24;854.9;Varias;51.0;80.0;18:30;31.0;04:00
2015-11-13;1532;9.8;0.0;5.4;18:50;14.1;13:50;32.0;3.3;6.9;14:10;861.4;23;857.2;Varias;49.0;78.0;18:50;29.0;05:50
2015-11-14;1532;9.8;0.0;5.3;06:00;14.2;14:30;13.0;1.9;6.1;05:20;861.5;Varias;858.7;24;63.0;73.0;21:20;45.0;15:00
2015-11-15;1532;10.1;0.0;6.6;19:40;13.6;13:50;28.0;2.8;5.0;17:30;858.7;00;854.4;17;57.0;71.0;19:30;50.0;02:30
2015-11-16;1532;8.2;0.0;4.2;07:50;12.2;13:40;30.0;2.2;6.9;14:50;855.1;22;853.3;15;59.0;70.0;Varias;46.0;Varias
2015-11-17;1532;7.5;0.0;2.9;07:30;12.1;13:20;30.0;3.6;6.9;13:50;858.0;22;854.2;06;57.0;77.0;02:50;29.0;23:30
2015-11-18;1532;10.9;0.0;6.2;00:30;15.6;12:30;31.0;1.9;5.0;15:00;859.2;22;857.0;05;50.0;58.0;20:20;29.0;00:50
2015-11-19;1532;9.6;0.0;5.3;04:50;14.0;14:00;33.0;3.9;8.9;16:30;861.8;20;858.3;04;64.0;72.0;Varias;54.0;12:40
2015-11-20;1532;8.8;0.2;5.5;21:50;12.2;14:10;32.0;7.8;20.0;23:10;861.6;00;851.8;24;60.0;89.0;09:30;43.0;Varias
2015-11-21;1532;1.4;5.4;-4.0;23:59;6.9;01:50;30.0;11.4;29.7;05:10;851.8;00;840.8;08;72.0;91.0;Varias;47.0;01:30
2015-11-22;1532;-3.1;0.0;-5.2;05:40;-1.0;16:30;30.0;6.4;13.6;03:10;845.8;00;840.4;16;89.0;91.0;Varias;88.0;Varias
2015-11-23;1532;-3.1;6.4;-4.8;09:00;-1.4;14:20;0.0;0.0;0.0;Varias;851.5;Varias;843.8;00;89.0;91.0;Varias;87.0;Varias
2015-11-24;1532;-2.3;2.0;-4.2;08:00;-0.4;11:50;30.0;4.4;16.4;14:40;854.7;19;850.7;02;90.0;91.0;Varias;88.0;Varias
2015-11-25;1532;2.6;0.0;-0.6;00:50;5.9;16:00;31.0;12.5;23.6;18:10;854.2;00;849.5;24;91.0;91.0;Varias;76.0;14:50
2015-11-26;1532;2.0;0.0;-1.5;07:20;5.6;15:00;27.0;10.0;20.3;09:00;852.2;11;848.1;19;62.0;87.0;22:40;43.0;13:40
2015-11-27;1532;4.7;0.0;2.1;17:30;7.3;13:40;32.0;7.8;18.9;02:30;849.7;24;846.8;05;80.0;91.0;Varias;59.0;13:30
2015-11-28;1532;3.6;0.0;-0.2;22:30;7.5;13:00;31.0;3.6;12.2;03:40;856.8;24;849.0;01;74.0;92.0;07:00;52.0;13:20
2015-11-29;1532;5.0;0.0;-1.3;00:30;11.2;14:00;30.0;2.5;5.3;00:30;862.6;24;856.2;03;23.0;73.0;00:40;12.0;Varias
2015-11-30;1532;8.2;0.0;4.5;06:00;12.0;15:00;12.0;2.5;5.6;04:40;863.2;10;861.3;24;23.0;29.0;16:30;12.0;Varias
2015-12-01;1532;8.6;0.0;5.4;Varias;11.9;13:00;13.0;3.1;11.4;10:30;861.4;00;857.9;17;19.0;32.0;18:30;12.0;Varias
2016-01-01;1532;3.2;20.8;0.8;23:59;5.6;18:30;31.0;3.3;20.0;19:20;852.2;01;846.1;17;91.0;92.0;07:00;90.0;Varias
2016-01-02;1532;-0.4;0.6;-2.2;22:00;1.3;15:10;31.0;7.8;18.3;12:20;850.7;19;846.3;01;88.0;91.0;Varias;68.0;15:10
2016-01-03;1532;3.6;;-1.8;01:40;9.0;21:50;29.0;4.4;20.3;23:10;849.1;01;838.9;24;76.0;87.0;05:50;67.0;10:10
2016-01-04;1532;4.1;34.0;-1.8;20:00;10.0;13:00;29.0;9.4;23.6;00:10;839.6;00;832.2;15;81.0;91.0;07:00;60.0;14:10
2016-01-05;1532;-1.6;0.0;-3.9;Varias;0.8;00:10;30.0;12.2;24.2;04:50;840.1;24;833.6;04;89.0;90.0;Varias;87.0;18:00
2016-01-06;1532;0.2;2.0;-4.4;03:00;4.8;23:59;27.0;10.3;23.6;19:20;844.4;13;839.6;03;89.0;90.0;Varias;71.0;23:59
2016-01-07;1532;7.1;0.0;4.2;00:10;10.0;14:10;28.0;7.5;25.8;05:10;845.6;21;841.8;02;66.0;78.0;02:00;51.0;15:40
2016-01-08;1532;4.2;46.0;1.5;23:59;6.9;04:00;22.0;1.7;13.3;08:00;844.9;00;839.3;22;87.0;90.0;Varias;69.0;00:00
2016-01-09;1532;2.9;0.2;1.5;00:40;4.3;15:50;30.0;3.6;16.4;14:10;841.2;20;838.1;05;87.0;91.0;07:00;61.0;14:40
2016-01-10;1532;4.4;22.0;2.9;03:40;5.9;13:00;25.0;5.8;19.7;23:40;840.4;00;835.3;23;75.0;87.0;02:20;64.0;13:00
2016-01-11;1532;1.8;0.0;-1.6;23:59;5.3;01:00;31.0;9.7;24.7;03:20;845.6;24;835.0;02;82.0;91.0;Varias;65.0;14:10
2016-01-12;1532;-0.6;0.0;-2.3;02:40;1.0;14:00;30.0;7.5;18.3;00:20;852.4;21;845.4;00;87.0;91.0;Varias;73.0;14:50
2016-01-13;1532;0.6;0.4;-2.4;02:20;3.6;23:59;30.0;2.2;8.6;00:20;853.6;10;849.8;24;79.0;91.0;Varias;70.0;13:30
2016-01-14;1532;4.0;26.2;1.4;00:20;6.5;02:20;29.0;5.6;17.5;11:10;849.8;00;845.7;15;76.0;91.0;18:00;44.0;08:00
2016-01-15;1532;-0.8;0.0;-4.1;23:00;2.4;00:10;31.0;5.3;14.7;14:10;855.5;23;847.2;02;76.0;90.0;Varias;61.0;Varias
2016-01-16;1532;-2.8;;-6.2;04:40;0.5;13:40;99.0;3.6;11.1;Varias;856.9;10;854.6;04;70.0;88.0;05:20;47.0;13:30
2016-01-17;1532;;2.6;;;;;30.0;3.6;11.9;19:10;;;;;34.0;;;;
2016-01-18;1532;0.2;0.4;-1.7;23:59;2.0;12:00;28.0;11.4;23.9;10:20;848.7;00;842.0;15;85.0;91.0;Varias;67.0;11:50
2016-01-19;1532;-1.2;0.2;-3.4;07:50;0.9;14:50;31.0;1.7;13.1;00:10;847.1;11;844.4;19;89.0;90.0;Varias;76.0;14:30
2016-01-20;1532;0.4;0.4;-2.5;04:00;3.2;12:20;33.0;3.3;9.2;23:50;847.7;Varias;843.9;06;84.0;90.0;Varias;73.0;10:40
2016-01-21;1532;2.6;0.8;-0.3;07:00;5.4;15:00;31.0;4.7;11.4;02:40;854.3;24;847.1;00;90.0;91.0;07:00;84.0;11:30
2016-01-22;1532;6.2;2.4;4.3;05:00;8.0;13:40;31.0;5.0;11.4;11:10;860.9;23;853.9;01;90.0;91.0;18:00;89.0;13:00
2016-01-23;1532;8.6;0.2;6.0;Varias;11.2;13:00;99.0;2.2;5.8;Varias;862.7;11;860.1;05;75.0;90.0;Varias;57.0;14:00
2016-01-24;1532;8.1;0.2;5.5;07:00;10.7;14:00;13.0;3.9;9.4;13:40;861.6;00;858.9;16;79.0;88.0;07:30;66.0;14:00
2016-01-25;1532;7.0;0.2;4.4;04:20;9.7;14:10;13.0;3.1;8.3;14:30;859.3;00;857.6;14;81.0;87.0;Varias;69.0;14:00
2016-01-26;1532;6.1;0.7;2.9;22:30;9.3;13:40;30.0;3.3;6.7;18:00;859.4;Varias;857.5;15;81.0;91.0;Varias;59.0;15:00
2016-01-27;1532;4.1;0.4;2.0;23:50;6.2;12:00;13.0;2.2;6.7;08:10;857.8;00;855.4;16;89.0;90.0;Varias;80.0;12:20
2016-01-28;1532;1.1;18.4;-0.5;18:10;2.7;11:40;30.0;2.8;12.2;17:10;857.5;24;854.2;04;90.0;91.0;18:00;90.0;Varias
2016-01-29;1532;0.7;9.4;-0.7;04:00;2.1;15:00;13.0;2.8;9.7;10:30;860.1;22;857.1;01;90.0;91.0;00:00;90.0;Varias
2016-01-30;1532;2.2;0.6;-1.2;06:30;5.5;14:00;32.0;5.0;20.6;22:00;861.4;11;858.3;22;73.0;91.0;Varias;58.0;15:30
2016-01-31;1532;2.3;0.4;-0.5;01:50;5.1;16:00;32.0;9.2;19.7;07:00;862.9;24;857.5;05;91.0;91.0;Varias;90.0;Varias
2016-02-01;1532;6.6;0.0;1.0;05:30;12.2;14:50;30.0;3.6;6.7;04:10;862.6;00;858.7;24;68.0;91.0;Varias;29.0;19:30
2016-02-02;1532;5.4;0.0;0.4;23:59;10.5;01:00;30.0;3.9;13.1;23:50;858.7;00;855.2;17;54.0;91.0;18:00;22.0;05:10
2016-02-03;1532;2.0;0.0;-2.2;23:59;6.1;14:00;31.0;5.6;13.3;00:20;860.9;22;855.1;03;66.0;90.0;Varias;47.0;13:40
2016-02-04;1532;0.8;0.0;-3.6;02:30;5.1;14:30;31.0;2.2;10.0;00:50;861.5;10;857.6;24;39.0;67.0;02:20;27.0;07:30
2016-02-05;1532;1.8;0.2;-1.3;05:20;4.9;12:20;12.0;3.9;10.8;01:30;857.6;00;852.1;24;72.0;89.0;Varias;54.0;00:00
2016-02-06;1532;0.8;1.2;-2.3;23:59;3.9;12:50;30.0;2.8;21.7;22:40;852.1;00;840.6;24;80.0;90.0;Varias;70.0;10:10
2016-02-07;1532;-1.9;2.0;-3.6;08:30;-0.2;23:59;;;;;851.3;24;838.6;02;90.0;91.0;Varias;89.0;07:00
2016-02-08;1532;2.2;0.2;-0.4;00:40;4.8;21:50;31.0;6.1;19.2;05:30;854.7;12;850.5;03;90.0;91.0;Varias;73.0;22:00
2016-02-09;1532;4.2;5.2;0.6;07:20;7.7;13:20;30.0;8.3;25.0;23:00;852.4;00;844.8;18;81.0;91.0;Varias;51.0;11:10
2016-02-10;1532;4.9;1.2;1.3;02:30;8.5;13:40;30.0;11.1;26.1;01:00;845.1;00;841.7;15;82.0;92.0;00:00;63.0;13:40
2016-02-11;1532;4.0;11.2;2.3;21:20;5.7;12:40;32.0;11.9;25.0;15:30;844.6;23;840.6;15;83.0;90.0;Varias;66.0;16:50
2016-02-12;1532;4.9;35.4;2.3;00:50;7.5;07:40;31.0;12.2;28.9;09:10;843.8;Varias;838.3;15;84.0;91.0;13:00;72.0;07:00
2016-02-13;1532;5.3;7.0;3.2;23:59;7.4;19:00;28.0;10.0;28.1;19:10;841.3;10;834.7;24;90.0;91.0;18:00;74.0;23:50
2016-02-14;1532;-0.6;0.0;-4.4;21:20;3.3;00:20;30.0;8.3;31.4;10:40;836.6;24;828.8;14;80.0;90.0;09:40;72.0;18:20
2016-02-15;1532;-4.5;0.0;-7.0;20:40;-2.0;12:40;;;;;850.5;23;836.0;01;87.0;88.0;Varias;84.0;Varias
2016-02-16;1532;-6.6;0.0;-8.7;23:50;-4.4;13:20;;;;;853.0;10;849.6;03;80.0;85.0;11:20;70.0;18:00
2016-02-17;1532;-4.9;0.2;-10.8;07:00;1.0;15:00;;;;;851.4;00;844.2;21;64.0;81.0;Varias;51.0;15:50
2016-02-18;1532;-3.2;6.8;-5.3;23:59;-1.1;13:00;24.0;2.8;15.0;04:10;849.3;23;842.4;04;77.0;77.0;Varias;76.0;00:00
2016-02-19;1532;-2.6;0.6;-6.6;05:40;1.4;16:10;99.0;1.1;6.4;Varias;854.6;Varias;849.1;01;85.0;89.0;Varias;47.0;23:40
2016-02-20;1532;2.5;0.0;-2.6;04:40;7.6;15:40;24.0;2.5;10.0;20:20;858.0;10;854.4;03;33.0;48.0;00:00;21.0;17:00
2016-02-21;1532;2.7;0.0;0.4;02:50;5.0;14:00;24.0;4.7;11.9;11:10;856.7;00;851.5;16;37.0;61.0;22:50;31.0;Varias
2016-02-22;1532;3.4;0.0;-0.7;07:50;7.4;14:20;4.0;6.1;14.7;21:10;851.6;00;848.5;06;55.0;88.0;23:50;39.0;12:00
2016-02-23;1532;3.6;0.0;-0.6;09:00;7.7;15:30;6.0;4.4;14.4;07:50;854.6;11;851.2;04;71.0;91.0;Varias;48.0;15:30
2016-02-24;1532;1.2;14.2;-1.6;08:10;3.9;11:10;99.0;2.8;15.0;Varias;852.1;00;842.3;24;77.0;91.0;Varias;50.0;Varias
2016-02-25;1532;1.0;0.4;-1.1;08:00;3.0;15:00;99.0;6.9;18.3;03:50;847.5;19;841.9;04;84.0;91.0;Varias;69.0;15:20
2016-02-26;1532;-2.0;5.2;-4.0;23:59;0.0;Varias;99.0;1.9;12.5;00:10;845.4;00;823.6;24;86.0;91.0;Varias;72.0;07:10
2016-02-27;1532;-4.4;0.0;-5.7;08:50;-3.1;17:20;33.0;0.0;7.8;22:00;827.7;24;821.4;03;87.0;88.0;Varias;87.0;Varias
2016-02-28;1532;-2.8;0.0;-4.7;00:30;-0.9;16:30;7.0;0.0;2.2;00:50;840.9;24;827.0;01;89.0;89.0;Varias;86.0;00:00
2016-02-29;1532;-3.4;4.2;-5.3;22:40;-1.4;15:00;36.0;1.1;8.6;17:40;853.0;23;840.8;00;88.0;89.0;Varias;85.0;22:20
2016-03-01;1532;0.2;4.2;-5.2;03:00;5.5;15:30;;;;;855.9;12;852.3;02;44.0;86.0;Varias;27.0;16:00
2016-03-02;1532;3.3;0.0;-0.7;00:10;7.3;14:50;;;;;854.6;00;847.4;21;72.0;91.0;21:30;45.0;01:00
2016-03-03;1532;1.0;0.0;-2.5;08:50;4.5;16:00;;;;;849.2;10;845.5;24;80.0;91.0;Varias;51.0;16:00
2016-03-04;1532;2.1;2.8;-3.3;23:59;7.5;14:00;;;;;845.5;00;832.6;21;79.0;91.0;Varias;50.0;14:20
2016-03-05;1532;-3.0;0.6;-4.9;Varias;-1.1;15:00;;;;;839.1;24;833.8;00;89.0;90.0;Varias;88.0;Varias
2016-03-06;1532;-3.2;0.2;-4.9;07:00;-1.4;16:30;;;;;843.1;11;838.1;24;87.0;89.0;Varias;80.0;18:30
2016-03-07;1532;-2.6;0.0;-3.9;21:00;-1.2;06:40;;;;;842.1;23;832.3;07;90.0;90.0;Varias;88.0;Varias
2016-03-08;1532;-2.4;0.2;-5.4;06:50;0.5;16:30;;;;;848.4;15;841.9;01;83.0;89.0;00:00;76.0;18:00
2016-03-09;1532;-0.5;0.8;-3.7;23:59;2.7;15:00;;;;;848.1;00;840.3;16;77.0;92.0;13:00;48.0;18:00
2016-03-10;1532;-2.4;0.0;-4.9;06:50;0.0;17:40;;;;;847.7;23;840.5;04;81.0;90.0;13:00;60.0;17:30
2016-03-11;1532;-0.2;0.0;-3.9;05:50;3.5;14:50;;;;;849.9;21;845.7;03;67.0;88.0;23:59;47.0;12:20
2016-03-12;1532;-1.3;0.0;-5.2;07:00;2.6;16:20;;;;;849.8;12;848.4;Varias;80.0;91.0;Varias;49.0;15:30
2016-03-13;1532;0.8;0.0;-4.1;05:20;5.8;16:00;;;;;849.3;00;845.1;24;58.0;88.0;23:59;41.0;14:20
2016-03-14;1532;-0.5;0.0;-5.6;07:00;4.6;14:30;;;;;845.9;22;843.2;04;54.0;91.0;Varias;30.0;14:40
2016-03-15;1532;2.2;0.0;-2.9;06:40;7.4;13:30;;;;;847.6;12;845.3;04;41.0;57.0;20:50;30.0;11:40
2016-03-16;1532;1.6;0.0;-2.9;07:00;6.2;16:10;;;;;847.3;00;845.1;15;53.0;91.0;04:30;35.0;16:20
2016-03-17;1532;3.0;0.0;-2.6;05:20;8.6;14:00;;;;;846.6;11;844.9;16;54.0;88.0;06:40;27.0;16:10
2016-03-18;1532;3.2;22.4;-1.4;06:00;7.9;14:20;;;;;846.0;00;842.9;24;67.0;91.0;23:50;38.0;08:30
2016-03-19;1532;2.3;18.2;-0.8;23:30;5.4;13:10;;;;;843.0;00;840.0;05;90.0;91.0;Varias;89.0;13:00
2016-03-20;1532;0.9;6.4;-1.3;04:30;3.1;16:30;;;;;843.1;10;841.2;04;89.0;91.0;Varias;78.0;16:40
2016-03-21;1532;3.4;19.0;-0.7;23:59;7.6;15:50;;;;;842.5;00;839.2;16;82.0;90.0;Varias;43.0;15:40
2016-03-22;1532;1.0;28.4;-1.6;03:30;3.7;10:40;;;;;839.8;11;837.9;Varias;90.0;91.0;00:00;76.0;15:20
2016-03-23;1532;-0.5;0.2;-3.1;07:40;2.1;15:00;;;;;843.8;24;836.7;05;77.0;90.0;Varias;56.0;15:00
2016-03-24;1532;2.4;0.0;-4.2;07:00;9.1;14:30;;;;;850.5;21;843.5;03;53.0;90.0;Varias;33.0;14:40
2016-03-25;1532;5.2;0.0;1.4;07:10;8.9;16:00;;;;;853.5;22;849.4;04;42.0;87.0;08:20;30.0;17:20
2016-03-26;1532;6.3;4.8;2.8;05:50;9.8;12:30;;;;;853.1;00;847.5;24;80.0;91.0;05:50;58.0;10:00
2016-03-27;1532;2.6;0.2;-2.2;07:00;7.4;15:00;;;;;848.9;Varias;846.4;04;62.0;91.0;Varias;38.0;15:20
2016-03-28;1532;4.7;1.4;1.0;00:20;8.4;16:10;;;;;848.5;21;846.1;04;72.0;85.0;13:50;56.0;16:10
2016-03-29;1532;6.7;0.0;2.7;23:20;10.7;11:30;;;;;848.4;11;846.1;24;70.0;88.0;04:20;36.0;11:20
2016-03-30;1532;7.6;2.2;2.4;04:50;12.9;13:00;;;;;846.2;00;838.4;24;46.0;76.0;23:59;33.0;17:20
2016-03-31;1532;0.6;0.6;-3.6;23:59;4.9;00:10;;;;;847.5;22;836.0;03;90.0;92.0;Varias;74.0;Varias
2016-04-01;1532;0.0;0.2;-4.7;02:20;4.7;14:30;;;;;847.5;00;842.9;24;59.0;90.0;13:50;44.0;16:10
2016-04-02;1532;3.0;0.0;-1.9;05:40;8.0;13:40;;;;;843.1;00;840.4;05;44.0;59.0;00:50;36.0;16:40
2016-04-03;1532;2.0;4.8;-0.1;23:59;4.1;00:40;;;;;842.1;22;839.9;05;79.0;91.0;09:40;47.0;00:00
2016-04-04;1532;0.4;47.8;-0.9;05:40;1.8;12:30;;;;;841.2;00;832.0;16;90.0;91.0;Varias;90.0;Varias
2016-04-05;1532;1.8;0.0;-1.2;06:00;4.8;14:20;;;;;845.4;24;834.0;00;75.0;92.0;00:00;47.0;22:00
2016-04-06;1532;3.2;0.2;-3.4;06:00;9.7;16:30;;;;;847.7;22;844.6;04;57.0;90.0;Varias;36.0;16:00
2016-04-07;1532;4.2;0.0;-0.9;06:00;9.3;14:40;;;;;847.6;10;843.4;21;63.0;84.0;05:50;45.0;16:20
2016-04-08;1532;0.4;0.0;-4.1;06:00;4.9;15:20;;;;;845.9;11;843.6;05;57.0;79.0;05:40;44.0;15:10
2016-04-09;1532;3.8;0.0;-2.8;05:40;10.5;14:00;;;;;844.7;01;839.0;24;60.0;90.0;Varias;42.0;14:00
2016-04-10;1532;2.3;7.8;-1.1;23:20;5.7;12:00;;;;;839.0;00;834.0;15;73.0;91.0;23:20;54.0;12:10
2016-04-11;1532;0.6;47.8;-1.6;02:50;2.7;13:50;;;;;840.8;Varias;835.8;04;89.0;92.0;13:00;67.0;20:40
2016-04-12;1532;3.2;14.2;0.5;Varias;5.9;15:10;;;;;841.3;Varias;839.4;05;75.0;91.0;Varias;53.0;17:50
2016-04-13;1532;4.2;0.0;0.1;05:10;8.3;14:10;;;;;845.7;20;840.5;02;58.0;90.0;00:00;40.0;15:40
2016-04-14;1532;6.6;0.0;2.5;01:00;10.6;17:20;;;;;845.3;11;843.1;05;79.0;91.0;04:00;55.0;15:20
2016-04-15;1532;7.8;8.4;4.5;23:59;11.1;14:10;;;;;844.5;00;841.6;17;68.0;90.0;Varias;48.0;13:30
2016-04-16;1532;5.6;25.2;2.1;23:50;9.2;15:00;;;;;843.1;Varias;840.4;Varias;87.0;90.0;Varias;62.0;15:00
2016-04-17;1532;4.2;17.2;0.0;06:00;8.5;15:40;;;;;848.0;22;842.4;02;76.0;90.0;Varias;46.0;10:40
2016-04-18;1532;6.6;0.2;1.5;01:50;11.7;15:50;;;;;848.1;10;846.5;04;53.0;90.0;00:00;38.0;Varias
2016-04-19;1532;5.9;110.0;4.5;09:00;7.3;00:10;;;;;846.9;00;844.3;17;88.0;91.0;Varias;81.0;01:40
2016-04-20;1532;3.4;60.8;1.5;20:00;5.2;00:10;;;;;847.8;24;842.7;04;90.0;91.0;Varias;89.0;18:00
2016-04-21;1532;5.7;6.4;1.6;03:00;9.8;15:40;;;;;851.2;21;847.3;02;81.0;91.0;Varias;44.0;15:50
2016-04-22;1532;5.4;1.6;2.9;05:40;8.0;12:40;;;;;850.9;00;848.0;18;71.0;89.0;21:10;60.0;16:50
2016-04-23;1532;6.2;4.6;1.7;22:20;10.8;13:30;;;;;848.7;00;844.8;16;75.0;91.0;03:40;44.0;10:10
2016-04-24;1532;5.4;0.2;0.8;06:40;10.0;13:10;;;;;848.5;22;846.4;04;60.0;91.0;Varias;42.0;13:40
2016-04-25;1532;6.2;0.0;-0.3;04:50;12.7;15:40;;;;;848.0;00;845.9;24;46.0;87.0;Varias;27.0;09:20
2016-04-26;1532;9.0;0.0;2.7;03:00;15.2;14:00;;;;;845.9;00;843.3;18;38.0;60.0;23:50;31.0;17:20
2016-04-27;1532;8.8;4.6;4.1;04:40;13.6;12:20;;;;;843.6;00;841.3;18;64.0;90.0;Varias;43.0;12:20
2016-04-28;1532;6.5;1.2;3.9;09:30;9.1;17:20;;;;;846.6;22;841.5;03;77.0;90.0;Varias;60.0;17:20
2016-04-29;1532;7.2;2.0;3.4;04:10;11.0;15:30;;;;;847.4;11;845.6;04;68.0;90.0;21:40;58.0;Varias
2016-04-30;1532;3.8;;-1.6;23:59;9.3;14:50;;;;;853.4;Varias;846.6;03;56.0;91.0;05:50;31.0;16:30
2016-05-01;1532;3.2;;-3.8;06:00;10.1;13:50;;;;;854.9;21;852.4;02;38.0;84.0;01:00;16.0;11:00
2016-05-02;1532;7.0;;-2.0;05:00;16.0;15:50;;;;;854.0;00;851.7;16;27.0;48.0;02:10;24.0;Varias
2016-05-03;1532;13.2;;7.8;03:20;18.7;15:30;;;;;853.8;10;851.5;Varias;30.0;36.0;22:40;28.0;Varias
2016-05-04;1532;13.8;;8.8;04:40;18.8;14:30;;;;;851.5;00;848.2;24;29.0;34.0;Varias;23.0;16:40
2016-05-05;1532;9.6;;4.9;22:00;14.4;12:00;;;;;848.2;00;842.7;24;54.0;89.0;Varias;27.0;00:00
2016-05-06;1532;6.0;;4.4;01:50;7.6;16:30;;;;;842.9;00;839.4;16;90.0;91.0;18:00;77.0;00:00
2016-05-07;1532;5.0;;3.9;08:50;6.2;01:00;;;;;839.7;00;834.0;23;90.0;90.0;Varias;90.0;Varias
2016-05-08;1532;4.0;;2.6;12:50;5.3;09:00;;;;;834.4;22;829.9;07;90.0;91.0;13:00;90.0;Varias
2016-05-09;1532;3.8;;2.3;21:00;5.2;17:20;;;;;840.2;22;833.4;05;90.0;91.0;13:00;89.0;07:00
2016-05-10;1532;3.9;;2.6;06:20;5.2;16:10;;;;;840.0;00;835.2;16;90.0;90.0;Varias;89.0;18:00
2016-05-11;1532;3.8;;0.1;04:50;7.4;13:30;;;;;838.4;10;836.8;19;79.0;90.0;Varias;60.0;10:50
2016-05-12;1532;4.0;;1.4;17:20;6.5;12:00;;;;;840.0;21;836.8;02;84.0;91.0;00:00;57.0;11:20
2016-05-13;1532;4.0;;2.1;01:50;5.8;16:50;;;;;846.5;23;839.0;01;88.0;91.0;13:00;78.0;17:50
2016-05-14;1532;5.9;;3.5;01:00;8.3;13:10;;;;;851.0;22;845.7;02;85.0;89.0;Varias;66.0;14:30
2016-05-15;1532;9.1;;4.3;23:59;13.9;15:20;;;;;853.1;24;850.4;03;65.0;89.0;Varias;45.0;Varias
2016-05-16;1532;8.7;;2.9;03:00;14.5;16:30;;;;;853.3;Varias;851.9;17;43.0;79.0;02:00;25.0;15:10
2016-05-17;1532;11.4;;6.8;04:20;15.9;15:50;;;;;852.1;00;848.1;17;40.0;57.0;23:59;35.0;Varias
2016-05-18;1532;12.2;;6.6;23:59;17.9;15:00;;;;;849.8;Varias;847.2;04;47.0;80.0;Varias;30.0;16:50
2016-05-19;1532;10.0;;3.1;06:00;17.0;15:50;;;;;854.3;22;848.8;04;56.0;89.0;Varias;35.0;15:40
2016-05-20;1532;14.4;;9.6;01:40;19.3;14:30;;;;;854.1;00;851.7;24;45.0;62.0;05:50;30.0;21:00
2016-05-21;1532;14.6;;10.1;05:20;19.0;14:20;;;;;851.7;00;846.6;24;49.0;68.0;23:59;35.0;Varias
2016-05-22;1532;7.6;;2.4;23:59;12.7;01:30;;;;;852.8;23;845.0;04;44.0;86.0;02:50;28.0;16:10
2016-05-23;1532;8.2;;1.6;01:20;14.8;16:00;;;;;853.1;Varias;849.2;24;48.0;67.0;00:30;26.0;23:50
2016-05-24;1532;12.4;;7.7;23:59;17.2;12:00;;;;;849.2;00;843.2;20;43.0;84.0;22:50;28.0;00:00
2016-05-25;1532;9.3;;6.7;05:10;11.9;13:30;;;;;845.0;21;842.2;05;59.0;83.0;00:30;49.0;10:50
2016-05-26;1532;11.7;;7.3;02:00;16.1;14:00;;;;;846.0;21;843.5;03;55.0;71.0;07:00;44.0;18:50
2016-05-27;1532;11.8;;6.2;03:40;17.3;16:00;;;;;;;;;45.0;81.0;03:40;30.0;18:00
2016-05-28;1532;8.6;;4.0;23:59;13.2;10:50;;;;;;;;;72.0;91.0;Varias;49.0;10:30
2016-05-29;1532;7.8;;4.0;01:00;11.7;13:50;;;;;;;;;83.0;91.0;Varias;54.0;13:50
2016-05-30;1532;7.8;;3.4;05:00;12.3;15:50;;;;;;;;;;90.0;Varias;38.0;16:30
2016-05-31;1532;9.6;;3.6;00:50;15.5;14:10;;;;;;;;;57.0;90.0;06:00;33.0;16:40
2016-06-01;1532;11.4;;5.5;04:30;17.4;15:50;;;;;853.2;00;850.0;24;38.0;66.0;04:40;24.0;16:30
2016-07-01;1532;19.5;;12.3;03:30;26.7;15:10;;;;;853.3;23;851.1;03;35.0;72.0;03:40;27.0;Varias
2016-07-02;1532;19.2;;11.7;05:20;26.6;15:50;;;;;854.8;22;852.3;03;39.0;64.0;Varias;25.0;Varias
2016-07-03;1532;22.0;;14.8;00:20;29.3;16:20;;;;;854.9;10;852.4;19;36.0;57.0;00:20;28.0;Varias
2016-07-04;1532;20.1;;14.2;22:10;26.0;14:20;;;;;853.4;01;851.3;14;54.0;74.0;05:20;29.0;13:50
2016-07-05;1532;19.2;;12.0;23:50;26.5;12:00;;;;;857.1;24;852.0;04;52.0;83.0;23:50;35.0;11:00
2016-07-06;1532;19.2;;11.0;01:50;27.3;16:10;;;;;855.5;Varias;851.9;18;36.0;89.0;00:40;28.0;Varias
2016-07-07;1532;17.0;;11.2;06:40;22.8;16:50;;;;;855.3;07;852.9;04;56.0;85.0;06:00;36.0;Varias
2016-07-08;1532;20.0;;13.2;04:30;26.7;16:30;;;;;856.6;22;853.9;Varias;44.0;78.0;Varias;26.0;Varias
2016-07-09;1532;22.5;;16.9;05:00;28.1;15:00;;;;;856.4;00;853.0;19;36.0;53.0;Varias;28.0;Varias
2016-07-10;1532;24.4;;18.1;04:50;30.6;13:50;;;;;853.1;00;850.8;20;37.0;47.0;05:40;26.0;14:10
