indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,fecha
3175,,2.0,34,1.0,0.0,11.3,953.4(10),4.0,1013.5,946.2,18.0,,22.9,24,0,13.0,,1.0,16.0,82.0,0.0,3.0,,263.0,111,0.0,0,4196.0,20.1,2.0,2.0,11.0,0,25.4,0.0,26.0,34.0,0,940.0(07),2.0,01-08-2017
3175,,0.0,33,0.0,0.0,11.8,952.3(11),4.0,1013.2,946.2,17.9,,21.7,31,0,12.0,,1.0,19.0,86.0,0.0,1.0,,269.0,117,0.0,0,4887.0,13.0,1.0,2.0,11.0,0,32.2,0.0,26.7,35.4,0,939.2(07),1.0,01-08-2018
3175,,1.0,35,0.0,0.0,11.3,951.2(22),5.0,1013.2,945.9,17.2,,21.6,28,0,12.0,,1.0,18.0,82.0,0.0,2.0,,288.0,115,0.0,0,4488.0,15.7,2.0,2.0,12.0,0,27.9,0.0,25.5,33.8,0,940.1(06),2.0,01-08-2019
3175,,1.0,36,0.0,0.0,11.6,951.5(22),1.0,1012.1,944.6,16.1,,23.5,24,0,12.0,,1.0,18.0,84.0,0.0,2.0,,290.0,118,0.0,0,4629.0,19.2,2.0,1.0,,0,23.4,0.0,24.6,33.1,0,935.3(28),1.0,01-08-2020
3175,,0.0,34,0.0,0.0,11.7,951.7(13),4.0,1012.1,944.9,16.9,,21.7,26,0,16.0,,1.0,15.0,85.0,0.0,3.0,,284.0,118,0.0,0,4613.0,20.3,3.0,2.0,12.0,0,26.2,0.0,25.9,34.8,0,937.1(06),2.0,01-08-2021
3175,,1.0,32,0.0,0.0,11.6,950.8(19),7.0,1010.9,944.1,18.6,,24.1,28,0,17.0,,0.0,13.0,84.0,0.0,2.0,,296.0,119,0.0,0,4916.0,5.8,2.0,4.0,12.0,0,28.5,0.0,26.9,35.1,0,937.5(15),1.0,01-08-2022
3175,,0.0,26,0.0,0.0,11.9,952.0(05),2.0,1012.5,945.7,17.3,,22.2,26,0,21.0,,0.0,10.0,87.0,0.0,0.0,,299.0,99,0.0,0,5012.0,0.0,0.0,0.0,14.0,0,25.0,0.0,26.4,35.6,0,938.1(26),0.0,01-08-2023
3175,,0.0,33,1.0,0.0,11.3,949.5(10),,1010.7,944.0,18.6,,21.7,29,0,18.0,,2.0,13.0,83.0,,2.0,,,126,0.0,0,4204.0,27.1,1.0,3.0,,0,27.6,0.0,27.3,35.6,0,938.8(06),2.0,01-08-2024
3175,,4.0,49,0.0,0.0,8.4,950.6(08),0.0,1013.5,944.9,13.0,,18.5,14,0,11.0,,1.0,15.0,67.0,0.0,5.0,,234.0,118,0.0,0,1452.0,20.7,5.0,0.0,8.0,0,17.1,0.0,20.5,27.9,0,934.3(22),5.0,01-09-2001
3175,,7.0,55,1.0,0.0,7.7,951.9(10),1.0,1014.1,945.3,12.9,,18.8,8,0,5.0,,0.0,18.0,62.0,0.0,11.0,,207.0,128,0.0,0,1614.0,28.9,10.0,2.0,8.0,0,21.0,0.0,19.9,26.9,0,940.1(23),5.0,01-09-2002
3175,,1.0,47,0.0,0.0,8.9,954.2(12),3.0,1016.2,947.7,14.3,,18.2,14,0,10.0,,2.0,19.0,71.0,0.0,3.0,,247.0,124,0.0,0,2166.0,28.0,3.0,0.0,10.0,0,21.1,0.0,21.7,29.1,0,934.2(30),2.0,01-09-2003
3175,,1.0,46,0.0,0.0,8.7,953.3(22),0.0,1015.9,947.5,14.1,,20.5,21,0,11.0,,0.0,18.0,70.0,0.0,2.0,,253.0,124,0.0,0,2192.0,8.7,2.0,2.0,10.0,0,23.8,0.0,22.3,30.5,0,940.3(01),1.0,01-09-2004
3175,,1.0,47,0.0,0.0,8.9,955.5(14),3.0,1015.9,947.0,12.5,,19.4,13,0,13.0,,0.0,16.0,71.0,0.0,3.0,,270.0,116,0.0,0,2390.0,6.3,4.0,2.0,12.0,0,22.0,0.0,20.6,28.6,0,937.9(06),1.0,01-09-2005
3175,,6.0,47,0.0,1.0,7.5,954.1(04),1.0,1013.5,945.1,13.6,,19.5,14,0,7.0,,0.0,17.0,60.0,0.0,9.0,,265.0,118,0.0,0,2671.0,17.8,9.0,2.0,11.0,0,20.0,0.0,21.4,29.2,0,936.2(21),6.0,01-09-2006
3175,,1.0,49,0.0,0.0,8.7,952.5(20),0.0,1016.1,947.4,13.6,,18.6,13,0,9.0,,0.0,20.0,70.0,0.0,4.0,,259.0,125,0.0,0,2775.0,10.2,5.0,2.0,9.0,0,19.0,0.0,21.0,28.5,0,940.0(28),3.0,01-09-2007
3175,,2.0,47,0.0,0.0,8.6,952.5(28),2.0,1014.4,945.5,13.0,,18.0,6,0,9.0,,1.0,19.0,69.0,0.0,6.0,,291.0,110,0.0,0,3000.0,38.5,7.0,2.0,12.0,0,20.4,0.0,19.8,26.6,0,938.8(04),5.0,01-09-2008
3175,,1.0,50,0.0,0.0,8.2,953.4(21),3.0,1015.8,947.1,13.7,,23.2,11,0,5.0,,1.0,24.0,66.0,0.0,7.0,,268.0,124,0.0,0,3066.0,21.6,7.0,1.0,,0,14.6,0.0,20.8,27.8,0,937.7(16),5.0,01-09-2009
3175,,6.0,55,1.0,0.0,8.4,954.3(14),2.0,1014.1,945.5,13.1,,18.7,9,0,7.0,,2.0,17.0,68.0,0.0,4.0,,211.0,137,1.0,0,2709.0,55.7,3.0,1.0,,0,21.8,0.0,20.4,27.7,0,936.4(07),3.0,01-09-2010
3175,,1.0,37,0.0,0.0,9.7,955.7(06),1.0,1015.9,947.4,12.5,,17.2,13,0,16.0,,0.0,13.0,78.0,0.0,2.0,,200.0,92,0.0,0,3359.0,3.1,3.0,0.0,,0,22.6,0.0,21.0,29.5,0,939.5(01),1.0,01-09-2011
3175,,4.0,43,0.0,0.0,8.4,954.1(01),3.0,1014.4,945.6,12.9,,17.1,13,0,11.0,,2.0,15.0,67.0,0.0,6.0,,293.0,98,0.0,0,3368.0,43.2,6.0,1.0,11.0,0,17.5,0.0,20.2,27.4,0,933.3(26),5.0,01-09-2012
3175,,3.0,43,0.0,0.0,8.8,954.0(09),1.0,1014.9,946.4,13.8,,17.7,20,0,9.0,,1.0,18.0,70.0,0.0,6.0,,248.0,108,0.0,0,2831.0,25.2,6.0,1.0,,0,22.2,0.0,21.7,29.6,0,936.8(28),5.0,01-09-2013
3175,,1.0,48,0.0,0.0,8.3,954.3(30),2.0,1013.6,945.2,14.5,,18.5,12,0,6.0,,0.0,23.0,67.0,0.0,5.0,,229.0,122,0.0,0,2805.0,12.7,6.0,3.0,10.0,0,21.7,0.0,21.6,28.6,0,936.4(16),3.0,01-09-2014
3175,,3.0,42,0.0,0.0,8.3,954.0(19),1.0,1014.3,945.5,12.6,,17.7,5,0,8.0,,0.0,19.0,67.0,0.0,3.0,,250.0,97,0.0,0,3235.0,10.9,3.0,0.0,,0,21.0,0.0,20.0,27.3,0,933.6(16),2.0,01-09-2015
3175,,1.0,39,0.0,0.0,9.1,957.7(29),1.0,1016.7,948.2,13.3,,19.4,12,0,7.0,,0.0,22.0,74.0,0.0,1.0,,215.0,99,0.0,0,3491.0,6.5,2.0,1.0,,0,20.3,0.0,21.8,30.2,0,940.8(13),1.0,01-09-2016
3175,,0.0,37,0.0,0.0,9.6,954.2(28),1.0,1016.1,947.4,12.5,,18.7,11,0,10.0,,0.0,20.0,77.0,0.0,0.0,,250.0,92,0.0,0,3058.0,0.0,0.0,0.0,9.0,0,21.9,0.0,20.7,28.8,0,937.8(09),0.0,01-09-2017
3175,,1.0,47,0.0,0.0,9.0,959.3(27),1.0,1016.6,948.5,15.7,,19.2,23,0,8.0,,0.0,21.0,73.0,0.0,5.0,,221.0,136,0.0,0,2983.0,15.0,5.0,6.0,8.0,0,24.1,0.0,23.6,31.5,0,939.5(03),3.0,01-09-2018
3175,,4.0,52,0.0,0.0,8.2,956.3(12),4.0,1016.5,947.8,14.3,,17.8,8,0,9.0,,1.0,17.0,66.0,0.0,6.0,,315.0,128,0.0,0,2503.0,45.9,7.0,2.0,12.0,0,20.8,0.0,21.2,27.9,0,941.6(09),5.0,01-09-2019
3175,,5.0,48,0.0,0.0,8.6,954.4(04),4.0,1015.9,947.1,12.6,,17.1,11,0,11.0,,2.0,14.0,69.0,0.0,8.0,,288.0,115,0.0,0,2884.0,48.3,8.0,5.0,10.0,0,19.4,0.0,20.1,27.5,0,941.6(01),6.0,01-09-2020
3175,,7.0,58,0.0,0.0,7.4,955.5(30),3.0,1016.2,947.3,13.8,,19.3,5,0,2.0,,2.0,21.0,60.0,0.0,8.0,,257.0,139,0.0,0,2205.0,42.4,8.0,5.0,11.0,0,20.0,0.0,20.3,26.8,0,942.2(14),5.0,01-09-2021
3175,,2.0,45,0.0,0.0,8.7,950.7(30),2.0,1012.8,944.2,13.1,,19.7,8,0,7.0,,2.0,21.0,70.0,0.0,5.0,,293.0,113,0.0,0,3359.0,30.9,5.0,3.0,13.0,0,17.2,0.0,20.5,27.8,0,936.4(29),3.0,01-09-2022
3175,,4.0,63,0.0,0.0,7.3,955.8(30),,1015.0,946.2,14.0,,18.9,5,0,9.0,,2.0,17.0,59.0,,9.0,,,151,1.0,0,1630.0,87.1,9.0,6.0,,0,18.8,0.0,20.3,26.5,0,937.7(21),7.0,01-09-2023
3175,,2.0,48,0.0,0.0,8.5,953.9(28),,1013.5,944.7,12.6,,19.7,5,0,11.0,,0.0,17.0,68.0,,4.0,,,112,0.0,0,2346.0,3.2,4.0,3.0,,0,21.3,0.0,19.8,26.8,0,934.0(06),1.0,01-09-2024
3175,,10.0,72,0.0,0.0,5.5,958.6(24),3.0,1018.2,948.2,10.9,,14.8,0,0,4.0,,1.0,17.0,50.0,0.0,13.0,,217.0,135,0.0,0,636.0,58.9,13.0,1.0,9.0,0,15.4,0.0,16.5,22.0,0,934.3(19),8.0,01-10-2001
3175,,8.0,73,0.0,2.0,5.2,957.7(27),2.0,1016.7,946.4,9.6,,14.2,0,0,2.0,,2.0,21.0,46.0,0.0,10.0,,210.0,126,0.0,2,766.0,47.2,11.0,1.0,9.0,0,14.0,0.0,15.1,20.6,0,930.1(09),7.0,01-10-2002
3175,,9.0,73,0.0,1.0,4.7,953.3(08),3.0,1012.9,942.7,9.7,,14.6,0,0,5.0,,3.0,17.0,42.0,0.0,17.0,,244.0,118,0.0,0,904.0,110.5,17.0,2.0,11.0,0,10.3,0.0,14.4,19.0,0,918.9(31),15.0,01-10-2003
3175,,7.0,68,0.0,0.0,5.7,952.2(03),2.0,1013.4,943.5,9.6,,15.6,5,0,4.0,,4.0,20.0,51.0,0.0,13.0,,256.0,119,1.0,0,1136.0,108.0,15.0,2.0,10.0,0,12.8,0.0,15.8,22.0,0,929.0(27),9.0,01-10-2004
3175,,9.0,69,0.0,0.0,5.6,953.1(24),1.0,1016.7,946.6,10.1,,15.2,1,0,8.0,,4.0,14.0,50.0,0.0,11.0,,261.0,124,0.0,0,1049.0,77.9,13.0,1.0,10.0,0,16.0,0.0,16.0,21.9,0,941.0(30),10.0,01-10-2005
3175,,7.0,66,0.0,0.0,5.4,957.0(28),4.0,1014.6,944.9,10.9,,15.0,1,0,4.0,,5.0,20.0,48.0,1.0,11.0,,302.0,126,1.0,0,1689.0,106.6,12.0,0.0,11.0,0,15.6,0.0,16.8,22.6,0,934.4(25),8.0,01-10-2006
3175,,4.0,64,0.0,1.0,7.7,955.9(09),2.0,1018.9,948.4,8.2,,15.5,0,0,10.0,,1.0,17.0,70.0,0.0,7.0,,248.0,109,0.0,0,1662.0,35.9,7.0,2.0,9.0,0,16.0,0.0,15.0,21.7,0,938.9(24),7.0,01-10-2007
3175,,10.0,64,0.0,2.0,5.9,957.1(26),6.0,1018.0,947.4,8.8,,14.5,0,0,7.0,,5.0,14.0,52.0,0.0,11.0,,300.0,106,1.0,1,1694.0,122.2,13.0,3.0,13.0,0,10.7,0.0,14.5,20.2,0,921.8(31),8.0,01-10-2008
3175,,3.0,56,0.0,0.0,8.1,956.2(31),1.0,1016.7,946.9,9.6,,14.9,0,0,8.0,,1.0,20.0,73.0,0.0,4.0,,240.0,112,0.0,0,2142.0,27.6,4.0,1.0,,0,15.0,0.0,16.9,24.2,0,925.3(22),3.0,01-10-2009
3175,,5.0,59,0.0,1.0,7.5,955.7(27),2.0,1013.1,942.8,6.5,,15.5,0,0,10.0,,1.0,16.0,68.0,0.0,10.0,,225.0,96,0.0,0,1799.0,42.6,10.0,0.0,9.0,1,12.0,0.0,13.6,20.7,0,928.0(31),5.0,01-10-2010
3175,,2.0,50,0.0,0.0,8.7,957.1(10),1.0,1018.9,948.7,8.1,,11.1,7,0,16.0,,1.0,13.0,78.0,0.0,5.0,,228.0,87,0.0,0,2289.0,34.2,6.0,1.0,,0,15.2,0.0,16.2,24.2,0,928.6(24),4.0,01-10-2011
3175,,8.0,69,0.0,1.0,6.6,953.1(07),2.0,1013.2,943.0,8.5,,14.1,0,0,6.0,,3.0,17.0,59.0,0.0,11.0,,183.0,112,0.0,1,1489.0,69.4,10.0,2.0,,1,8.7,0.0,14.2,20.0,0,928.1(30),8.0,01-10-2012
3175,,9.0,65,0.0,0.0,6.9,955.5(27),0.0,1017.5,947.4,9.4,,17.9,0,0,7.0,,1.0,15.0,62.0,0.0,8.0,,203.0,120,0.0,0,1494.0,53.0,10.0,1.0,,0,15.3,0.0,16.0,22.5,0,939.0(22),6.0,01-10-2013
3175,,5.0,64,0.0,0.0,7.1,957.0(22),1.0,1017.0,947.4,11.0,,15.8,0,0,6.0,,2.0,20.0,64.0,0.0,6.0,,206.0,128,1.0,0,1716.0,70.9,6.0,1.0,,0,15.6,0.0,17.8,24.5,0,935.0(11),6.0,01-10-2014
3175,,9.0,66,0.0,0.0,5.6,952.2(01),2.0,1015.0,945.0,9.4,,16.1,0,0,4.0,,2.0,18.0,51.0,0.0,10.0,,221.0,116,0.0,0,1592.0,46.6,10.0,0.0,,0,15.8,0.0,15.4,21.3,0,936.9(11),6.0,01-10-2015
3175,,11.0,64,0.0,0.0,6.3,959.9(28),0.0,1015.9,946.0,9.6,,14.3,0,0,7.0,,3.0,13.0,56.0,0.0,10.0,,171.0,115,0.0,0,1670.0,63.6,11.0,0.0,,0,14.4,0.0,16.5,23.3,0,930.9(13),6.0,01-10-2016
3175,,3.0,49,0.0,1.0,8.7,959.9(10),0.0,1020.9,951.0,9.4,,16.3,6,0,19.0,,2.0,9.0,78.0,0.0,4.0,,199.0,95,0.0,0,2306.0,28.8,4.0,1.0,,0,14.8,0.0,17.8,26.1,0,939.7(18),2.0,01-10-2017
3175,,8.0,64,0.0,0.0,6.9,956.1(23),1.0,1014.2,944.1,8.9,,14.4,0,0,10.0,,1.0,13.0,61.0,0.0,14.0,,286.0,109,0.0,0,2186.0,48.5,14.0,1.0,11.0,0,9.4,0.0,15.2,21.4,0,929.6(30),8.0,01-10-2018
3175,,3.0,66,0.0,0.0,7.2,954.0(25),2.0,1016.6,946.6,9.2,,16.0,0,0,5.0,,0.0,23.0,64.0,0.0,9.0,,228.0,118,0.0,0,1722.0,26.8,10.0,1.0,8.0,0,11.1,0.0,15.8,22.4,0,933.9(19),6.0,01-10-2019
3175,,6.0,66,0.0,1.0,6.9,957.1(29),4.0,1018.0,947.2,6.5,,13.1,0,0,6.0,,1.0,19.0,62.0,1.0,7.0,,274.0,100,0.0,0,1937.0,36.6,7.0,0.0,10.0,0,12.5,0.0,13.1,19.7,0,924.9(02),7.0,01-10-2020
3175,,5.0,61,0.0,0.0,7.8,956.0(19),1.0,1018.5,948.3,7.6,,13.3,0,0,14.0,,2.0,12.0,70.0,0.0,5.0,,222.0,108,1.0,0,1658.0,76.7,5.0,0.0,8.0,0,15.6,0.0,15.3,22.8,0,934.2(30),5.0,01-10-2021
3175,,4.0,59,0.0,0.0,5.6,956.7(02),4.0,1018.5,948.8,11.0,,14.2,1,0,8.0,,1.0,19.0,50.0,0.0,6.0,,220.0,117,0.0,0,1958.0,31.0,6.0,2.0,10.0,0,16.4,0.0,17.8,24.5,0,941.0(22),6.0,01-10-2022
3175,,6.0,65,0.0,0.0,5.8,956.4(04),,1014.5,944.9,10.4,,15.8,7,0,9.0,,3.0,16.0,51.0,,11.0,,,122,1.0,0,1717.0,125.6,11.0,0.0,12.0,1,13.4,0.0,17.1,23.7,0,919.2(19),9.0,01-10-2023
3175,,7.0,70,0.0,0.0,5.2,957.2(22),4.0,1015.1,945.2,10.6,,16.6,0,0,1.0,,3.0,23.0,47.0,0.0,13.0,,,130,1.0,0,1347.0,107.8,13.0,5.0,,0,14.3,0.0,16.0,21.4,0,931.7(09),10.0,01-10-2024
3175,,2.0,70,0.0,0.0,5.7,957.0(02),5.0,1022.3,949.7,1.6,,10.4,0,0,9.0,,0.0,19.0,58.0,0.0,5.0,,283.0,76,0.0,0,678.0,5.5,8.0,0.0,11.0,12,7.1,0.0,7.6,13.5,0,941.1(11),2.0,01-11-2001
3175,,15.0,80,0.0,5.0,3.1,958.6(30),2.0,1015.4,944.0,6.0,,11.0,0,0,1.0,,4.0,14.0,31.0,0.0,17.0,,223.0,100,0.0,0,563.0,80.3,17.0,0.0,9.0,0,8.0,0.0,10.1,14.1,0,917.3(14),14.0,01-11-2002
3175,,12.0,79,0.0,0.0,3.9,956.1(04),0.0,1017.0,945.5,5.6,,10.2,0,0,7.0,,1.0,11.0,38.0,0.0,8.0,,182.0,101,0.0,0,514.0,46.5,12.0,0.0,8.0,1,10.7,0.0,10.2,14.8,0,921.4(01),8.0,01-11-2003
3175,,4.0,77,0.0,1.0,6.0,957.7(17),3.0,1021.2,949.0,2.8,,10.6,0,0,13.0,,0.0,13.0,60.0,0.0,3.0,,211.0,89,0.0,0,812.0,12.3,4.0,2.0,8.0,5,11.2,0.0,8.9,15.0,0,933.9(30),2.0,01-11-2004
3175,,8.0,80,0.0,2.0,3.9,958.9(10),1.0,1018.3,946.2,3.4,,10.0,0,0,3.0,,2.0,19.0,39.0,0.0,7.0,,240.0,89,1.0,2,622.0,63.8,7.0,0.0,9.0,6,7.6,0.0,8.2,12.9,0,930.7(25),5.0,01-11-2005
3175,,10.0,81,0.0,1.0,4.3,959.1(11),2.0,1020.4,949.1,8.0,,12.5,0,0,5.0,,4.0,15.0,43.0,0.0,15.0,,255.0,115,1.0,0,705.0,127.6,15.0,0.0,10.0,0,12.0,0.0,12.3,16.6,0,932.0(25),9.0,01-11-2006
3175,,1.0,57,0.0,0.0,7.7,957.5(07),2.0,1020.2,947.9,0.8,,5.0,0,0,19.0,,2.0,10.0,78.0,0.0,3.0,,273.0,64,0.0,0,1569.0,30.9,3.0,0.0,9.0,9,8.6,0.0,8.6,16.4,0,931.7(20),2.0,01-11-2007
3175,,2.0,68,0.0,1.0,6.3,969.1(09),4.0,1018.9,946.5,2.0,,6.5,0,0,8.0,,0.0,20.0,64.0,0.0,5.0,,293.0,72,0.0,0,1161.0,7.7,5.0,0.0,11.0,4,6.8,0.0,7.5,13.0,0,924.4(29),3.0,01-11-2008
3175,,4.0,64,0.0,1.0,5.7,960.7(23),5.0,1018.7,947.3,5.0,,11.2,0,0,4.0,,1.0,22.0,57.0,0.0,6.0,,282.0,86,0.0,0,1526.0,12.8,8.0,0.0,,2,9.6,0.0,10.9,16.7,0,931.5(29),1.0,01-11-2009
3175,,6.0,71,0.0,1.0,5.7,958.8(04),3.0,1013.5,941.7,2.7,,9.5,0,0,5.0,,1.0,19.0,56.0,0.0,9.0,,231.0,79,0.0,1,1047.0,31.5,9.0,0.0,,6,3.1,0.0,8.1,13.4,0,919.8(09),7.0,01-11-2010
3175,,11.0,81,0.0,0.0,3.7,959.8(26),3.0,1017.8,946.3,6.5,,10.6,0,0,4.0,,1.0,15.0,38.0,0.0,13.0,,197.0,106,0.0,0,803.0,64.6,15.0,0.0,,2,11.0,0.0,10.8,15.0,0,925.7(04),9.0,01-11-2011
3175,,10.0,79,0.0,2.0,4.0,954.9(07),3.0,1015.5,943.9,5.2,,10.8,0,0,1.0,,1.0,19.0,40.0,0.0,11.0,,236.0,97,0.0,1,935.0,56.1,11.0,0.0,,3,8.6,0.0,9.4,13.6,0,931.7(01),7.0,01-11-2012
3175,,5.0,67,0.0,2.0,6.2,957.0(10),7.0,1020.5,948.3,2.7,,11.9,0,0,11.0,,1.0,14.0,63.0,0.0,3.0,,320.0,78,0.0,0,1446.0,14.8,3.0,0.0,14.0,11,6.7,2.0,8.6,14.4,0,935.6(18),2.0,01-11-2013
3175,,9.0,79,0.0,1.0,4.1,953.8(01),3.0,1011.0,940.1,6.2,,12.8,0,0,1.0,,4.0,20.0,41.0,0.0,16.0,,237.0,105,0.0,1,833.0,91.4,18.0,1.0,9.0,1,11.3,0.0,10.9,15.6,0,916.3(28),12.0,01-11-2014
3175,,3.0,71,0.0,1.0,7.3,964.2(30),3.0,1025.1,953.3,4.6,,13.4,0,0,17.0,,1.0,10.0,74.0,0.0,5.0,,205.0,96,0.0,0,1198.0,18.2,6.0,0.0,,4,9.2,0.0,11.5,18.3,0,939.6(02),2.0,01-11-2015
3175,,10.0,78,0.0,1.0,4.8,957.7(15),1.0,1017.1,945.2,3.6,,8.7,0,0,8.0,,3.0,12.0,48.0,0.0,11.0,,222.0,91,0.0,0,794.0,83.6,13.0,0.0,8.0,4,6.3,0.0,8.9,14.2,0,930.2(21),11.0,01-11-2016
3175,,1.0,59,0.0,0.0,7.8,958.7(26),3.0,1021.1,949.0,1.9,,10.6,0,0,9.0,,0.0,20.0,78.0,0.0,4.0,,242.0,70,0.0,0,1474.0,3.6,4.0,0.0,,14,8.5,0.0,9.1,16.3,0,935.6(29),2.0,01-11-2017
3175,,11.0,82,0.0,2.0,4.4,954.3(28),1.0,1015.4,944.0,5.5,,11.9,0,0,0.0,,1.0,19.0,44.0,0.0,16.0,,273.0,103,0.0,1,910.0,56.0,17.0,0.0,11.0,1,10.3,0.0,10.2,14.9,0,929.7(20),12.0,01-11-2018
3175,,13.0,77,0.0,0.0,4.5,951.8(01),8.0,1012.4,941.1,5.7,,14.1,0,0,0.0,,0.0,17.0,45.0,0.0,14.0,,391.0,98,0.0,0,1595.0,29.4,16.0,0.0,16.0,3,8.3,0.0,9.8,13.9,0,921.8(22),8.0,01-11-2019
3175,,9.0,84,0.0,2.0,4.2,960.9(19),1.0,1022.2,950.4,5.1,,11.5,0,0,3.0,,1.0,18.0,43.0,0.0,10.0,,210.0,106,0.0,0,718.0,51.5,9.0,0.0,7.0,3,9.5,0.0,10.4,15.6,0,935.0(28),8.0,01-11-2020
3175,,3.0,69,0.0,2.0,7.2,956.1(19),4.0,1018.0,945.8,2.2,,10.2,0,0,11.0,,1.0,15.0,72.0,0.0,4.0,,286.0,74,0.0,0,1289.0,16.3,4.0,0.0,12.0,4,6.0,0.0,8.1,14.0,0,934.2(27),2.0,01-11-2021
3175,,7.0,74,0.0,1.0,5.0,958.9(26),4.0,1019.5,947.9,5.1,,11.9,0,0,4.0,,0.0,17.0,50.0,0.0,13.0,,276.0,99,0.0,0,873.0,32.4,13.0,0.0,11.0,3,11.6,0.0,10.7,16.3,0,937.0(17),8.0,01-11-2022
3175,,6.0,79,0.0,3.0,5.1,956.4(18),6.0,1017.5,946.2,6.0,,11.7,0,0,6.0,,0.0,18.0,51.0,0.0,6.0,,303.0,107,0.0,0,1007.0,13.9,10.0,0.0,,3,11.3,0.0,11.1,16.1,0,927.8(04),6.0,01-11-2023
3175,,1.0,77,0.0,2.0,4.8,958.3(30),1.0,1021.5,950.1,6.2,,11.5,0,0,4.0,,1.0,25.0,49.0,0.0,3.0,,231.0,108,0.0,1,784.0,15.5,6.0,0.0,,0,11.0,0.0,11.9,17.5,0,941.5(22),2.0,01-11-2024
3175,,7.0,75,0.0,8.0,4.3,959.9(05),1.0,1024.0,950.1,-3.0,,4.0,0,0,11.0,,0.0,13.0,46.0,0.0,4.0,,142.0,60,0.0,4,133.0,15.9,2.0,0.0,4.0,27,2.6,2.0,3.1,9.1,0,938.5(23),4.0,01-12-2001
3175,,11.0,84,0.0,5.0,3.0,956.5(01),3.0,1019.0,946.8,4.2,,12.5,0,0,1.0,,1.0,19.0,32.0,0.0,16.0,,230.0,94,0.0,2,439.0,55.6,17.0,0.0,10.0,2,7.2,0.0,8.1,12.0,0,931.1(27),10.0,01-12-2002
3175,,6.0,80,0.0,4.0,2.7,960.1(23),2.0,1021.0,948.1,1.1,,5.4,0,0,5.0,,0.0,20.0,29.0,0.0,9.0,,151.0,78,0.0,4,540.0,26.2,9.0,0.0,8.0,10,7.2,0.0,6.2,11.2,0,933.7(01),6.0,01-12-2003
3175,,6.0,80,0.0,2.0,3.6,959.7(31),4.0,1021.1,948.4,1.2,,7.5,0,0,5.0,,0.0,20.0,38.0,0.0,4.0,,236.0,81,0.0,0,669.0,12.3,5.0,0.0,9.0,10,5.8,0.0,6.6,11.9,0,925.1(01),3.0,01-12-2004
3175,,2.0,77,0.0,0.0,5.0,958.9(22),2.0,1020.9,947.9,0.0,,6.8,0,0,10.0,,1.0,19.0,54.0,0.0,7.0,,291.0,72,0.0,0,659.0,25.3,9.0,0.0,12.0,19,6.5,0.0,5.6,11.2,0,930.1(02),2.0,01-12-2005
3175,,8.0,73,0.0,0.0,5.7,967.9(31),1.0,1027.4,954.0,0.9,,10.4,0,0,10.0,,1.0,13.0,61.0,0.0,3.0,,240.0,71,0.0,0,768.0,20.8,5.0,0.0,8.0,17,8.0,0.0,6.3,11.7,0,936.9(08),2.0,01-12-2006
3175,,7.0,78,0.0,3.0,5.7,960.9(27),0.0,1026.5,953.0,-0.4,,5.4,0,0,8.0,,0.0,16.0,61.0,0.0,4.0,,205.0,72,0.0,2,539.0,6.1,5.0,0.0,7.0,17,6.4,0.0,5.6,11.6,0,944.0(17),3.0,01-12-2007
3175,,10.0,73,0.0,3.0,3.8,961.5(20),4.0,1019.6,946.7,1.0,,8.8,0,0,9.0,,1.0,12.0,41.0,0.0,8.0,,289.0,69,0.0,1,984.0,35.3,8.0,0.0,12.0,15,4.6,1.0,6.0,10.9,0,927.2(14),6.0,01-12-2008
3175,,13.0,80,0.0,7.0,3.1,956.6(09),6.0,1012.5,940.3,1.6,,8.4,0,0,4.0,,3.0,14.0,33.0,0.0,18.0,,300.0,80,0.0,2,599.0,101.6,15.0,0.0,,12,1.2,5.0,6.0,10.3,0,918.0(24),14.0,01-12-2009
3175,,9.0,76,0.0,5.0,3.9,956.8(10),4.0,1014.1,941.7,1.3,,10.0,0,0,5.0,,3.0,17.0,42.0,0.0,15.0,,213.0,76,0.0,3,618.0,65.4,16.0,0.0,,11,6.0,0.0,5.9,10.5,0,921.2(22),9.0,01-12-2010
3175,,5.0,77,0.0,2.0,5.1,963.3(26),2.0,1028.1,954.7,0.2,,6.8,0,0,12.0,,0.0,14.0,55.0,0.0,4.0,,195.0,73,0.0,0,733.0,4.4,3.0,0.0,,16,4.8,0.0,6.1,12.0,0,945.0(16),3.0,01-12-2011
3175,,10.0,83,0.0,7.0,3.7,962.4(27),1.0,1023.3,950.1,0.7,,9.4,0,0,5.0,,0.0,16.0,39.0,0.0,6.0,,202.0,78,0.0,3,687.0,5.7,6.0,0.0,,16,3.2,0.0,5.6,10.5,0,936.6(01),3.0,01-12-2012
3175,,9.0,74,0.0,0.0,5.4,962.3(15),5.0,1026.2,952.6,-1.4,,6.9,0,0,16.0,,2.0,6.0,58.0,0.0,9.0,,228.0,65,0.0,0,917.0,51.4,9.0,0.0,,22,7.3,0.0,5.1,11.5,0,927.2(25),6.0,01-12-2013
