fecha;mag007;mag008;mag012;mag020;mag030;mag035
2005-08-07;49.0;37.0;113.0;;;
2005-08-08;47.0;44.0;116.0;;;
2005-08-09;50.0;55.0;132.0;;;
2005-08-10;34.0;21.0;72.0;;;
2005-08-11;38.0;31.0;88.0;;;
2005-08-12;48.0;38.0;113.0;;;
2005-08-13;49.0;47.0;123.0;;;
2005-08-14;47.0;39.0;110.0;;;
2005-08-15;46.0;29.0;100.0;;;
2005-08-16;40.0;45.0;106.0;;;
2005-08-17;45.0;56.0;124.0;;;
2005-08-18;39.0;53.0;112.0;;;
2005-08-19;32.0;27.0;77.0;;;
2005-08-20;30.0;12.0;59.0;;;
2005-08-21;30.0;12.0;59.0;;;
2005-08-22;41.0;30.0;93.0;;;
2005-08-23;38.0;28.0;86.0;;;
2005-08-24;46.0;37.0;109.0;;;
2005-08-25;46.0;57.0;127.0;;;
2005-08-26;44.0;47.0;114.0;;;
2005-08-27;38.0;30.0;88.0;;;
2005-08-28;47.0;28.0;100.0;;;
2005-08-29;51.0;36.0;115.0;;;
2005-08-30;45.0;34.0;104.0;;;
2005-08-31;47.0;35.0;107.0;;;
2005-09-01;57.0;43.0;130.0;;;
2005-09-02;42.0;35.0;100.0;;;
2005-09-03;41.0;27.0;89.0;;;
2005-09-04;39.0;31.0;90.0;;;
2005-09-05;41.0;18.0;81.0;;;
2005-09-06;38.0;15.0;74.0;;;
2005-09-07;37.0;18.0;75.0;;;
2005-09-08;49.0;29.0;105.0;;;
2005-09-09;37.0;24.0;81.0;;;
2005-09-10;39.0;16.0;76.0;;;
2005-09-11;36.0;14.0;70.0;;;
2005-09-12;36.0;20.0;76.0;;;
2005-09-13;53.0;23.0;104.0;;;
2005-09-14;61.0;33.0;126.0;;;
2005-09-15;59.0;48.0;138.0;;;
2005-09-16;76.0;67.0;184.0;;;
2005-09-17;37.0;23.0;80.0;;;
2005-09-18;38.0;31.0;89.0;;;
2005-09-19;84.0;53.0;182.0;;;
2005-09-20;123.0;66.0;255.0;;;
2005-09-21;115.0;74.0;250.0;;;
2005-09-22;92.0;76.0;218.0;;;
2005-09-23;112.0;84.0;255.0;;;
2005-09-24;63.0;59.0;156.0;;;
2005-09-25;40.0;36.0;97.0;;;
2005-09-26;121.0;32.0;218.0;;;
2005-09-27;99.0;59.0;211.0;;;
2005-09-28;125.0;65.0;258.0;;;
2005-09-29;91.0;68.0;207.0;;;
2005-09-30;88.0;57.0;192.0;;;
2005-10-01;58.0;49.0;138.0;;;
2005-10-02;31.0;16.0;64.0;;;
2005-10-03;43.0;32.0;97.0;;;
2005-10-04;105.0;47.0;208.0;;;
2005-10-05;104.0;68.0;227.0;;;
2005-10-06;134.0;107.0;313.0;;;
2005-10-07;152.0;116.0;349.0;;;
2005-10-08;155.0;119.0;357.0;;;
2005-10-09;63.0;87.0;184.0;;;
2005-10-10;89.0;85.0;222.0;;;
2005-10-11;64.0;65.0;163.0;;;
2005-10-12;39.0;36.0;96.0;;;
2005-10-13;62.0;60.0;154.0;;;
2005-10-14;67.0;66.0;169.0;;;
2005-10-15;68.0;63.0;168.0;;;
2005-10-16;73.0;61.0;173.0;;;
2005-10-17;76.0;69.0;185.0;;;
2005-10-18;48.0;52.0;126.0;;;
2005-10-19;72.0;63.0;174.0;;;
2005-10-20;152.0;79.0;311.0;;;
2005-10-21;52.0;51.0;131.0;;;
2005-10-22;81.0;56.0;180.0;;;
2005-10-23;78.0;60.0;180.0;;;
2005-10-24;128.0;71.0;268.0;;;
2005-10-25;187.0;86.0;374.0;;;
2005-10-26;94.0;66.0;210.0;;;
2005-10-27;95.0;65.0;210.0;;;
2005-10-28;108.0;56.0;221.0;;;
2005-10-29;115.0;60.0;236.0;;;
2005-10-30;69.0;51.0;157.0;;;
2005-10-31;41.0;40.0;103.0;;;
2005-11-01;46.0;48.0;118.0;;;
2005-11-02;155.0;76.0;314.0;;;
2005-11-03;193.0;72.0;367.0;;;
2005-11-04;75.0;63.0;179.0;;;
2005-11-05;83.0;74.0;202.0;;;
2005-11-06;109.0;73.0;240.0;;;
2005-11-07;205.0;85.0;400.0;;;
2005-11-08;74.0;74.0;188.0;;;
2005-11-09;53.0;53.0;134.0;;;
2005-11-10;46.0;52.0;123.0;;;
2005-11-11;60.0;58.0;150.0;;;
2005-11-12;86.0;67.0;200.0;;;
2005-11-13;37.0;40.0;96.0;;;
2005-11-14;62.0;76.0;171.0;;;
2005-11-15;66.0;71.0;173.0;;;
2005-11-16;168.0;90.0;348.0;;;
2005-11-17;234.0;96.0;455.0;;;
2005-11-18;225.0;89.0;435.0;;;
2005-11-19;72.0;63.0;174.0;;;
2005-11-20;36.0;47.0;101.0;;;
2005-11-21;50.0;58.0;134.0;;;
2005-11-22;93.0;64.0;207.0;;;
2005-11-23;115.0;60.0;237.0;;;
2005-11-24;82.0;60.0;187.0;;;
2005-11-25;87.0;67.0;200.0;;;
2005-11-26;61.0;54.0;147.0;;;
2005-11-27;50.0;49.0;125.0;;;
2005-11-28;54.0;53.0;136.0;;;
2005-11-29;84.0;68.0;197.0;;;
2005-11-30;97.0;73.0;221.0;;;
2005-12-01;97.0;69.0;218.0;;;
2005-12-02;60.0;57.0;150.0;;;
2005-12-03;44.0;47.0;114.0;;;
2005-12-04;33.0;36.0;86.0;;;
2005-12-05;70.0;55.0;162.0;;;
2005-12-06;76.0;62.0;178.0;;;
2005-12-07;190.0;85.0;377.0;;;
2005-12-08;142.0;76.0;293.0;;;
2005-12-09;112.0;65.0;237.0;;;
2005-12-10;140.0;85.0;300.0;;;
2005-12-11;100.0;93.0;246.0;;;
2005-12-12;139.0;98.0;311.0;;;
2005-12-13;132.0;83.0;286.0;;;
2005-12-14;59.0;57.0;148.0;;;
2005-12-15;73.0;66.0;178.0;;;
2005-12-16;117.0;90.0;270.0;;;
2005-12-17;168.0;96.0;354.0;;;
2005-12-18;91.0;75.0;214.0;;;
2005-12-19;74.0;76.0;189.0;;;
2005-12-20;66.0;72.0;173.0;;;
2005-12-21;82.0;73.0;199.0;;;
2005-12-22;117.0;96.0;275.0;;;
2005-12-23;215.0;129.0;459.0;;;
2005-12-24;104.0;90.0;250.0;;;
2005-12-25;90.0;77.0;215.0;;;
2005-12-26;72.0;65.0;176.0;;;
2005-12-27;46.0;52.0;122.0;;;
2005-12-28;46.0;57.0;127.0;;;
2005-12-29;69.0;71.0;178.0;;;
2005-12-30;58.0;54.0;143.0;;;
2005-12-31;38.0;41.0;99.0;;;
2006-01-01;50.0;47.0;124.0;;;
2006-01-02;68.0;61.0;166.0;;;
2006-01-03;66.0;62.0;164.0;;;
2006-01-04;122.0;87.0;274.0;;;
2006-01-05;164.0;88.0;338.0;;;
2006-01-06;48.0;67.0;141.0;;;
2006-01-07;40.0;47.0;108.0;;;
2006-01-08;43.0;53.0;120.0;;;
2006-01-09;84.0;86.0;215.0;;;
2006-01-10;43.0;53.0;120.0;;;
2006-01-11;94.0;86.0;230.0;;;
2006-01-12;126.0;91.0;285.0;;;
2006-01-13;115.0;95.0;272.0;;;
2006-01-14;63.0;78.0;174.0;;;
2006-01-15;57.0;74.0;161.0;;;
2006-01-16;49.0;64.0;139.0;;;
2006-01-17;71.0;72.0;182.0;;;
2006-01-18;171.0;106.0;368.0;;;
2006-01-19;124.0;81.0;271.0;;;
2006-01-20;113.0;79.0;253.0;;;
2006-01-21;58.0;60.0;149.0;;;
2006-01-22;71.0;63.0;171.0;;;
2006-01-23;102.0;90.0;246.0;;;
2006-01-24;67.0;73.0;175.0;;;
2006-01-25;50.0;74.0;150.0;;;
2006-01-26;82.0;92.0;218.0;;;
2006-01-27;60.0;55.0;147.0;;;
2006-01-28;19.0;39.0;69.0;;;
2006-01-29;9.0;32.0;47.0;;;
2006-01-30;146.0;56.0;279.0;;;
2006-01-31;225.0;67.0;412.0;;;
2006-02-01;122.0;60.0;247.0;;;
2006-02-02;116.0;61.0;240.0;;;
2006-02-03;66.0;54.0;155.0;;;
2006-02-04;19.0;36.0;65.0;;;
2006-02-05;49.0;41.0;116.0;;;
2006-02-06;60.0;62.0;153.0;;;
2006-02-07;164.0;83.0;334.0;;;
2006-02-08;145.0;84.0;307.0;;;
2006-02-09;155.0;74.0;312.0;;;
2006-02-10;184.0;76.0;358.0;;;
2006-02-11;97.0;69.0;218.0;;;
2006-02-12;37.0;51.0;107.0;;;
2006-02-13;142.0;72.0;290.0;;;
2006-02-14;95.0;64.0;209.0;;;
2006-02-15;94.0;52.0;196.0;;;
2006-02-16;14.0;27.0;48.0;;;
2006-02-17;17.0;29.0;55.0;;;
2006-02-18;13.0;24.0;43.0;;;
2006-02-19;9.0;19.0;33.0;;;
2006-02-20;22.0;29.0;64.0;;;
2006-02-21;33.0;33.0;84.0;;;
2006-02-22;20.0;33.0;64.0;;;
2006-02-23;48.0;42.0;116.0;;;
2006-02-24;60.0;53.0;144.0;;;
2006-02-25;17.0;38.0;63.0;;;
2006-02-26;19.0;27.0;57.0;;;
2006-02-27;60.0;47.0;139.0;;;
2006-02-28;22.0;41.0;75.0;;;
2006-03-01;15.0;33.0;57.0;;;
2006-03-02;85.0;49.0;179.0;;;
2006-03-03;15.0;28.0;50.0;;;
2006-03-04;14.0;27.0;49.0;;;
2006-03-05;22.0;24.0;58.0;;;
2006-03-06;46.0;39.0;110.0;;;
2006-03-07;43.0;33.0;99.0;;;
2006-03-08;63.0;24.0;121.0;;;
2006-03-09;46.0;25.0;95.0;;;
2006-03-10;32.0;28.0;76.0;;;
2006-03-11;25.0;23.0;60.0;;;
2006-03-12;37.0;26.0;83.0;;;
2006-03-13;75.0;39.0;154.0;;;
2006-03-14;48.0;42.0;116.0;;;
2006-03-15;47.0;45.0;117.0;;;
2006-03-16;61.0;45.0;138.0;;;
2006-03-17;48.0;37.0;110.0;;;
2006-03-18;27.0;30.0;71.0;;;
2006-03-19;14.0;20.0;41.0;;;
2006-03-20;13.0;23.0;43.0;;;
2006-03-21;20.0;29.0;59.0;;;
2006-03-22;19.0;26.0;55.0;;;
2006-03-23;18.0;28.0;55.0;;;
2006-03-24;10.0;19.0;34.0;;;
2006-03-25;24.0;22.0;58.0;;;
2006-03-26;38.0;30.0;88.0;;;
2006-03-27;31.0;27.0;75.0;;;
2006-03-28;23.0;30.0;66.0;;;
2006-03-29;21.0;34.0;67.0;;;
2006-03-30;70.0;55.0;163.0;;;
2006-03-31;70.0;51.0;159.0;;;
2006-04-01;15.0;33.0;56.0;;;
2006-04-02;19.0;36.0;66.0;;;
2006-04-03;17.0;46.0;73.0;;;
2006-04-04;25.0;39.0;77.0;;;
2006-04-05;18.0;32.0;60.0;;;
2006-04-06;17.0;39.0;66.0;;;
2006-04-07;18.0;35.0;62.0;;;
2006-04-08;53.0;46.0;127.0;;;
2006-04-09;15.0;33.0;56.0;;;
2006-04-10;13.0;24.0;44.0;;;
2006-04-11;22.0;38.0;72.0;;;
2006-04-12;18.0;42.0;70.0;;;
2006-04-13;27.0;36.0;78.0;;;
2006-04-14;13.0;30.0;50.0;;;
2006-04-15;5.0;14.0;21.0;;;
2006-04-16;9.0;22.0;36.0;;;
2006-04-17;24.0;29.0;65.0;;;
2006-04-18;23.0;38.0;73.0;;;
2006-04-19;32.0;43.0;91.0;;;
2006-04-20;30.0;38.0;85.0;;;
2006-04-21;32.0;28.0;78.0;;;
2006-04-22;22.0;32.0;66.0;;;
2006-04-23;4.0;19.0;25.0;;;
2006-04-24;11.0;27.0;44.0;;;
2006-04-25;24.0;52.0;90.0;;;
2006-04-26;27.0;61.0;102.0;;;
2006-04-27;16.0;35.0;60.0;;;
2006-04-28;13.0;26.0;47.0;;;
2006-04-29;12.0;30.0;49.0;;;
2006-04-30;14.0;30.0;52.0;;;
2006-05-01;6.0;23.0;32.0;;;
2006-05-02;10.0;33.0;48.0;;;
2006-05-03;15.0;46.0;69.0;;;
2006-05-04;33.0;51.0;101.0;;;
2006-05-05;53.0;51.0;132.0;;;
2006-05-06;15.0;37.0;60.0;;;
2006-05-07;8.0;26.0;39.0;;;
2006-05-08;31.0;37.0;85.0;;;
2006-05-09;34.0;52.0;104.0;;;
2006-05-10;47.0;66.0;137.0;;;
2006-05-11;33.0;47.0;98.0;;;
2006-05-12;37.0;40.0;97.0;;;
2006-05-13;16.0;37.0;61.0;;;
2006-05-14;20.0;36.0;67.0;;;
2006-05-15;15.0;40.0;63.0;;;
2006-05-16;33.0;54.0;105.0;;;
2006-05-17;47.0;61.0;133.0;;;
2006-05-18;26.0;36.0;76.0;;;
2006-05-19;30.0;43.0;89.0;;;
2006-05-20;24.0;33.0;71.0;;;
2006-05-21;13.0;27.0;47.0;;;
2006-05-22;27.0;31.0;72.0;;;
2006-05-23;19.0;34.0;63.0;;;
2006-05-24;23.0;41.0;77.0;;;
2006-05-25;25.0;51.0;89.0;;;
2006-05-26;26.0;48.0;88.0;;;
2006-05-27;13.0;34.0;54.0;;;
2006-05-28;13.0;32.0;52.0;;;
2006-05-29;32.0;46.0;95.0;;;
2006-05-30;12.0;21.0;39.0;;;
2006-05-31;4.0;17.0;24.0;;;
2006-06-01;21.0;37.0;69.0;;;
2006-06-02;20.0;42.0;73.0;;;
2006-06-03;3.0;18.0;22.0;;;
2006-06-04;11.0;30.0;47.0;;;
2006-06-05;42.0;63.0;127.0;;;
2006-06-06;35.0;54.0;108.0;;;
2006-06-07;34.0;70.0;122.0;;;
2006-06-08;49.0;61.0;136.0;;;
2006-06-09;31.0;45.0;93.0;;;
2006-06-10;19.0;37.0;67.0;;;
2006-06-11;9.0;24.0;37.0;;;
2006-06-12;12.0;25.0;43.0;;;
2006-06-13;13.0;33.0;53.0;;;
2006-06-14;22.0;40.0;74.0;;;
2006-06-15;24.0;36.0;72.0;;;
2006-06-16;28.0;43.0;86.0;;;
2006-06-17;18.0;36.0;64.0;;;
2006-06-18;9.0;29.0;42.0;;;
2006-06-19;28.0;56.0;99.0;;;
2006-06-20;16.0;46.0;70.0;;;
2006-06-21;23.0;62.0;96.0;;;
2006-06-22;43.0;87.0;153.0;;;
2006-06-23;29.0;62.0;107.0;;;
2006-06-24;10.0;29.0;44.0;;;
2006-06-25;10.0;23.0;38.0;;;
2006-06-26;0.0;0.0;0.0;;;
2006-06-27;36.0;80.0;134.0;;;
2006-06-28;32.0;59.0;108.0;;;
2006-06-29;38.0;62.0;120.0;;;
2006-06-30;27.0;79.0;120.0;;;
2006-07-01;17.0;52.0;77.0;;;
2006-07-02;12.0;36.0;54.0;;;
2006-07-03;20.0;46.0;77.0;;;
2006-07-04;41.0;68.0;131.0;;;
2006-07-05;29.0;49.0;93.0;;;
2006-07-06;12.0;34.0;53.0;;;
2006-07-07;21.0;54.0;87.0;;;
2006-07-08;9.0;33.0;47.0;;;
2006-07-09;27.0;62.0;104.0;;;
2006-07-10;27.0;63.0;104.0;;;
2006-07-11;58.0;84.0;173.0;;;
2006-07-12;17.0;50.0;76.0;;;
2006-07-13;17.0;39.0;65.0;;;
2006-07-14;19.0;48.0;77.0;;;
2006-07-15;7.0;27.0;38.0;;;
2006-07-16;4.0;23.0;30.0;;;
2006-07-17;31.0;55.0;102.0;;;
2006-07-18;19.0;48.0;76.0;;;
2006-07-19;0.0;0.0;0.0;;;
2006-07-20;0.0;0.0;0.0;;;
2006-07-21;17.0;56.0;82.0;;;
2006-07-22;14.0;40.0;62.0;;;
2006-07-23;25.0;35.0;74.0;;;
2006-07-24;32.0;61.0;111.0;;;
2006-07-25;32.0;55.0;104.0;;;
2006-07-26;35.0;65.0;118.0;;;
2006-07-27;29.0;49.0;94.0;;;
2006-07-28;16.0;39.0;62.0;;;
2006-07-29;20.0;37.0;69.0;;;
2006-07-30;9.0;33.0;46.0;;;
2006-07-31;41.0;43.0;106.0;;;
2006-08-01;19.0;43.0;73.0;;;
2006-08-02;11.0;31.0;47.0;;;
2006-08-03;10.0;27.0;42.0;;;
2006-08-04;6.0;20.0;30.0;;;
2006-08-05;5.0;15.0;23.0;;;
2006-08-06;3.0;14.0;18.0;;;
2006-08-07;8.0;24.0;36.0;;;
2006-08-08;3.0;15.0;20.0;;;
2006-08-09;12.0;28.0;47.0;;;
2006-08-10;22.0;40.0;74.0;;;
2006-08-11;12.0;35.0;53.0;;;
2006-08-12;7.0;28.0;39.0;;;
2006-08-13;9.0;23.0;36.0;;;
2006-08-14;7.0;22.0;32.0;;;
2006-08-15;3.0;15.0;20.0;;;
2006-08-16;5.0;15.0;23.0;;;
2006-08-17;11.0;21.0;37.0;;;
2006-08-18;14.0;30.0;51.0;;;
2006-08-19;19.0;35.0;64.0;;;
2006-08-20;14.0;32.0;53.0;;;
2006-08-21;40.0;59.0;120.0;;;
2006-08-22;46.0;66.0;136.0;;;
2006-08-23;24.0;65.0;101.0;;;
2006-08-24;10.0;46.0;61.0;;;
2006-08-25;27.0;51.0;93.0;;;
2006-08-26;7.0;23.0;34.0;;;
2006-08-27;4.0;20.0;27.0;;;
2006-08-28;46.0;54.0;125.0;;;
2006-08-29;27.0;62.0;102.0;;;
2006-08-30;9.0;36.0;50.0;;;
2006-08-31;29.0;51.0;95.0;;;
2006-09-01;49.0;75.0;151.0;;;
2006-09-02;54.0;89.0;172.0;;;
2006-09-03;47.0;68.0;141.0;;;
2006-09-04;63.0;64.0;161.0;;;
2006-09-05;31.0;46.0;94.0;;;
2006-09-06;29.0;45.0;90.0;;;
2006-09-07;27.0;52.0;94.0;;;
2006-09-08;17.0;55.0;81.0;;;
2006-09-09;10.0;42.0;57.0;;;
2006-09-10;11.0;46.0;64.0;;;
2006-09-11;20.0;46.0;77.0;;;
2006-09-12;22.0;36.0;69.0;;;
2006-09-13;25.0;42.0;80.0;;;
2006-09-14;35.0;37.0;92.0;;;
2006-09-15;41.0;39.0;101.0;;;
2006-09-16;16.0;36.0;60.0;;;
2006-09-17;24.0;50.0;86.0;;;
2006-09-18;42.0;66.0;131.0;;;
2006-09-19;62.0;82.0;177.0;;;
2006-09-20;42.0;77.0;141.0;;;
2006-09-21;32.0;47.0;95.0;;;
2006-09-22;27.0;36.0;77.0;;;
2006-09-23;26.0;41.0;81.0;;;
2006-09-24;7.0;19.0;30.0;;;
2006-09-25;51.0;39.0;117.0;;;
2006-09-26;39.0;63.0;122.0;;;
2006-09-27;55.0;81.0;166.0;;;
2006-09-28;30.0;42.0;89.0;;;
2006-09-29;22.0;36.0;70.0;;;
2006-09-30;20.0;24.0;55.0;;;
2006-10-01;40.0;28.0;89.0;;;
2006-10-02;47.0;44.0;116.0;;;
2006-10-03;36.0;46.0;101.0;;;
2006-10-04;43.0;45.0;110.0;;;
2006-10-05;39.0;56.0;116.0;;;
2006-10-06;39.0;68.0;127.0;;;
2006-10-07;66.0;47.0;148.0;;;
2006-10-08;67.0;62.0;164.0;;;
2006-10-09;89.0;72.0;208.0;;;
2006-10-10;62.0;52.0;148.0;;;
2006-10-11;32.0;36.0;86.0;;;
2006-10-12;7.0;21.0;32.0;;;
2006-10-13;106.0;44.0;206.0;;;
2006-10-14;58.0;48.0;137.0;;;
2006-10-15;20.0;36.0;66.0;;;
2006-10-16;31.0;36.0;83.0;;;
2006-10-17;65.0;47.0;147.0;;;
2006-10-18;67.0;45.0;148.0;;;
2006-10-19;24.0;33.0;69.0;;;
2006-10-20;68.0;42.0;147.0;;;
2006-10-21;17.0;26.0;52.0;;;
2006-10-22;34.0;35.0;87.0;;;
2006-10-23;55.0;36.0;120.0;;;
2006-10-24;94.0;34.0;178.0;;;
2006-10-25;67.0;44.0;146.0;;;
2006-10-26;75.0;46.0;161.0;;;
2006-10-27;26.0;35.0;75.0;;;
2006-10-28;87.0;31.0;164.0;;;
2006-10-29;160.0;123.0;369.0;;;
2006-10-30;93.0;93.0;235.0;;;
2006-10-31;102.0;88.0;244.0;;;
2006-11-01;33.0;57.0;107.0;;;
2006-11-02;69.0;64.0;170.0;;;
2006-11-03;21.0;40.0;72.0;;;
2006-11-04;11.0;35.0;51.0;;;
2006-11-05;11.0;29.0;46.0;;;
2006-11-06;26.0;48.0;88.0;;;
2006-11-07;18.0;34.0;62.0;;;
2006-11-08;31.0;34.0;82.0;;;
2006-11-09;53.0;35.0;116.0;;;
2006-11-10;184.0;37.0;320.0;;;
2006-11-11;105.0;64.0;225.0;;;
2006-11-12;39.0;45.0;105.0;;;
2006-11-13;158.0;91.0;333.0;;;
2006-11-14;188.0;89.0;377.0;;;
2006-11-15;74.0;66.0;180.0;;;
2006-11-16;58.0;49.0;137.0;;;
2006-11-17;33.0;41.0;91.0;;;
2006-11-18;50.0;51.0;127.0;;;
2006-11-19;22.0;39.0;72.0;;;
2006-11-20;29.0;37.0;82.0;;;
2006-11-21;34.0;38.0;89.0;;;
2006-11-22;29.0;34.0;78.0;;;
2006-11-23;20.0;32.0;63.0;;;
2006-11-24;74.0;52.0;164.0;;;
2006-11-25;45.0;48.0;117.0;;;
2006-11-26;52.0;57.0;137.0;;;
2006-11-27;111.0;65.0;235.0;;;
2006-11-28;92.0;58.0;199.0;;;
2006-11-29;25.0;41.0;80.0;;;
2006-11-30;78.0;52.0;172.0;;;
2006-12-01;66.0;54.0;154.0;;;
2006-12-02;62.0;50.0;145.0;;;
2006-12-03;18.0;34.0;62.0;;;
2006-12-04;21.0;29.0;61.0;;;
2006-12-05;31.0;38.0;86.0;;;
2006-12-06;22.0;26.0;60.0;;;
2006-12-07;19.0;33.0;63.0;;;
2006-12-08;16.0;25.0;49.0;;;
2006-12-09;35.0;34.0;88.0;;;
2006-12-10;13.0;27.0;47.0;;;
2006-12-11;97.0;51.0;199.0;;;
2006-12-12;59.0;47.0;138.0;;;
2006-12-13;106.0;50.0;212.0;;;
2006-12-14;123.0;58.0;246.0;;;
2006-12-15;161.0;71.0;317.0;;;
2006-12-16;89.0;59.0;196.0;;;
2006-12-17;113.0;64.0;236.0;;;
2006-12-18;114.0;64.0;239.0;;;
2006-12-19;112.0;60.0;232.0;;;
2006-12-20;24.0;33.0;70.0;;;
2006-12-21;79.0;55.0;177.0;;;
2006-12-22;37.0;40.0;96.0;;;
2006-12-23;9.0;20.0;34.0;;;
2006-12-24;83.0;47.0;175.0;;;
2006-12-25;118.0;53.0;234.0;;;
2006-12-26;134.0;63.0;268.0;;;
2006-12-27;68.0;49.0;153.0;;;
2006-12-28;126.0;61.0;255.0;;;
2006-12-29;76.0;59.0;175.0;;;
2006-12-30;87.0;55.0;188.0;;;
2006-12-31;27.0;42.0;83.0;;;
2007-01-01;42.0;39.0;104.0;;;
2007-01-02;120.0;58.0;241.0;;;
2007-01-03;227.0;72.0;421.0;;;
2007-01-04;171.0;69.0;331.0;;;
2007-01-05;176.0;69.0;339.0;;;
2007-01-06;143.0;63.0;282.0;;;
2007-01-07;45.0;39.0;108.0;;;
2007-01-08;73.0;43.0;154.0;;;
2007-01-09;42.0;43.0;108.0;;;
2007-01-10;64.0;40.0;138.0;;;
2007-01-11;219.0;81.0;417.0;;;
2007-01-12;241.0;88.0;458.0;;;
2007-01-13;215.0;86.0;415.0;;;
2007-01-14;74.0;52.0;165.0;;;
2007-01-15;87.0;56.0;189.0;;;
2007-01-16;57.0;46.0;133.0;;;
2007-01-17;58.0;48.0;137.0;;;
2007-01-18;65.0;49.0;149.0;;;
2007-01-19;210.0;86.0;408.0;;;
2007-01-20;142.0;70.0;288.0;;;
2007-01-21;100.0;53.0;207.0;;;
2007-01-22;55.0;44.0;128.0;;;
2007-01-23;50.0;43.0;120.0;;;
2007-01-24;55.0;48.0;132.0;;;
2007-01-25;42.0;39.0;103.0;;;
2007-01-26;7.0;19.0;30.0;;;
2007-01-27;7.0;19.0;29.0;;;
2007-01-28;10.0;33.0;48.0;;;
2007-01-29;25.0;39.0;77.0;;;
2007-01-30;77.0;58.0;176.0;;;
2007-01-31;76.0;59.0;175.0;;;
2007-02-01;164.0;80.0;331.0;;;
2007-02-02;36.0;45.0;100.0;;;
2007-02-03;11.0;36.0;54.0;;;
2007-02-04;34.0;47.0;100.0;;;
2007-02-05;59.0;51.0;142.0;;;
2007-02-06;84.0;55.0;183.0;;;
2007-02-07;26.0;34.0;73.0;;;
2007-02-08;40.0;46.0;108.0;;;
2007-02-09;26.0;32.0;71.0;;;
2007-02-10;12.0;23.0;41.0;;;
2007-02-11;8.0;17.0;29.0;;;
2007-02-12;37.0;36.0;93.0;;;
2007-02-13;93.0;60.0;203.0;;;
2007-02-14;52.0;44.0;124.0;;;
2007-02-15;64.0;59.0;158.0;;;
2007-02-16;39.0;43.0;103.0;;;
2007-02-17;17.0;24.0;50.0;;;
2007-02-18;19.0;27.0;56.0;;;
2007-02-19;63.0;48.0;145.0;;;
2007-02-20;47.0;54.0;126.0;;;
2007-02-21;66.0;52.0;153.0;;;
2007-02-22;18.0;32.0;59.0;;;
2007-02-23;17.0;29.0;55.0;;;
2007-02-24;16.0;32.0;56.0;;;
2007-02-25;17.0;25.0;52.0;;;
2007-02-26;52.0;54.0;134.0;;;
2007-02-27;120.0;73.0;257.0;;;
2007-02-28;41.0;38.0;101.0;;;
2007-03-01;26.0;34.0;73.0;;;
2007-03-02;27.0;34.0;75.0;;;
2007-03-03;28.0;32.0;75.0;;;
2007-03-04;17.0;29.0;55.0;;;
2007-03-05;26.0;39.0;78.0;;;
2007-03-06;33.0;43.0;93.0;;;
2007-03-07;26.0;29.0;69.0;;;
2007-03-08;23.0;32.0;67.0;;;
2007-03-09;83.0;56.0;184.0;;;
2007-03-10;17.0;29.0;55.0;;;
2007-03-11;13.0;35.0;55.0;;;
2007-03-12;46.0;55.0;126.0;;;
2007-03-13;32.0;52.0;102.0;;;
2007-03-14;19.0;45.0;74.0;;;
2007-03-15;40.0;52.0;114.0;;;
2007-03-16;24.0;48.0;85.0;;;
2007-03-17;17.0;30.0;56.0;;;
2007-03-18;21.0;39.0;71.0;;;
2007-03-19;26.0;26.0;66.0;;;
2007-03-20;42.0;37.0;101.0;;;
2007-03-21;39.0;36.0;95.0;;;
2007-03-22;45.0;44.0;113.0;;;
2007-03-23;64.0;51.0;150.0;;;
2007-03-24;15.0;35.0;58.0;;;
2007-03-25;16.0;31.0;55.0;;;
2007-03-26;43.0;50.0;117.0;;;
2007-03-27;35.0;42.0;95.0;;;
2007-03-28;14.0;31.0;53.0;;;
2007-03-29;41.0;44.0;106.0;;;
2007-03-30;36.0;43.0;99.0;;;
2007-03-31;14.0;25.0;47.0;;;
2007-04-01;7.0;22.0;34.0;;;
2007-04-02;24.0;43.0;80.0;;;
2007-04-03;47.0;45.0;117.0;;;
2007-04-04;59.0;52.0;143.0;;;
2007-04-05;4.0;14.0;21.0;;;
2007-04-06;8.0;19.0;32.0;;;
2007-04-07;6.0;20.0;29.0;;;
2007-04-08;9.0;27.0;41.0;;;
2007-04-09;22.0;41.0;75.0;;;
2007-04-10;27.0;53.0;94.0;;;
2007-04-11;23.0;39.0;74.0;;;
2007-04-12;43.0;55.0;121.0;;;
2007-04-13;39.0;49.0;110.0;;;
2007-04-14;14.0;33.0;54.0;;;
2007-04-15;8.0;23.0;35.0;;;
2007-04-16;20.0;35.0;66.0;;;
2007-04-17;16.0;37.0;61.0;;;
2007-04-18;16.0;32.0;58.0;;;
2007-04-19;44.0;72.0;139.0;;;
2007-04-20;20.0;72.0;103.0;;;
2007-04-21;13.0;51.0;71.0;;;
2007-04-22;20.0;57.0;88.0;;;
2007-04-23;38.0;76.0;134.0;;;
2007-04-24;43.0;93.0;159.0;;;
2007-04-25;51.0;100.0;179.0;;;
2007-04-26;40.0;86.0;148.0;;;
2007-04-27;13.0;57.0;77.0;;;
2007-04-28;27.0;58.0;100.0;;;
2007-04-29;0.0;0.0;0.0;;;
2007-04-30;12.0;45.0;63.0;;;
2007-05-01;10.0;25.0;40.0;;;
2007-05-02;15.0;43.0;66.0;;;
2007-05-03;34.0;72.0;124.0;;;
