fecha;mag007;mag008;mag012;mag014
2013-03-24;3.0;7.0;11.0;62.0
2013-03-25;6.0;11.0;20.0;53.0
2013-03-26;6.0;10.0;19.0;40.0
2013-03-27;4.0;11.0;18.0;54.0
2013-03-28;3.0;3.0;7.0;62.0
2013-03-29;3.0;4.0;9.0;54.0
2013-03-30;2.0;4.0;7.0;75.0
2013-03-31;3.0;10.0;13.0;56.0
2013-04-01;3.0;11.0;15.0;63.0
2013-04-02;4.0;14.0;20.0;62.0
2013-04-03;6.0;28.0;37.0;35.0
2013-04-04;5.0;17.0;25.0;55.0
2013-04-05;2.0;12.0;14.0;62.0
2013-04-06;2.0;8.0;11.0;76.0
2013-04-07;5.0;18.0;26.0;52.0
2013-04-08;4.0;12.0;18.0;64.0
2013-04-09;4.0;11.0;17.0;62.0
2013-04-10;3.0;13.0;18.0;55.0
2013-04-11;3.0;11.0;15.0;51.0
2013-04-12;6.0;18.0;27.0;55.0
2013-04-13;4.0;22.0;28.0;45.0
2013-04-14;1.0;10.0;11.0;60.0
2013-04-15;7.0;19.0;30.0;52.0
2013-04-16;4.0;24.0;30.0;42.0
2013-04-17;2.0;22.0;25.0;56.0
2013-04-18;5.0;26.0;34.0;47.0
2013-04-19;2.0;11.0;13.0;60.0
2013-04-20;1.0;5.0;7.0;78.0
2013-04-21;2.0;11.0;15.0;73.0
2013-04-22;2.0;7.0;10.0;86.0
2013-04-23;3.0;10.0;14.0;94.0
2013-04-24;6.0;23.0;32.0;80.0
2013-04-25;2.0;8.0;11.0;95.0
2013-04-26;2.0;8.0;11.0;86.0
2013-04-27;2.0;3.0;6.0;86.0
2013-04-28;2.0;2.0;5.0;91.0
2013-04-29;2.0;5.0;8.0;79.0
2013-04-30;4.0;14.0;19.0;71.0
2013-05-01;3.0;13.0;18.0;63.0
2013-05-02;3.0;6.0;11.0;70.0
2013-05-03;3.0;4.0;8.0;94.0
2013-05-04;4.0;9.0;15.0;94.0
2013-05-05;4.0;11.0;17.0;86.0
2013-05-06;6.0;10.0;19.0;78.0
2013-05-07;12.0;8.0;26.0;66.0
2013-05-08;12.0;15.0;34.0;48.0
2013-05-09;8.0;8.0;20.0;50.0
2013-05-10;7.0;9.0;20.0;57.0
2013-05-11;3.0;5.0;9.0;82.0
2013-05-12;2.0;4.0;7.0;94.0
2013-05-13;4.0;10.0;16.0;86.0
2013-05-14;5.0;10.0;17.0;84.0
2013-05-15;2.0;6.0;9.0;78.0
2013-05-16;6.0;9.0;18.0;65.0
2013-05-17;5.0;9.0;15.0;74.0
2013-05-18;3.0;4.0;9.0;78.0
2013-05-19;2.0;4.0;7.0;92.0
2013-05-20;4.0;6.0;12.0;75.0
2013-05-21;3.0;3.0;8.0;85.0
2013-05-22;6.0;3.0;13.0;87.0
2013-05-23;5.0;3.0;10.0;86.0
2013-05-24;4.0;9.0;15.0;75.0
2013-05-25;4.0;21.0;27.0;72.0
2013-05-26;2.0;6.0;10.0;91.0
2013-05-27;6.0;18.0;26.0;70.0
2013-05-28;3.0;9.0;14.0;83.0
2013-05-29;2.0;6.0;9.0;84.0
2013-05-30;6.0;13.0;21.0;77.0
2013-05-31;4.0;10.0;16.0;95.0
2013-06-01;2.0;4.0;7.0;110.0
2013-06-02;2.0;3.0;6.0;100.0
2013-06-03;2.0;11.0;14.0;100.0
2013-06-04;4.0;14.0;19.0;100.0
2013-06-05;4.0;16.0;22.0;100.0
2013-06-06;4.0;12.0;17.0;109.0
2013-06-07;3.0;15.0;20.0;91.0
2013-06-08;1.0;7.0;9.0;99.0
2013-06-09;1.0;7.0;10.0;90.0
2013-06-10;2.0;25.0;29.0;80.0
2013-06-11;3.0;27.0;31.0;77.0
2013-06-12;2.0;16.0;19.0;60.0
2013-06-13;2.0;28.0;32.0;52.0
2013-06-14;2.0;16.0;19.0;62.0
2013-06-15;2.0;19.0;21.0;82.0
2013-06-16;0.0;0.0;0.0;0.0
2013-06-17;2.0;8.0;11.0;88.0
2013-06-18;2.0;12.0;15.0;75.0
2013-06-19;2.0;12.0;15.0;74.0
2013-06-20;3.0;15.0;19.0;89.0
2013-06-21;3.0;14.0;19.0;83.0
2013-06-22;3.0;10.0;14.0;90.0
2013-06-23;3.0;10.0;15.0;75.0
2013-06-24;2.0;6.0;9.0;97.0
2013-06-25;2.0;8.0;12.0;104.0
2013-06-26;2.0;7.0;10.0;100.0
2013-06-27;2.0;8.0;12.0;103.0
2013-06-28;2.0;5.0;8.0;114.0
2013-06-29;2.0;3.0;6.0;71.0
2013-06-30;3.0;14.0;18.0;96.0
2013-07-01;5.0;18.0;25.0;91.0
2013-07-02;3.0;12.0;17.0;104.0
2013-07-03;7.0;20.0;31.0;92.0
2013-07-04;3.0;4.0;8.0;71.0
2013-07-05;3.0;9.0;14.0;95.0
2013-07-06;2.0;12.0;15.0;106.0
2013-07-07;3.0;17.0;21.0;124.0
2013-07-08;3.0;18.0;23.0;123.0
2013-07-09;3.0;19.0;23.0;110.0
2013-07-10;3.0;15.0;19.0;94.0
2013-07-11;2.0;13.0;17.0;100.0
2013-07-12;3.0;13.0;17.0;102.0
2013-07-13;5.0;17.0;24.0;91.0
2013-07-14;2.0;6.0;9.0;107.0
2013-07-15;3.0;11.0;15.0;95.0
2013-07-16;3.0;13.0;17.0;104.0
2013-07-17;3.0;11.0;15.0;111.0
2013-07-18;3.0;12.0;16.0;111.0
2013-07-19;3.0;16.0;20.0;92.0
2013-07-20;2.0;14.0;17.0;85.0
2013-07-21;2.0;11.0;14.0;77.0
2013-07-22;3.0;14.0;19.0;71.0
2013-07-23;9.0;26.0;40.0;51.0
2013-07-24;6.0;21.0;31.0;57.0
2013-07-25;10.0;27.0;43.0;53.0
2013-07-26;9.0;29.0;42.0;42.0
2013-07-27;2.0;15.0;18.0;57.0
2013-07-28;1.0;4.0;6.0;61.0
2013-07-29;4.0;20.0;26.0;53.0
2013-07-30;8.0;28.0;40.0;60.0
2013-07-31;3.0;17.0;21.0;70.0
2013-08-01;3.0;19.0;24.0;64.0
2013-08-02;4.0;16.0;22.0;54.0
2013-08-03;2.0;12.0;14.0;65.0
2013-08-04;1.0;15.0;18.0;68.0
2013-08-05;13.0;25.0;45.0;54.0
2013-08-06;8.0;21.0;34.0;50.0
2013-08-07;3.0;10.0;15.0;61.0
2013-08-08;2.0;6.0;8.0;65.0
2013-08-09;2.0;12.0;15.0;69.0
2013-08-10;2.0;8.0;11.0;73.0
2013-08-11;2.0;14.0;17.0;70.0
2013-08-12;6.0;23.0;31.0;63.0
2013-08-13;2.0;8.0;10.0;76.0
2013-08-14;2.0;15.0;19.0;70.0
2013-08-15;2.0;11.0;14.0;76.0
2013-08-16;3.0;19.0;24.0;62.0
2013-08-17;2.0;8.0;11.0;80.0
2013-08-18;2.0;17.0;20.0;71.0
2013-08-19;3.0;20.0;24.0;68.0
2013-08-20;2.0;13.0;16.0;70.0
2013-08-21;6.0;19.0;28.0;67.0
2013-08-22;7.0;31.0;42.0;61.0
2013-08-23;5.0;39.0;47.0;67.0
2013-08-24;2.0;14.0;17.0;67.0
2013-08-25;1.0;7.0;9.0;66.0
2013-08-26;1.0;5.0;7.0;62.0
2013-08-27;2.0;9.0;12.0;70.0
2013-08-28;1.0;9.0;11.0;64.0
2013-08-29;2.0;10.0;12.0;69.0
2013-08-30;2.0;14.0;17.0;66.0
2013-08-31;1.0;15.0;17.0;77.0
2013-09-01;1.0;8.0;9.0;86.0
2013-09-02;2.0;21.0;24.0;72.0
2013-09-03;3.0;30.0;34.0;61.0
2013-09-04;2.0;22.0;26.0;65.0
2013-09-05;2.0;13.0;15.0;77.0
2013-09-06;3.0;18.0;22.0;70.0
2013-09-07;4.0;17.0;23.0;60.0
2013-09-08;2.0;14.0;17.0;65.0
2013-09-09;5.0;26.0;34.0;55.0
2013-09-10;3.0;18.0;23.0;66.0
2013-09-11;2.0;12.0;15.0;46.0
2013-09-12;11.0;27.0;43.0;56.0
2013-09-13;7.0;30.0;41.0;50.0
2013-09-14;6.0;33.0;42.0;50.0
2013-09-15;7.0;25.0;36.0;53.0
2013-09-16;4.0;24.0;31.0;50.0
2013-09-17;6.0;28.0;37.0;43.0
2013-09-18;4.0;16.0;22.0;50.0
2013-09-19;4.0;16.0;23.0;49.0
2013-09-20;2.0;11.0;14.0;49.0
2013-09-21;4.0;17.0;23.0;50.0
2013-09-22;6.0;20.0;30.0;55.0
2013-09-23;20.0;46.0;76.0;38.0
2013-09-24;20.0;55.0;86.0;34.0
2013-09-25;10.0;37.0;52.0;45.0
2013-09-26;11.0;41.0;57.0;42.0
2013-09-27;8.0;32.0;43.0;32.0
2013-09-28;1.0;11.0;13.0;46.0
2013-09-29;1.0;6.0;7.0;47.0
2013-09-30;8.0;18.0;30.0;29.0
2013-10-01;4.0;12.0;18.0;21.0
2013-10-02;25.0;23.0;61.0;18.0
2013-10-03;23.0;26.0;62.0;18.0
2013-10-04;6.0;23.0;33.0;24.0
2013-10-05;8.0;20.0;32.0;28.0
2013-10-06;2.0;11.0;13.0;42.0
2013-10-07;19.0;24.0;53.0;39.0
2013-10-08;14.0;28.0;49.0;35.0
2013-10-09;20.0;30.0;61.0;41.0
2013-10-10;6.0;24.0;33.0;41.0
2013-10-11;6.0;20.0;29.0;36.0
2013-10-12;2.0;15.0;18.0;49.0
2013-10-13;5.0;28.0;36.0;34.0
2013-10-14;12.0;31.0;50.0;24.0
2013-10-15;15.0;28.0;51.0;27.0
2013-10-16;32.0;44.0;94.0;12.0
2013-10-17;16.0;35.0;60.0;18.0
2013-10-18;16.0;42.0;65.0;28.0
2013-10-19;14.0;33.0;54.0;29.0
2013-10-20;4.0;18.0;24.0;33.0
2013-10-21;16.0;34.0;59.0;21.0
2013-10-22;5.0;28.0;35.0;26.0
2013-10-23;7.0;26.0;38.0;34.0
2013-10-24;13.0;27.0;47.0;20.0
2013-10-25;14.0;28.0;50.0;22.0
2013-10-26;14.0;27.0;48.0;28.0
2013-10-27;20.0;31.0;61.0;36.0
2013-10-28;19.0;31.0;60.0;30.0
2013-10-29;5.0;16.0;25.0;44.0
2013-10-30;3.0;18.0;23.0;45.0
2013-10-31;29.0;49.0;94.0;15.0
2013-11-01;7.0;29.0;40.0;28.0
2013-11-02;8.0;27.0;39.0;31.0
2013-11-03;12.0;26.0;43.0;29.0
2013-11-04;4.0;20.0;26.0;39.0
2013-11-05;1.0;14.0;16.0;52.0
2013-11-06;22.0;31.0;65.0;31.0
2013-11-07;6.0;22.0;32.0;35.0
2013-11-08;7.0;26.0;36.0;33.0
2013-11-09;1.0;12.0;14.0;49.0
2013-11-10;4.0;21.0;27.0;43.0
2013-11-11;14.0;29.0;50.0;32.0
2013-11-12;25.0;29.0;67.0;29.0
2013-11-13;1.0;13.0;14.0;40.0
2013-11-14;1.0;16.0;18.0;41.0
2013-11-15;1.0;14.0;16.0;45.0
2013-11-16;1.0;19.0;20.0;38.0
2013-11-17;3.0;24.0;29.0;23.0
2013-11-18;30.0;33.0;80.0;18.0
2013-11-19;16.0;25.0;50.0;38.0
2013-11-20;2.0;21.0;24.0;50.0
2013-11-21;9.0;29.0;43.0;40.0
2013-11-22;3.0;17.0;22.0;44.0
2013-11-23;6.0;18.0;27.0;40.0
2013-11-24;1.0;10.0;11.0;47.0
2013-11-25;15.0;28.0;51.0;40.0
2013-11-26;8.0;22.0;35.0;37.0
2013-11-27;1.0;12.0;14.0;50.0
2013-11-28;7.0;25.0;36.0;38.0
2013-11-29;13.0;37.0;58.0;24.0
2013-11-30;9.0;24.0;39.0;29.0
2013-12-01;1.0;17.0;18.0;42.0
2013-12-02;18.0;38.0;66.0;24.0
2013-12-03;26.0;44.0;84.0;27.0
2013-12-04;42.0;50.0;114.0;26.0
2013-12-05;52.0;63.0;143.0;20.0
2013-12-06;5.0;30.0;37.0;29.0
2013-12-07;10.0;37.0;52.0;25.0
2013-12-08;11.0;38.0;55.0;24.0
2013-12-09;13.0;36.0;57.0;25.0
2013-12-10;4.0;27.0;33.0;32.0
2013-12-11;12.0;28.0;47.0;32.0
2013-12-12;29.0;46.0;90.0;23.0
2013-12-13;50.0;49.0;125.0;6.0
2013-12-14;14.0;28.0;49.0;23.0
2013-12-15;3.0;19.0;23.0;33.0
2013-12-16;7.0;27.0;38.0;33.0
2013-12-17;16.0;38.0;61.0;19.0
2013-12-18;21.0;35.0;67.0;14.0
2013-12-19;5.0;28.0;36.0;35.0
2013-12-20;1.0;13.0;15.0;44.0
2013-12-21;13.0;34.0;55.0;21.0
2013-12-22;20.0;31.0;63.0;21.0
2013-12-23;21.0;37.0;69.0;14.0
2013-12-24;3.0;21.0;25.0;35.0
2013-12-25;1.0;8.0;10.0;56.0
2013-12-26;4.0;16.0;21.0;45.0
2013-12-27;3.0;17.0;22.0;37.0
2013-12-28;2.0;6.0;8.0;53.0
2013-12-29;11.0;24.0;41.0;34.0
2013-12-30;13.0;30.0;51.0;16.0
2013-12-31;16.0;23.0;46.0;21.0
2014-01-01;3.0;13.0;18.0;37.0
2014-01-02;4.0;17.0;24.0;34.0
2014-01-03;5.0;16.0;23.0;38.0
2014-01-04;3.0;5.0;9.0;56.0
2014-01-05;4.0;12.0;18.0;46.0
2014-01-06;4.0;18.0;25.0;35.0
2014-01-07;5.0;18.0;27.0;28.0
2014-01-08;12.0;18.0;36.0;18.0
2014-01-09;8.0;20.0;33.0;18.0
2014-01-10;11.0;21.0;38.0;18.0
2014-01-11;15.0;23.0;46.0;17.0
2014-01-12;17.0;19.0;46.0;10.0
2014-01-13;6.0;18.0;28.0;33.0
2014-01-14;5.0;11.0;19.0;43.0
2014-01-15;12.0;18.0;36.0;25.0
2014-01-16;5.0;14.0;21.0;40.0
2014-01-17;5.0;13.0;21.0;41.0
2014-01-18;5.0;16.0;24.0;43.0
2014-01-19;4.0;12.0;18.0;45.0
2014-01-20;5.0;16.0;24.0;47.0
2014-01-21;9.0;27.0;41.0;25.0
2014-01-22;8.0;21.0;33.0;37.0
2014-01-23;6.0;13.0;23.0;46.0
2014-01-24;18.0;36.0;63.0;21.0
2014-01-25;9.0;15.0;29.0;36.0
2014-01-26;24.0;29.0;66.0;23.0
2014-01-27;3.0;10.0;14.0;51.0
2014-01-28;5.0;20.0;28.0;43.0
2014-01-29;5.0;23.0;31.0;44.0
2014-01-30;4.0;17.0;23.0;45.0
2014-01-31;5.0;22.0;30.0;40.0
2014-02-01;2.0;7.0;10.0;52.0
2014-02-02;6.0;22.0;32.0;41.0
2014-02-03;17.0;42.0;68.0;21.0
2014-02-04;6.0;22.0;31.0;41.0
2014-02-05;4.0;17.0;23.0;49.0
2014-02-06;6.0;18.0;27.0;40.0
2014-02-07;6.0;19.0;28.0;43.0
2014-02-08;3.0;11.0;15.0;51.0
2014-02-09;2.0;13.0;16.0;49.0
2014-02-10;3.0;9.0;14.0;58.0
2014-02-11;8.0;34.0;46.0;31.0
2014-02-12;5.0;26.0;34.0;24.0
2014-02-13;11.0;25.0;42.0;29.0
2014-02-14;7.0;17.0;27.0;30.0
2014-02-15;5.0;25.0;33.0;42.0
2014-02-16;9.0;27.0;42.0;27.0
2014-02-17;18.0;33.0;60.0;21.0
2014-02-18;7.0;21.0;32.0;32.0
2014-02-19;53.0;54.0;136.0;20.0
2014-02-20;26.0;35.0;75.0;19.0
2014-02-21;3.0;14.0;19.0;56.0
2014-02-22;16.0;34.0;58.0;29.0
2014-02-23;8.0;24.0;37.0;34.0
2014-02-24;3.0;28.0;33.0;40.0
2014-02-25;4.0;26.0;32.0;39.0
2014-02-26;2.0;16.0;19.0;57.0
2014-02-27;14.0;48.0;70.0;19.0
2014-02-28;5.0;18.0;26.0;46.0
2014-03-01;3.0;11.0;16.0;49.0
2014-03-02;3.0;6.0;10.0;41.0
2014-03-03;3.0;6.0;10.0;59.0
2014-03-04;3.0;9.0;14.0;55.0
2014-03-05;13.0;17.0;37.0;44.0
2014-03-06;25.0;40.0;78.0;28.0
2014-03-07;25.0;35.0;73.0;42.0
2014-03-08;5.0;26.0;34.0;43.0
2014-03-09;2.0;14.0;18.0;61.0
2014-03-10;5.0;21.0;29.0;53.0
2014-03-11;15.0;26.0;50.0;62.0
2014-03-12;7.0;22.0;33.0;59.0
2014-03-13;14.0;28.0;49.0;46.0
2014-03-14;15.0;34.0;57.0;37.0
2014-03-15;4.0;16.0;21.0;60.0
2014-03-16;7.0;26.0;37.0;46.0
2014-03-17;12.0;36.0;54.0;37.0
2014-03-18;15.0;34.0;57.0;42.0
2014-03-19;4.0;21.0;27.0;58.0
2014-03-20;9.0;26.0;39.0;47.0
2014-03-21;16.0;24.0;48.0;42.0
2014-03-22;2.0;4.0;8.0;60.0
2014-03-23;2.0;6.0;9.0;67.0
2014-03-24;12.0;26.0;45.0;38.0
2014-03-25;3.0;8.0;13.0;65.0
2014-03-26;2.0;5.0;9.0;62.0
2014-03-27;15.0;31.0;54.0;41.0
2014-03-28;5.0;16.0;24.0;51.0
2014-03-29;3.0;14.0;18.0;59.0
2014-03-30;3.0;14.0;19.0;57.0
2014-03-31;6.0;23.0;32.0;42.0
2014-04-01;6.0;23.0;33.0;42.0
2014-04-02;4.0;27.0;33.0;47.0
2014-04-03;5.0;19.0;26.0;57.0
2014-04-04;3.0;11.0;16.0;66.0
2014-04-05;9.0;19.0;33.0;43.0
2014-04-06;14.0;27.0;49.0;31.0
2014-04-07;17.0;27.0;53.0;35.0
2014-04-08;11.0;29.0;46.0;38.0
2014-04-09;8.0;30.0;42.0;45.0
2014-04-10;6.0;29.0;38.0;43.0
2014-04-11;7.0;25.0;35.0;44.0
2014-04-12;3.0;11.0;15.0;62.0
2014-04-13;4.0;20.0;26.0;58.0
2014-04-14;4.0;23.0;28.0;58.0
2014-04-15;4.0;17.0;23.0;65.0
2014-04-16;4.0;20.0;27.0;58.0
2014-04-17;3.0;10.0;14.0;69.0
2014-04-18;2.0;6.0;10.0;80.0
2014-04-19;5.0;18.0;25.0;54.0
2014-04-20;2.0;3.0;6.0;67.0
2014-04-21;4.0;18.0;24.0;50.0
2014-04-22;9.0;15.0;28.0;55.0
2014-04-23;7.0;13.0;24.0;49.0
2014-04-24;7.0;20.0;31.0;50.0
2014-04-25;3.0;7.0;11.0;77.0
2014-04-26;4.0;11.0;16.0;56.0
2014-04-27;2.0;4.0;7.0;75.0
2014-04-28;4.0;9.0;16.0;55.0
2014-04-29;9.0;17.0;30.0;50.0
2014-04-30;10.0;19.0;35.0;47.0
2014-05-01;2.0;7.0;11.0;64.0
2014-05-02;2.0;9.0;12.0;61.0
2014-05-03;2.0;2.0;5.0;71.0
2014-05-04;3.0;19.0;24.0;71.0
2014-05-05;7.0;25.0;36.0;59.0
2014-05-06;10.0;30.0;46.0;51.0
2014-05-07;13.0;41.0;60.0;40.0
2014-05-08;11.0;28.0;45.0;61.0
2014-05-09;3.0;11.0;16.0;70.0
2014-05-10;4.0;11.0;18.0;69.0
2014-05-11;3.0;13.0;17.0;58.0
2014-05-12;4.0;11.0;18.0;64.0
2014-05-13;2.0;2.0;5.0;70.0
2014-05-14;2.0;8.0;11.0;78.0
2014-05-15;2.0;5.0;8.0;83.0
2014-05-16;2.0;7.0;11.0;87.0
2014-05-17;2.0;7.0;10.0;96.0
2014-05-18;3.0;8.0;13.0;96.0
2014-05-19;3.0;13.0;17.0;87.0
2014-05-20;3.0;10.0;15.0;74.0
2014-05-21;3.0;11.0;16.0;70.0
2014-05-22;3.0;13.0;18.0;62.0
2014-05-23;3.0;9.0;14.0;72.0
2014-05-24;2.0;5.0;8.0;79.0
2014-05-25;2.0;8.0;11.0;75.0
2014-05-26;3.0;9.0;14.0;74.0
2014-05-27;3.0;9.0;13.0;75.0
2014-05-28;4.0;9.0;15.0;61.0
2014-05-29;6.0;12.0;21.0;52.0
2014-05-30;3.0;4.0;9.0;69.0
2014-05-31;2.0;1.0;4.0;79.0
2014-06-01;2.0;2.0;5.0;83.0
2014-06-02;3.0;8.0;13.0;90.0
2014-06-03;4.0;13.0;18.0;81.0
2014-06-04;6.0;12.0;21.0;75.0
2014-06-05;6.0;17.0;26.0;80.0
2014-06-06;6.0;21.0;30.0;62.0
2014-06-07;5.0;7.0;15.0;54.0
2014-06-08;7.0;15.0;26.0;56.0
2014-06-09;8.0;20.0;32.0;59.0
2014-06-10;6.0;19.0;29.0;59.0
2014-06-11;4.0;13.0;19.0;78.0
2014-06-12;4.0;12.0;18.0;79.0
2014-06-13;4.0;17.0;23.0;81.0
2014-06-14;2.0;4.0;7.0;93.0
2014-06-15;2.0;3.0;6.0;89.0
2014-06-16;2.0;3.0;6.0;92.0
2014-06-17;3.0;10.0;14.0;100.0
2014-06-18;3.0;11.0;15.0;104.0
2014-06-19;3.0;8.0;13.0;86.0
2014-06-20;4.0;9.0;14.0;81.0
2014-06-21;3.0;6.0;10.0;74.0
2014-06-22;3.0;11.0;16.0;66.0
2014-06-23;9.0;17.0;31.0;63.0
2014-06-24;4.0;12.0;18.0;67.0
2014-06-25;3.0;12.0;17.0;84.0
2014-06-26;6.0;14.0;23.0;77.0
2014-06-27;5.0;14.0;21.0;71.0
2014-06-28;8.0;18.0;30.0;46.0
2014-06-29;2.0;3.0;7.0;79.0
2014-06-30;4.0;11.0;18.0;72.0
2014-07-01;4.0;12.0;18.0;68.0
2014-07-02;4.0;6.0;12.0;73.0
2014-07-03;4.0;6.0;13.0;61.0
2014-07-04;10.0;16.0;32.0;64.0
2014-07-05;5.0;14.0;21.0;77.0
2014-07-06;3.0;6.0;11.0;48.0
2014-07-07;4.0;7.0;13.0;60.0
2014-07-08;5.0;13.0;20.0;71.0
2014-07-09;2.0;2.0;6.0;67.0
2014-07-10;2.0;4.0;7.0;75.0
2014-07-11;2.0;6.0;10.0;76.0
2014-07-12;2.0;6.0;9.0;75.0
2014-07-13;2.0;7.0;11.0;77.0
2014-07-14;4.0;21.0;28.0;74.0
2014-07-15;4.0;18.0;24.0;83.0
2014-07-16;8.0;30.0;42.0;78.0
2014-07-17;5.0;30.0;38.0;70.0
2014-07-18;5.0;18.0;26.0;75.0
2014-07-19;2.0;6.0;10.0;67.0
2014-07-20;2.0;4.0;7.0;67.0
2014-07-21;3.0;15.0;20.0;69.0
2014-07-22;4.0;20.0;25.0;79.0
2014-07-23;4.0;17.0;24.0;84.0
2014-07-24;3.0;14.0;19.0;94.0
2014-07-25;7.0;28.0;39.0;78.0
2014-07-26;3.0;18.0;22.0;96.0
2014-07-27;2.0;12.0;16.0;101.0
2014-07-28;3.0;12.0;17.0;93.0
2014-07-29;2.0;2.0;5.0;75.0
2014-07-30;2.0;9.0;13.0;89.0
2014-07-31;4.0;16.0;22.0;82.0
2014-08-01;3.0;12.0;16.0;85.0
2014-08-02;2.0;4.0;7.0;77.0
2014-08-03;3.0;8.0;12.0;62.0
2014-08-04;6.0;18.0;27.0;64.0
2014-08-05;2.0;11.0;14.0;90.0
2014-08-06;4.0;16.0;22.0;82.0
2014-08-07;3.0;13.0;19.0;75.0
2014-08-08;11.0;22.0;39.0;59.0
2014-08-09;5.0;15.0;23.0;58.0
2014-08-10;2.0;9.0;12.0;77.0
2014-08-11;7.0;18.0;29.0;66.0
2014-08-12;6.0;13.0;22.0;69.0
2014-08-13;2.0;6.0;9.0;72.0
2014-08-14;2.0;5.0;8.0;82.0
2014-08-15;2.0;7.0;11.0;84.0
2014-08-16;2.0;4.0;7.0;79.0
2014-08-17;2.0;10.0;14.0;76.0
2014-08-18;4.0;15.0;21.0;71.0
2014-08-19;4.0;14.0;20.0;76.0
2014-08-20;4.0;16.0;23.0;79.0
2014-08-21;3.0;14.0;19.0;65.0
2014-08-22;5.0;15.0;22.0;67.0
2014-08-23;4.0;16.0;22.0;67.0
2014-08-24;2.0;11.0;15.0;74.0
2014-08-25;9.0;25.0;38.0;66.0
2014-08-26;12.0;20.0;38.0;51.0
2014-08-27;6.0;15.0;24.0;53.0
2014-08-28;6.0;20.0;29.0;50.0
2014-08-29;7.0;22.0;33.0;57.0
2014-08-30;3.0;9.0;13.0;70.0
2014-08-31;3.0;10.0;14.0;73.0
2014-09-01;4.0;20.0;26.0;68.0
2014-09-02;4.0;15.0;21.0;71.0
2014-09-03;5.0;19.0;28.0;64.0
2014-09-04;6.0;14.0;23.0;57.0
2014-09-05;10.0;26.0;41.0;50.0
2014-09-06;9.0;21.0;35.0;46.0
2014-09-07;8.0;21.0;33.0;47.0
2014-09-08;7.0;17.0;28.0;67.0
2014-09-09;5.0;21.0;29.0;64.0
2014-09-10;9.0;23.0;37.0;66.0
2014-09-11;5.0;17.0;25.0;62.0
2014-09-12;11.0;23.0;39.0;52.0
2014-09-13;6.0;22.0;30.0;50.0
2014-09-14;5.0;17.0;24.0;54.0
2014-09-15;12.0;22.0;41.0;47.0
2014-09-16;7.0;16.0;26.0;53.0
2014-09-17;4.0;17.0;23.0;50.0
2014-09-18;5.0;21.0;28.0;43.0
2014-09-19;4.0;21.0;27.0;38.0
2014-09-20;7.0;22.0;33.0;35.0
2014-09-21;2.0;10.0;14.0;60.0
2014-09-22;5.0;16.0;23.0;51.0
2014-09-23;11.0;19.0;35.0;47.0
2014-09-24;6.0;26.0;36.0;43.0
2014-09-25;3.0;13.0;17.0;58.0
2014-09-26;4.0;20.0;27.0;55.0
2014-09-27;3.0;13.0;18.0;58.0
2014-09-28;3.0;11.0;15.0;64.0
2014-09-29;17.0;30.0;56.0;37.0
2014-09-30;10.0;26.0;41.0;45.0
2014-10-01;7.0;17.0;27.0;49.0
2014-10-02;6.0;19.0;28.0;44.0
2014-10-03;12.0;26.0;44.0;43.0
2014-10-04;6.0;21.0;30.0;49.0
2014-10-05;3.0;18.0;23.0;58.0
2014-10-06;16.0;29.0;54.0;40.0
2014-10-07;4.0;12.0;18.0;45.0
2014-10-08;9.0;20.0;34.0;33.0
2014-10-09;7.0;18.0;29.0;26.0
2014-10-10;9.0;27.0;40.0;29.0
2014-10-11;5.0;14.0;22.0;37.0
2014-10-12;2.0;6.0;9.0;59.0
2014-10-13;3.0;15.0;19.0;54.0
2014-10-14;6.0;34.0;43.0;53.0
2014-10-15;19.0;36.0;65.0;33.0
2014-10-16;12.0;26.0;44.0;37.0
2014-10-17;28.0;34.0;77.0;32.0
2014-10-18;5.0;20.0;28.0;46.0
2014-10-19;3.0;16.0;21.0;56.0
2014-10-20;26.0;34.0;74.0;42.0
2014-10-21;42.0;52.0;116.0;35.0
2014-10-22;5.0;22.0;30.0;56.0
2014-10-23;16.0;38.0;63.0;41.0
2014-10-24;31.0;34.0;81.0;41.0
2014-10-25;4.0;21.0;28.0;48.0
2014-10-26;4.0;16.0;22.0;47.0
2014-10-27;45.0;44.0;112.0;36.0
2014-10-28;32.0;44.0;93.0;36.0
2014-10-29;57.0;49.0;137.0;38.0
2014-10-30;32.0;40.0;89.0;40.0
2014-10-31;27.0;36.0;77.0;41.0
2014-11-01;19.0;38.0;67.0;40.0
2014-11-02;5.0;21.0;28.0;53.0
2014-11-03;10.0;30.0;44.0;43.0
2014-11-04;3.0;15.0;19.0;70.0
2014-11-05;11.0;28.0;45.0;54.0
2014-11-06;36.0;39.0;95.0;37.0
2014-11-07;4.0;22.0;28.0;54.0
2014-11-08;2.0;20.0;24.0;61.0
2014-11-09;9.0;22.0;35.0;62.0
2014-11-10;12.0;30.0;49.0;42.0
2014-11-11;6.0;34.0;44.0;41.0
2014-11-12;3.0;23.0;28.0;56.0
2014-11-13;9.0;36.0;50.0;34.0
2014-11-14;5.0;27.0;35.0;57.0
2014-11-15;2.0;14.0;18.0;66.0
2014-11-16;3.0;17.0;21.0;59.0
2014-11-17;16.0;30.0;55.0;58.0
2014-11-18;28.0;48.0;90.0;22.0
2014-11-19;18.0;41.0;68.0;33.0
2014-11-20;12.0;36.0;54.0;38.0
