fecha;mag007;mag008;mag012;mag014
2013-03-28;4.0;4.0;10.0;61.0
2013-03-29;4.0;4.0;10.0;56.0
2013-03-30;4.0;6.0;12.0;64.0
2013-03-31;4.0;10.0;17.0;54.0
2013-04-01;5.0;17.0;24.0;55.0
2013-04-02;5.0;17.0;25.0;56.0
2013-04-03;20.0;32.0;63.0;39.0
2013-04-04;8.0;21.0;34.0;52.0
2013-04-05;10.0;25.0;40.0;53.0
2013-04-06;7.0;22.0;33.0;65.0
2013-04-07;8.0;23.0;34.0;51.0
2013-04-08;5.0;14.0;22.0;61.0
2013-04-09;4.0;9.0;15.0;62.0
2013-04-10;6.0;14.0;22.0;52.0
2013-04-11;7.0;13.0;24.0;45.0
2013-04-12;10.0;21.0;35.0;52.0
2013-04-13;15.0;29.0;52.0;44.0
2013-04-14;6.0;15.0;24.0;59.0
2013-04-15;17.0;25.0;51.0;50.0
2013-04-16;39.0;35.0;94.0;41.0
2013-04-17;21.0;35.0;68.0;48.0
2013-04-18;31.0;35.0;83.0;42.0
2013-04-19;11.0;19.0;36.0;52.0
2013-04-20;9.0;20.0;35.0;63.0
2013-04-21;5.0;12.0;19.0;72.0
2013-04-22;8.0;17.0;30.0;68.0
2013-04-23;8.0;20.0;32.0;71.0
2013-04-24;12.0;32.0;50.0;79.0
2013-04-25;8.0;23.0;36.0;80.0
2013-04-26;13.0;24.0;44.0;70.0
2013-04-27;6.0;9.0;18.0;78.0
2013-04-28;5.0;6.0;13.0;86.0
2013-04-29;12.0;21.0;39.0;64.0
2013-04-30;12.0;25.0;43.0;62.0
2013-05-01;8.0;23.0;35.0;56.0
2013-05-02;8.0;23.0;35.0;57.0
2013-05-03;8.0;21.0;33.0;76.0
2013-05-04;6.0;18.0;27.0;89.0
2013-05-05;7.0;27.0;37.0;24.0
2013-05-06;14.0;28.0;50.0;61.0
2013-05-07;9.0;22.0;35.0;57.0
2013-05-08;15.0;28.0;50.0;50.0
2013-05-09;9.0;18.0;32.0;52.0
2013-05-10;18.0;22.0;50.0;54.0
2013-05-11;6.0;14.0;23.0;75.0
2013-05-12;4.0;9.0;16.0;87.0
2013-05-13;12.0;22.0;39.0;76.0
2013-05-14;10.0;20.0;35.0;78.0
2013-05-15;8.0;22.0;33.0;62.0
2013-05-16;20.0;25.0;56.0;55.0
2013-05-17;5.0;13.0;21.0;71.0
2013-05-18;4.0;8.0;14.0;74.0
2013-05-19;4.0;10.0;17.0;86.0
2013-05-20;13.0;30.0;50.0;62.0
2013-05-21;10.0;19.0;34.0;73.0
2013-05-22;14.0;28.0;49.0;69.0
2013-05-23;12.0;28.0;47.0;63.0
2013-05-24;11.0;21.0;38.0;62.0
2013-05-25;8.0;24.0;35.0;67.0
2013-05-26;5.0;8.0;16.0;85.0
2013-05-27;9.0;19.0;34.0;65.0
2013-05-28;5.0;13.0;20.0;72.0
2013-05-29;4.0;8.0;14.0;79.0
2013-05-30;13.0;23.0;43.0;62.0
2013-05-31;13.0;20.0;40.0;83.0
2013-06-01;6.0;13.0;22.0;93.0
2013-06-02;5.0;6.0;13.0;93.0
2013-06-03;9.0;20.0;34.0;88.0
2013-06-04;11.0;25.0;41.0;82.0
2013-06-05;12.0;24.0;42.0;89.0
2013-06-06;8.0;16.0;27.0;101.0
2013-06-07;5.0;14.0;22.0;79.0
2013-06-08;4.0;6.0;11.0;91.0
2013-06-09;4.0;6.0;12.0;88.0
2013-06-10;8.0;14.0;26.0;85.0
2013-06-11;9.0;17.0;31.0;80.0
2013-06-12;19.0;24.0;53.0;49.0
2013-06-13;18.0;24.0;51.0;50.0
2013-06-14;12.0;19.0;37.0;55.0
2013-06-15;8.0;30.0;41.0;73.0
2013-06-16;6.0;22.0;32.0;76.0
2013-06-17;4.0;9.0;16.0;70.0
2013-06-18;5.0;9.0;16.0;69.0
2013-06-19;12.0;21.0;39.0;63.0
2013-06-20;12.0;23.0;42.0;77.0
2013-06-21;10.0;28.0;44.0;66.0
2013-06-22;7.0;17.0;27.0;80.0
2013-06-23;6.0;18.0;27.0;69.0
2013-06-24;9.0;19.0;33.0;81.0
2013-06-25;11.0;24.0;40.0;85.0
2013-06-26;7.0;16.0;27.0;88.0
2013-06-27;8.0;16.0;28.0;89.0
2013-06-28;8.0;17.0;29.0;98.0
2013-06-29;6.0;6.0;15.0;67.0
2013-06-30;7.0;15.0;25.0;90.0
2013-07-01;8.0;15.0;28.0;86.0
2013-07-02;5.0;11.0;19.0;100.0
2013-07-03;21.0;36.0;67.0;76.0
2013-07-04;11.0;16.0;32.0;58.0
2013-07-05;9.0;14.0;27.0;82.0
2013-07-06;5.0;9.0;18.0;98.0
2013-07-07;4.0;12.0;19.0;123.0
2013-07-08;10.0;31.0;46.0;111.0
2013-07-09;9.0;23.0;37.0;94.0
2013-07-10;9.0;24.0;38.0;73.0
2013-07-11;15.0;24.0;47.0;77.0
2013-07-12;6.0;19.0;29.0;83.0
2013-07-13;4.0;14.0;19.0;83.0
2013-07-14;4.0;8.0;14.0;88.0
2013-07-15;7.0;12.0;22.0;80.0
2013-07-16;7.0;15.0;26.0;86.0
2013-07-17;7.0;16.0;27.0;91.0
2013-07-18;7.0;21.0;31.0;103.0
2013-07-19;9.0;23.0;37.0;96.0
2013-07-20;9.0;18.0;32.0;99.0
2013-07-21;5.0;7.0;15.0;104.0
2013-07-22;7.0;14.0;25.0;86.0
2013-07-23;10.0;24.0;40.0;65.0
2013-07-24;10.0;28.0;43.0;61.0
2013-07-25;12.0;20.0;38.0;70.0
2013-07-26;6.0;18.0;27.0;64.0
2013-07-27;4.0;11.0;17.0;73.0
2013-07-28;3.0;5.0;10.0;72.0
2013-07-29;14.0;24.0;46.0;59.0
2013-07-30;31.0;41.0;88.0;65.0
2013-07-31;12.0;28.0;47.0;74.0
2013-08-01;10.0;22.0;37.0;74.0
2013-08-02;4.0;9.0;16.0;76.0
2013-08-03;6.0;23.0;32.0;69.0
2013-08-04;9.0;24.0;38.0;75.0
2013-08-05;25.0;35.0;73.0;59.0
2013-08-06;5.0;18.0;26.0;64.0
2013-08-07;4.0;12.0;18.0;76.0
2013-08-08;6.0;13.0;22.0;70.0
2013-08-09;9.0;24.0;38.0;72.0
2013-08-10;4.0;9.0;15.0;88.0
2013-08-11;9.0;16.0;29.0;82.0
2013-08-12;10.0;18.0;33.0;84.0
2013-08-13;8.0;17.0;29.0;79.0
2013-08-14;6.0;13.0;23.0;83.0
2013-08-15;6.0;16.0;25.0;85.0
2013-08-16;7.0;20.0;31.0;75.0
2013-08-17;5.0;7.0;15.0;93.0
2013-08-18;12.0;15.0;33.0;81.0
2013-08-19;18.0;33.0;60.0;68.0
2013-08-20;7.0;10.0;21.0;84.0
2013-08-21;8.0;18.0;31.0;77.0
2013-08-22;6.0;28.0;38.0;73.0
2013-08-23;16.0;44.0;69.0;71.0
2013-08-24;8.0;23.0;36.0;78.0
2013-08-25;4.0;5.0;10.0;84.0
2013-08-26;6.0;9.0;17.0;77.0
2013-08-27;6.0;13.0;22.0;82.0
2013-08-28;7.0;12.0;22.0;77.0
2013-08-29;7.0;14.0;25.0;80.0
2013-08-30;7.0;18.0;29.0;82.0
2013-08-31;5.0;16.0;24.0;89.0
2013-09-01;8.0;16.0;29.0;97.0
2013-09-02;8.0;19.0;31.0;84.0
2013-09-03;10.0;23.0;38.0;78.0
2013-09-04;10.0;19.0;34.0;80.0
2013-09-05;7.0;13.0;23.0;90.0
2013-09-06;7.0;23.0;35.0;77.0
2013-09-07;6.0;20.0;29.0;69.0
2013-09-08;6.0;17.0;26.0;74.0
2013-09-09;24.0;32.0;68.0;60.0
2013-09-10;11.0;22.0;39.0;70.0
2013-09-11;11.0;19.0;35.0;48.0
2013-09-12;31.0;35.0;83.0;58.0
2013-09-13;34.0;36.0;88.0;54.0
2013-09-14;24.0;36.0;73.0;57.0
2013-09-15;12.0;29.0;47.0;57.0
2013-09-16;13.0;28.0;48.0;56.0
2013-09-17;16.0;34.0;58.0;46.0
2013-09-18;13.0;25.0;45.0;48.0
2013-09-19;17.0;28.0;53.0;47.0
2013-09-20;24.0;27.0;64.0;46.0
2013-09-21;19.0;24.0;53.0;56.0
2013-09-22;17.0;24.0;50.0;59.0
2013-09-23;19.0;35.0;64.0;49.0
2013-09-24;28.0;50.0;93.0;44.0
2013-09-25;32.0;45.0;94.0;47.0
2013-09-26;36.0;53.0;108.0;45.0
2013-09-27;6.0;21.0;31.0;54.0
2013-09-28;4.0;8.0;14.0;62.0
2013-09-29;4.0;5.0;10.0;61.0
2013-09-30;9.0;17.0;30.0;37.0
2013-10-01;6.0;8.0;18.0;29.0
2013-10-02;31.0;30.0;78.0;25.0
2013-10-03;16.0;28.0;52.0;26.0
2013-10-04;9.0;24.0;38.0;35.0
2013-10-05;26.0;37.0;76.0;34.0
2013-10-06;7.0;15.0;25.0;57.0
2013-10-07;48.0;41.0;114.0;45.0
2013-10-08;41.0;50.0;113.0;36.0
2013-10-09;51.0;54.0;132.0;44.0
2013-10-10;23.0;40.0;76.0;44.0
2013-10-11;15.0;31.0;55.0;50.0
2013-10-12;6.0;18.0;27.0;61.0
2013-10-13;4.0;16.0;23.0;58.0
2013-10-14;23.0;29.0;65.0;38.0
2013-10-15;13.0;26.0;46.0;38.0
2013-10-16;32.0;36.0;85.0;29.0
2013-10-17;46.0;47.0;118.0;23.0
2013-10-18;100.0;60.0;213.0;36.0
2013-10-19;12.0;25.0;44.0;42.0
2013-10-20;7.0;14.0;25.0;44.0
2013-10-21;43.0;36.0;101.0;31.0
2013-10-22;9.0;17.0;30.0;40.0
2013-10-23;14.0;24.0;45.0;42.0
2013-10-24;24.0;23.0;60.0;30.0
2013-10-25;38.0;25.0;84.0;30.0
2013-10-26;21.0;24.0;57.0;35.0
2013-10-27;61.0;31.0;124.0;29.0
2013-10-28;61.0;35.0;129.0;25.0
2013-10-29;12.0;21.0;39.0;48.0
2013-10-30;17.0;33.0;59.0;37.0
2013-10-31;61.0;53.0;146.0;16.0
2013-11-01;35.0;31.0;85.0;31.0
2013-11-02;12.0;20.0;38.0;37.0
2013-11-03;13.0;21.0;42.0;24.0
2013-11-04;5.0;14.0;23.0;40.0
2013-11-05;5.0;12.0;20.0;51.0
2013-11-06;39.0;26.0;85.0;23.0
2013-11-07;7.0;18.0;28.0;32.0
2013-11-08;12.0;26.0;44.0;30.0
2013-11-09;6.0;18.0;27.0;51.0
2013-11-10;27.0;27.0;68.0;41.0
2013-11-11;68.0;36.0;141.0;24.0
2013-11-12;55.0;30.0;115.0;22.0
2013-11-13;13.0;18.0;38.0;39.0
2013-11-14;17.0;28.0;53.0;33.0
2013-11-15;8.0;23.0;35.0;52.0
2013-11-16;15.0;31.0;54.0;34.0
2013-11-17;14.0;27.0;47.0;22.0
2013-11-18;34.0;35.0;87.0;15.0
2013-11-19;57.0;27.0;115.0;35.0
2013-11-20;16.0;33.0;57.0;44.0
2013-11-21;25.0;26.0;64.0;41.0
2013-11-22;14.0;24.0;46.0;44.0
2013-11-23;43.0;30.0;96.0;31.0
2013-11-24;13.0;20.0;40.0;44.0
2013-11-25;48.0;31.0;106.0;36.0
2013-11-26;18.0;31.0;58.0;41.0
2013-11-27;14.0;25.0;47.0;50.0
2013-11-28;32.0;36.0;85.0;35.0
2013-11-29;139.0;69.0;282.0;17.0
2013-11-30;69.0;49.0;155.0;17.0
2013-12-01;13.0;25.0;46.0;43.0
2013-12-02;58.0;50.0;140.0;21.0
2013-12-03;141.0;62.0;278.0;24.0
2013-12-04;151.0;68.0;300.0;12.0
2013-12-05;144.0;73.0;294.0;10.0
2013-12-06;35.0;41.0;95.0;24.0
2013-12-07;68.0;50.0;155.0;19.0
2013-12-08;87.0;56.0;190.0;16.0
2013-12-09;53.0;56.0;137.0;15.0
2013-12-10;66.0;54.0;155.0;19.0
2013-12-11;44.0;52.0;120.0;19.0
2013-12-12;95.0;57.0;202.0;21.0
2013-12-13;97.0;54.0;202.0;7.0
2013-12-14;65.0;43.0;142.0;20.0
2013-12-15;44.0;39.0;106.0;21.0
2013-12-16;33.0;40.0;90.0;25.0
2013-12-17;76.0;54.0;171.0;14.0
2013-12-18;56.0;40.0;125.0;9.0
2013-12-19;8.0;25.0;37.0;39.0
2013-12-20;21.0;29.0;61.0;46.0
2013-12-21;74.0;49.0;163.0;19.0
2013-12-22;99.0;50.0;202.0;14.0
2013-12-23;70.0;43.0;150.0;13.0
2013-12-24;5.0;14.0;21.0;49.0
2013-12-25;4.0;7.0;12.0;68.0
2013-12-26;6.0;19.0;28.0;49.0
2013-12-27;6.0;15.0;25.0;46.0
2013-12-28;4.0;16.0;22.0;57.0
2013-12-29;19.0;31.0;60.0;47.0
2013-12-30;38.0;50.0;108.0;13.0
2013-12-31;10.0;28.0;44.0;32.0
2014-01-01;4.0;12.0;18.0;44.0
2014-01-02;7.0;18.0;28.0;47.0
2014-01-03;5.0;16.0;24.0;49.0
2014-01-04;3.0;8.0;13.0;68.0
2014-01-05;4.0;11.0;17.0;61.0
2014-01-06;5.0;17.0;25.0;48.0
2014-01-07;34.0;38.0;89.0;27.0
2014-01-08;46.0;49.0;119.0;14.0
2014-01-09;51.0;49.0;127.0;18.0
2014-01-10;84.0;56.0;186.0;12.0
2014-01-11;56.0;44.0;129.0;17.0
2014-01-12;47.0;39.0;110.0;11.0
2014-01-13;7.0;26.0;37.0;38.0
2014-01-14;4.0;16.0;22.0;51.0
2014-01-15;15.0;26.0;49.0;30.0
2014-01-16;4.0;15.0;21.0;52.0
2014-01-17;6.0;15.0;25.0;52.0
2014-01-18;5.0;19.0;27.0;49.0
2014-01-19;6.0;23.0;33.0;42.0
2014-01-20;7.0;28.0;39.0;48.0
2014-01-21;43.0;37.0;103.0;32.0
2014-01-22;19.0;32.0;61.0;33.0
2014-01-23;25.0;36.0;74.0;44.0
2014-01-24;82.0;41.0;167.0;28.0
2014-01-25;12.0;21.0;40.0;43.0
2014-01-26;47.0;29.0;101.0;28.0
2014-01-27;3.0;12.0;16.0;58.0
2014-01-28;5.0;14.0;22.0;60.0
2014-01-29;5.0;21.0;29.0;58.0
2014-01-30;5.0;19.0;27.0;53.0
2014-01-31;6.0;22.0;31.0;48.0
2014-02-01;3.0;9.0;12.0;65.0
2014-02-02;6.0;17.0;27.0;55.0
2014-02-03;9.0;32.0;46.0;32.0
2014-02-04;6.0;15.0;24.0;55.0
2014-02-05;3.0;11.0;16.0;67.0
2014-02-06;5.0;12.0;20.0;56.0
2014-02-07;5.0;14.0;23.0;57.0
2014-02-08;3.0;10.0;14.0;65.0
2014-02-09;8.0;18.0;30.0;52.0
2014-02-10;3.0;11.0;15.0;72.0
2014-02-11;8.0;26.0;38.0;43.0
2014-02-12;21.0;29.0;61.0;36.0
2014-02-13;10.0;19.0;34.0;42.0
2014-02-14;6.0;12.0;21.0;41.0
2014-02-15;4.0;16.0;22.0;61.0
2014-02-16;22.0;35.0;68.0;32.0
2014-02-17;39.0;46.0;106.0;19.0
2014-02-18;25.0;45.0;83.0;25.0
2014-02-19;88.0;54.0;189.0;19.0
2014-02-20;57.0;36.0;123.0;25.0
2014-02-21;2.0;27.0;29.0;61.0
2014-02-22;8.0;34.0;45.0;47.0
2014-02-23;12.0;37.0;55.0;42.0
2014-02-24;2.0;28.0;31.0;55.0
2014-02-25;3.0;25.0;30.0;50.0
2014-02-26;3.0;28.0;32.0;61.0
2014-02-27;10.0;41.0;56.0;34.0
2014-02-28;1.0;19.0;20.0;60.0
2014-03-01;1.0;15.0;16.0;59.0
2014-03-02;1.0;10.0;11.0;51.0
2014-03-03;1.0;13.0;14.0;73.0
2014-03-04;1.0;15.0;16.0;68.0
2014-03-05;10.0;28.0;43.0;49.0
2014-03-06;31.0;55.0;102.0;28.0
2014-03-07;50.0;47.0;124.0;46.0
2014-03-08;22.0;48.0;82.0;47.0
2014-03-09;2.0;23.0;26.0;79.0
2014-03-10;18.0;47.0;75.0;50.0
2014-03-11;17.0;42.0;68.0;67.0
2014-03-12;17.0;36.0;61.0;68.0
2014-03-13;17.0;44.0;70.0;47.0
2014-03-14;35.0;51.0;105.0;36.0
2014-03-15;23.0;43.0;78.0;57.0
2014-03-16;6.0;35.0;44.0;56.0
2014-03-17;35.0;50.0;104.0;37.0
2014-03-18;43.0;50.0;116.0;40.0
2014-03-19;14.0;29.0;50.0;66.0
2014-03-20;22.0;44.0;77.0;47.0
2014-03-21;15.0;24.0;47.0;55.0
2014-03-22;1.0;11.0;12.0;70.0
2014-03-23;3.0;17.0;22.0;76.0
2014-03-24;19.0;33.0;63.0;43.0
2014-03-25;1.0;17.0;18.0;79.0
2014-03-26;2.0;19.0;22.0;73.0
2014-03-27;22.0;44.0;77.0;47.0
2014-03-28;10.0;32.0;48.0;60.0
2014-03-29;5.0;28.0;35.0;65.0
2014-03-30;1.0;20.0;22.0;64.0
2014-03-31;9.0;28.0;43.0;54.0
2014-04-01;3.0;25.0;30.0;56.0
2014-04-02;5.0;27.0;34.0;57.0
2014-04-03;1.0;19.0;21.0;68.0
2014-04-04;2.0;18.0;20.0;72.0
2014-04-05;11.0;20.0;37.0;49.0
2014-04-06;24.0;24.0;62.0;35.0
2014-04-07;29.0;31.0;76.0;38.0
2014-04-08;34.0;39.0;91.0;40.0
2014-04-09;20.0;43.0;74.0;44.0
2014-04-10;17.0;37.0;63.0;45.0
2014-04-11;16.0;33.0;58.0;47.0
2014-04-12;4.0;21.0;28.0;67.0
2014-04-13;6.0;25.0;33.0;65.0
2014-04-14;11.0;33.0;49.0;61.0
2014-04-15;10.0;30.0;46.0;70.0
2014-04-16;8.0;43.0;54.0;53.0
2014-04-17;4.0;32.0;38.0;68.0
2014-04-18;2.0;19.0;22.0;90.0
2014-04-19;3.0;22.0;26.0;59.0
2014-04-20;1.0;7.0;8.0;76.0
2014-04-21;3.0;23.0;27.0;52.0
2014-04-22;9.0;20.0;34.0;53.0
2014-04-23;4.0;16.0;22.0;55.0
2014-04-24;6.0;20.0;28.0;55.0
2014-04-25;1.0;12.0;13.0;85.0
2014-04-26;1.0;13.0;15.0;60.0
2014-04-27;1.0;10.0;11.0;83.0
2014-04-28;3.0;16.0;21.0;63.0
2014-04-29;24.0;23.0;60.0;55.0
2014-04-30;11.0;27.0;44.0;52.0
2014-05-01;3.0;19.0;23.0;71.0
2014-05-02;5.0;23.0;31.0;64.0
2014-05-03;2.0;13.0;16.0;80.0
2014-05-04;9.0;24.0;38.0;81.0
2014-05-05;13.0;38.0;58.0;57.0
2014-05-06;12.0;30.0;49.0;60.0
2014-05-07;23.0;45.0;80.0;40.0
2014-05-08;15.0;34.0;57.0;67.0
2014-05-09;8.0;27.0;40.0;72.0
2014-05-10;2.0;20.0;24.0;76.0
2014-05-11;3.0;22.0;26.0;60.0
2014-05-12;5.0;16.0;24.0;72.0
2014-05-13;5.0;17.0;25.0;70.0
2014-05-14;4.0;20.0;27.0;80.0
2014-05-15;1.0;15.0;17.0;88.0
2014-05-16;4.0;19.0;25.0;90.0
2014-05-17;1.0;13.0;15.0;108.0
2014-05-18;1.0;12.0;13.0;110.0
2014-05-19;1.0;15.0;16.0;97.0
2014-05-20;1.0;14.0;16.0;82.0
2014-05-21;1.0;12.0;13.0;83.0
2014-05-22;1.0;13.0;14.0;72.0
2014-05-23;1.0;15.0;16.0;78.0
2014-05-24;1.0;15.0;17.0;86.0
2014-05-25;1.0;11.0;12.0;89.0
2014-05-26;3.0;17.0;21.0;84.0
2014-05-27;3.0;15.0;20.0;83.0
2014-05-28;2.0;16.0;19.0;65.0
2014-05-29;9.0;17.0;30.0;56.0
2014-05-30;6.0;17.0;26.0;66.0
2014-05-31;1.0;16.0;18.0;78.0
2014-06-01;1.0;11.0;12.0;87.0
2014-06-02;4.0;25.0;31.0;88.0
2014-06-03;7.0;26.0;36.0;86.0
2014-06-04;3.0;20.0;25.0;77.0
2014-06-05;2.0;21.0;24.0;88.0
2014-06-06;11.0;35.0;53.0;62.0
2014-06-07;1.0;12.0;13.0;58.0
2014-06-08;3.0;19.0;23.0;63.0
2014-06-09;7.0;24.0;34.0;65.0
2014-06-10;11.0;25.0;42.0;65.0
2014-06-11;5.0;27.0;35.0;77.0
2014-06-12;7.0;22.0;32.0;82.0
2014-06-13;7.0;28.0;38.0;84.0
2014-06-14;1.0;14.0;16.0;100.0
2014-06-15;1.0;11.0;13.0;100.0
2014-06-16;4.0;21.0;27.0;89.0
2014-06-17;3.0;20.0;25.0;105.0
2014-06-18;3.0;22.0;26.0;108.0
2014-06-19;2.0;17.0;20.0;90.0
2014-06-20;2.0;15.0;18.0;91.0
2014-06-21;1.0;12.0;13.0;78.0
2014-06-22;2.0;20.0;23.0;68.0
2014-06-23;4.0;20.0;26.0;68.0
2014-06-24;4.0;20.0;26.0;67.0
2014-06-25;3.0;24.0;28.0;84.0
2014-06-26;3.0;26.0;30.0;82.0
2014-06-27;5.0;32.0;41.0;69.0
2014-06-28;1.0;18.0;20.0;56.0
2014-06-29;1.0;13.0;15.0;83.0
2014-06-30;3.0;20.0;25.0;76.0
2014-07-01;2.0;21.0;23.0;70.0
2014-07-02;7.0;21.0;32.0;72.0
2014-07-03;6.0;22.0;31.0;63.0
2014-07-04;11.0;25.0;42.0;74.0
2014-07-05;4.0;28.0;34.0;80.0
2014-07-06;1.0;12.0;13.0;49.0
2014-07-07;2.0;16.0;19.0;67.0
2014-07-08;8.0;31.0;44.0;70.0
2014-07-09;3.0;19.0;24.0;70.0
2014-07-10;2.0;20.0;23.0;77.0
2014-07-11;3.0;20.0;24.0;76.0
2014-07-12;2.0;18.0;20.0;75.0
2014-07-13;1.0;15.0;17.0;83.0
2014-07-14;9.0;36.0;49.0;76.0
2014-07-15;8.0;32.0;45.0;83.0
2014-07-16;19.0;52.0;81.0;71.0
2014-07-17;14.0;40.0;63.0;87.0
2014-07-18;6.0;33.0;42.0;75.0
2014-07-19;1.0;11.0;12.0;71.0
2014-07-20;1.0;12.0;13.0;71.0
2014-07-21;3.0;27.0;32.0;76.0
2014-07-22;3.0;27.0;32.0;86.0
2014-07-23;7.0;29.0;39.0;87.0
2014-07-24;4.0;27.0;32.0;99.0
2014-07-25;2.0;31.0;35.0;85.0
2014-07-26;1.0;29.0;31.0;94.0
2014-07-27;1.0;19.0;21.0;108.0
2014-07-28;3.0;25.0;30.0;98.0
2014-07-29;3.0;23.0;28.0;72.0
2014-07-30;2.0;24.0;27.0;90.0
2014-07-31;5.0;24.0;32.0;87.0
2014-08-01;1.0;18.0;19.0;92.0
2014-08-02;1.0;12.0;13.0;86.0
2014-08-03;1.0;13.0;14.0;67.0
2014-08-04;11.0;22.0;38.0;68.0
2014-08-05;1.0;22.0;24.0;91.0
2014-08-06;3.0;24.0;28.0;86.0
2014-08-07;3.0;23.0;28.0;75.0
2014-08-08;2.0;19.0;22.0;65.0
2014-08-09;3.0;20.0;25.0;56.0
2014-08-10;1.0;10.0;11.0;81.0
2014-08-11;10.0;15.0;31.0;67.0
2014-08-12;3.0;16.0;21.0;70.0
2014-08-13;1.0;12.0;13.0;75.0
2014-08-14;1.0;14.0;16.0;83.0
2014-08-15;1.0;12.0;14.0;92.0
2014-08-16;1.0;10.0;12.0;87.0
2014-08-17;3.0;12.0;16.0;81.0
2014-08-18;5.0;14.0;22.0;76.0
2014-08-19;2.0;18.0;21.0;76.0
2014-08-20;4.0;19.0;26.0;89.0
2014-08-21;3.0;15.0;19.0;71.0
2014-08-22;1.0;14.0;16.0;76.0
2014-08-23;2.0;15.0;17.0;76.0
2014-08-24;7.0;16.0;27.0;76.0
2014-08-25;7.0;25.0;36.0;68.0
2014-08-26;6.0;14.0;23.0;57.0
2014-08-27;7.0;12.0;23.0;55.0
2014-08-28;16.0;16.0;40.0;47.0
2014-08-29;5.0;19.0;26.0;58.0
2014-08-30;2.0;12.0;15.0;69.0
2014-08-31;1.0;12.0;14.0;77.0
2014-09-01;10.0;15.0;30.0;69.0
2014-09-02;7.0;17.0;28.0;71.0
2014-09-03;10.0;18.0;34.0;65.0
2014-09-04;1.0;23.0;25.0;58.0
2014-09-05;10.0;39.0;54.0;57.0
2014-09-06;1.0;24.0;26.0;55.0
2014-09-07;3.0;24.0;28.0;55.0
2014-09-08;5.0;30.0;38.0;72.0
2014-09-09;19.0;46.0;75.0;65.0
2014-09-10;14.0;40.0;61.0;68.0
2014-09-11;2.0;24.0;26.0;66.0
2014-09-12;17.0;35.0;61.0;58.0
2014-09-13;4.0;28.0;34.0;58.0
2014-09-14;1.0;25.0;26.0;60.0
2014-09-15;9.0;37.0;51.0;52.0
2014-09-16;12.0;41.0;60.0;51.0
2014-09-17;2.0;23.0;25.0;55.0
2014-09-18;3.0;25.0;29.0;49.0
2014-09-19;4.0;28.0;34.0;45.0
2014-09-20;18.0;43.0;71.0;40.0
2014-09-21;2.0;26.0;29.0;64.0
2014-09-22;7.0;31.0;41.0;56.0
2014-09-23;4.0;29.0;35.0;55.0
2014-09-24;6.0;45.0;54.0;48.0
2014-09-25;5.0;37.0;45.0;58.0
2014-09-26;14.0;48.0;70.0;55.0
2014-09-27;2.0;28.0;32.0;66.0
2014-09-28;1.0;23.0;25.0;72.0
2014-09-29;33.0;54.0;104.0;40.0
2014-09-30;34.0;71.0;123.0;35.0
2014-10-01;9.0;36.0;50.0;52.0
2014-10-02;13.0;39.0;59.0;51.0
2014-10-03;24.0;49.0;86.0;50.0
2014-10-04;7.0;47.0;58.0;48.0
2014-10-05;2.0;34.0;38.0;64.0
2014-10-06;7.0;31.0;42.0;55.0
2014-10-07;3.0;22.0;26.0;49.0
2014-10-08;5.0;30.0;37.0;36.0
2014-10-09;4.0;24.0;30.0;30.0
2014-10-10;11.0;38.0;56.0;35.0
2014-10-11;5.0;24.0;31.0;43.0
2014-10-12;1.0;12.0;13.0;72.0
2014-10-13;1.0;19.0;21.0;61.0
2014-10-14;6.0;39.0;49.0;53.0
2014-10-15;6.0;39.0;48.0;36.0
2014-10-16;6.0;27.0;36.0;31.0
2014-10-17;50.0;48.0;125.0;30.0
2014-10-18;21.0;51.0;82.0;32.0
2014-10-19;5.0;36.0;44.0;47.0
2014-10-20;55.0;66.0;150.0;32.0
2014-10-21;59.0;72.0;163.0;24.0
2014-10-22;32.0;56.0;105.0;33.0
2014-10-23;47.0;75.0;147.0;23.0
2014-10-24;77.0;67.0;185.0;24.0
2014-10-25;14.0;52.0;74.0;37.0
2014-10-26;23.0;50.0;85.0;35.0
2014-10-27;76.0;76.0;192.0;30.0
2014-10-28;61.0;85.0;179.0;25.0
2014-10-29;82.0;93.0;219.0;26.0
2014-10-30;92.0;96.0;238.0;22.0
2014-10-31;69.0;80.0;185.0;25.0
2014-11-01;71.0;81.0;189.0;26.0
2014-11-02;14.0;44.0;65.0;36.0
2014-11-03;6.0;33.0;42.0;40.0
2014-11-04;1.0;20.0;21.0;61.0
2014-11-05;5.0;34.0;42.0;46.0
2014-11-06;22.0;39.0;72.0;36.0
2014-11-07;2.0;29.0;32.0;45.0
2014-11-08;3.0;34.0;39.0;48.0
2014-11-09;9.0;33.0;47.0;20.0
2014-11-10;22.0;45.0;79.0;20.0
2014-11-11;12.0;43.0;60.0;21.0
2014-11-12;2.0;24.0;27.0;53.0
2014-11-13;5.0;32.0;40.0;39.0
2014-11-14;3.0;30.0;35.0;52.0
2014-11-15;1.0;17.0;19.0;58.0
2014-11-16;1.0;13.0;15.0;57.0
2014-11-17;13.0;37.0;57.0;45.0
2014-11-18;70.0;78.0;186.0;12.0
2014-11-19;56.0;73.0;159.0;17.0
2014-11-20;25.0;57.0;95.0;25.0
2014-11-21;30.0;59.0;105.0;22.0
2014-11-22;18.0;43.0;71.0;23.0
2014-11-23;10.0;32.0;46.0;32.0
2014-11-24;71.0;63.0;173.0;24.0
