fecha;mag007;mag008;mag009;mag010;mag012
2013-08-29;1.0;15.0;10.0;18.0;17.0
2013-08-30;7.0;30.0;11.0;20.0;41.0
2013-08-31;2.0;22.0;7.0;15.0;25.0
2013-09-01;2.0;15.0;10.0;16.0;18.0
2013-09-02;4.0;33.0;12.0;20.0;39.0
2013-09-03;5.0;41.0;12.0;22.0;48.0
2013-09-04;4.0;34.0;11.0;21.0;40.0
2013-09-05;8.0;28.0;11.0;21.0;41.0
2013-09-06;13.0;47.0;14.0;25.0;67.0
2013-09-07;9.0;34.0;11.0;18.0;48.0
2013-09-08;4.0;27.0;11.0;17.0;33.0
2013-09-09;10.0;40.0;9.0;16.0;55.0
2013-09-10;10.0;36.0;9.0;17.0;51.0
2013-09-11;6.0;23.0;5.0;10.0;33.0
2013-09-12;15.0;39.0;9.0;18.0;63.0
2013-09-13;15.0;44.0;9.0;19.0;66.0
2013-09-14;12.0;48.0;10.0;20.0;67.0
2013-09-15;13.0;41.0;10.0;18.0;62.0
2013-09-16;21.0;49.0;8.0;17.0;81.0
2013-09-17;13.0;46.0;9.0;20.0;66.0
2013-09-18;16.0;38.0;7.0;16.0;63.0
2013-09-19;12.0;34.0;7.0;16.0;53.0
2013-09-20;12.0;30.0;6.0;13.0;48.0
2013-09-21;10.0;26.0;5.0;10.0;41.0
2013-09-22;15.0;35.0;10.0;20.0;57.0
2013-09-23;38.0;76.0;14.0;30.0;134.0
2013-09-24;44.0;83.0;18.0;40.0;150.0
2013-09-25;39.0;78.0;19.0;46.0;137.0
2013-09-26;36.0;76.0;21.0;48.0;131.0
2013-09-27;23.0;56.0;17.0;38.0;91.0
2013-09-28;15.0;30.0;8.0;16.0;53.0
2013-09-29;16.0;21.0;6.0;12.0;46.0
2013-09-30;37.0;38.0;8.0;16.0;95.0
2013-10-01;35.0;28.0;7.0;16.0;82.0
2013-10-02;33.0;44.0;10.0;24.0;95.0
2013-10-03;46.0;52.0;245.0;27.0;121.0
2013-10-04;44.0;51.0;11.0;20.0;118.0
2013-10-05;17.0;41.0;8.0;15.0;67.0
2013-10-06;2.0;17.0;5.0;9.0;20.0
2013-10-07;20.0;42.0;8.0;14.0;72.0
2013-10-08;34.0;61.0;12.0;24.0;113.0
2013-10-09;28.0;56.0;12.0;23.0;98.0
2013-10-10;30.0;57.0;11.0;22.0;103.0
2013-10-11;23.0;45.0;9.0;18.0;81.0
2013-10-12;11.0;29.0;9.0;17.0;45.0
2013-10-13;16.0;32.0;15.0;27.0;56.0
2013-10-14;31.0;52.0;14.0;29.0;100.0
2013-10-15;50.0;51.0;13.0;25.0;128.0
2013-10-16;47.0;56.0;15.0;29.0;128.0
2013-10-17;43.0;61.0;12.0;24.0;127.0
2013-10-18;68.0;84.0;21.0;41.0;189.0
2013-10-19;25.0;45.0;16.0;31.0;84.0
2013-10-20;20.0;36.0;9.0;15.0;66.0
2013-10-21;33.0;57.0;11.0;22.0;107.0
2013-10-22;21.0;53.0;14.0;25.0;85.0
2013-10-23;46.0;53.0;12.0;25.0;123.0
2013-10-24;23.0;50.0;13.0;22.0;85.0
2013-10-25;48.0;55.0;11.0;17.0;129.0
2013-10-26;26.0;48.0;10.0;19.0;88.0
2013-10-27;41.0;58.0;13.0;23.0;121.0
2013-10-28;79.0;72.0;15.0;30.0;193.0
2013-10-29;19.0;38.0;7.0;15.0;68.0
2013-10-30;27.0;53.0;8.0;15.0;95.0
2013-10-31;80.0;82.0;15.0;28.0;205.0
2013-11-01;26.0;52.0;11.0;20.0;92.0
2013-11-02;24.0;43.0;13.0;22.0;80.0
2013-11-03;25.0;34.0;10.0;17.0;73.0
2013-11-04;32.0;37.0;8.0;17.0;86.0
2013-11-05;33.0;36.0;7.0;13.0;86.0
2013-11-06;70.0;57.0;12.0;24.0;165.0
2013-11-07;58.0;49.0;10.0;17.0;138.0
2013-11-08;56.0;54.0;12.0;19.0;140.0
2013-11-09;20.0;34.0;7.0;12.0;64.0
2013-11-10;23.0;39.0;8.0;14.0;75.0
2013-11-11;57.0;63.0;12.0;21.0;151.0
2013-11-12;36.0;48.0;9.0;16.0;104.0
2013-11-13;7.0;24.0;5.0;8.0;36.0
2013-11-14;9.0;30.0;6.0;12.0;44.0
2013-11-15;22.0;43.0;6.0;16.0;77.0
2013-11-16;20.0;40.0;6.0;11.0;71.0
2013-11-17;20.0;37.0;8.0;11.0;67.0
2013-11-18;62.0;61.0;11.0;18.0;156.0
2013-11-19;56.0;59.0;10.0;18.0;146.0
2013-11-20;49.0;57.0;8.0;16.0;132.0
2013-11-21;47.0;50.0;9.0;16.0;122.0
2013-11-22;40.0;50.0;9.0;16.0;111.0
2013-11-23;30.0;49.0;8.0;14.0;95.0
2013-11-24;14.0;37.0;7.0;11.0;59.0
2013-11-25;46.0;53.0;9.0;16.0;123.0
2013-11-26;23.0;44.0;8.0;15.0;78.0
2013-11-27;8.0;29.0;6.0;11.0;40.0
2013-11-28;23.0;44.0;9.0;17.0;79.0
2013-11-29;96.0;84.0;15.0;29.0;230.0
2013-11-30;55.0;63.0;12.0;22.0;147.0
2013-12-01;6.0;31.0;5.0;7.0;40.0
2013-12-02;60.0;67.0;12.0;18.0;159.0
2013-12-03;89.0;72.0;14.0;22.0;208.0
2013-12-04;97.0;85.0;16.0;26.0;233.0
2013-12-05;107.0;95.0;17.0;26.0;259.0
2013-12-06;13.0;48.0;7.0;10.0;68.0
2013-12-07;51.0;70.0;14.0;19.0;147.0
2013-12-08;63.0;77.0;18.0;28.0;173.0
2013-12-09;56.0;73.0;14.0;25.0;158.0
2013-12-10;27.0;60.0;11.0;18.0;101.0
2013-12-11;33.0;58.0;11.0;17.0;108.0
2013-12-12;80.0;83.0;16.0;28.0;206.0
2013-12-13;130.0;91.0;25.0;37.0;291.0
2013-12-14;33.0;51.0;9.0;11.0;102.0
2013-12-15;22.0;44.0;8.0;11.0;78.0
2013-12-16;28.0;53.0;9.0;14.0;95.0
2013-12-17;26.0;60.0;14.0;20.0;99.0
2013-12-18;65.0;64.0;20.0;27.0;164.0
2013-12-19;58.0;60.0;9.0;11.0;149.0
2013-12-20;21.0;46.0;7.0;11.0;78.0
2013-12-21;42.0;63.0;10.0;14.0;128.0
2013-12-22;64.0;70.0;15.0;19.0;168.0
2013-12-23;84.0;77.0;16.0;22.0;205.0
2013-12-24;17.0;48.0;8.0;9.0;74.0
2013-12-25;14.0;26.0;5.0;4.0;48.0
2013-12-26;36.0;42.0;8.0;10.0;97.0
2013-12-27;31.0;42.0;7.0;9.0;90.0
2013-12-28;23.0;34.0;6.0;8.0;70.0
2013-12-29;32.0;48.0;9.0;14.0;96.0
2013-12-30;62.0;67.0;13.0;19.0;162.0
2013-12-31;38.0;51.0;10.0;15.0;108.0
2014-01-01;19.0;37.0;8.0;10.0;65.0
2014-01-02;33.0;42.0;8.0;10.0;94.0
2014-01-03;37.0;44.0;8.0;13.0;100.0
2014-01-04;16.0;27.0;5.0;9.0;52.0
2014-01-05;20.0;32.0;8.0;14.0;63.0
2014-01-06;22.0;48.0;10.0;21.0;82.0
2014-01-07;24.0;50.0;24.0;21.0;87.0
2014-01-08;39.0;59.0;15.0;19.0;118.0
2014-01-09;61.0;68.0;13.0;22.0;161.0
2014-01-10;64.0;66.0;11.0;23.0;164.0
2014-01-11;60.0;65.0;19.0;33.0;157.0
2014-01-12;72.0;62.0;25.0;37.0;172.0
2014-01-13;51.0;55.0;10.0;16.0;134.0
2014-01-14;34.0;39.0;7.0;13.0;91.0
2014-01-15;56.0;54.0;10.0;19.0;140.0
2014-01-16;41.0;47.0;8.0;14.0;111.0
2014-01-17;17.0;44.0;8.0;14.0;71.0
2014-01-18;31.0;44.0;7.0;9.0;92.0
2014-01-19;25.0;40.0;7.0;11.0;79.0
2014-01-20;44.0;48.0;8.0;16.0;114.0
2014-01-21;58.0;58.0;10.0;19.0;148.0
2014-01-22;42.0;56.0;9.0;14.0;120.0
2014-01-23;43.0;57.0;9.0;18.0;123.0
2014-01-24;106.0;78.0;16.0;30.0;240.0
2014-01-25;32.0;40.0;7.0;14.0;88.0
2014-01-26;54.0;51.0;10.0;17.0;134.0
2014-01-27;29.0;34.0;5.0;11.0;78.0
2014-01-28;37.0;41.0;6.0;14.0;97.0
2014-01-29;50.0;52.0;9.0;16.0;129.0
2014-01-30;47.0;48.0;8.0;15.0;121.0
2014-01-31;43.0;48.0;10.0;17.0;114.0
2014-02-01;18.0;25.0;6.0;9.0;53.0
2014-02-02;17.0;36.0;8.0;13.0;63.0
2014-02-03;49.0;64.0;12.0;24.0;139.0
2014-02-04;30.0;49.0;8.0;11.0;96.0
2014-02-05;37.0;44.0;10.0;22.0;100.0
2014-02-06;17.0;38.0;8.0;15.0;64.0
2014-02-07;40.0;42.0;9.0;17.0;103.0
2014-02-08;19.0;31.0;6.0;11.0;60.0
2014-02-09;12.0;36.0;7.0;13.0;54.0
2014-02-10;26.0;31.0;7.0;13.0;71.0
2014-02-11;49.0;56.0;10.0;17.0;132.0
2014-02-12;68.0;64.0;12.0;20.0;169.0
2014-02-13;55.0;50.0;11.0;18.0;133.0
2014-02-14;37.0;39.0;8.0;13.0;95.0
2014-02-15;29.0;47.0;8.0;12.0;91.0
2014-02-16;30.0;53.0;9.0;16.0;98.0
2014-02-17;54.0;71.0;10.0;21.0;153.0
2014-02-18;39.0;62.0;10.0;19.0;122.0
2014-02-19;87.0;84.0;16.0;27.0;218.0
2014-02-20;58.0;56.0;13.0;24.0;145.0
2014-02-21;38.0;44.0;7.0;14.0;102.0
2014-02-22;30.0;47.0;10.0;19.0;92.0
2014-02-23;10.0;38.0;9.0;15.0;53.0
2014-02-24;33.0;47.0;11.0;19.0;97.0
2014-02-25;33.0;38.0;9.0;20.0;89.0
2014-02-26;40.0;46.0;9.0;15.0;108.0
2014-02-27;49.0;56.0;13.0;25.0;131.0
2014-02-28;29.0;36.0;8.0;17.0;82.0
2014-03-01;20.0;27.0;7.0;11.0;58.0
2014-03-02;15.0;18.0;6.0;9.0;42.0
2014-03-03;24.0;29.0;6.0;12.0;67.0
2014-03-04;29.0;32.0;8.0;14.0;77.0
2014-03-05;33.0;41.0;9.0;17.0;92.0
2014-03-06;70.0;72.0;13.0;23.0;179.0
2014-03-07;44.0;63.0;14.0;26.0;131.0
2014-03-08;17.0;53.0;11.0;18.0;80.0
2014-03-09;2.0;28.0;10.0;15.0;31.0
2014-03-10;18.0;56.0;9.0;19.0;83.0
2014-03-11;15.0;44.0;13.0;21.0;67.0
2014-03-12;19.0;43.0;16.0;26.0;71.0
2014-03-13;26.0;48.0;18.0;30.0;87.0
2014-03-14;40.0;69.0;16.0;26.0;130.0
2014-03-15;13.0;47.0;15.0;25.0;67.0
2014-03-16;25.0;53.0;12.0;20.0;90.0
2014-03-17;34.0;66.0;14.0;25.0;118.0
2014-03-18;46.0;71.0;18.0;31.0;142.0
2014-03-19;14.0;43.0;15.0;26.0;64.0
2014-03-20;30.0;67.0;16.0;30.0;113.0
2014-03-21;36.0;51.0;20.0;40.0;106.0
2014-03-22;18.0;25.0;6.0;11.0;52.0
2014-03-23;14.0;28.0;6.0;11.0;50.0
2014-03-24;45.0;61.0;12.0;23.0;130.0
2014-03-25;22.0;30.0;8.0;18.0;65.0
2014-03-26;30.0;41.0;6.0;12.0;87.0
2014-03-27;43.0;62.0;10.0;19.0;128.0
2014-03-28;6.0;33.0;11.0;21.0;43.0
2014-03-29;9.0;40.0;13.0;25.0;54.0
2014-03-30;14.0;35.0;9.0;15.0;56.0
2014-03-31;18.0;52.0;12.0;20.0;79.0
2014-04-01;12.0;44.0;10.0;20.0;62.0
2014-04-02;13.0;49.0;11.0;19.0;68.0
2014-04-03;34.0;46.0;7.0;12.0;98.0
2014-04-04;32.0;39.0;10.0;16.0;88.0
2014-04-05;20.0;35.0;8.0;14.0;66.0
2014-04-06;22.0;42.0;10.0;15.0;76.0
2014-04-07;41.0;53.0;11.0;19.0;116.0
2014-04-08;31.0;54.0;10.0;18.0;102.0
2014-04-09;32.0;61.0;14.0;28.0;110.0
2014-04-10;21.0;55.0;14.0;32.0;87.0
2014-04-11;23.0;52.0;19.0;43.0;87.0
2014-04-12;6.0;21.0;13.0;22.0;30.0
2014-04-13;6.0;30.0;13.0;19.0;39.0
2014-04-14;6.0;35.0;12.0;22.0;44.0
2014-04-15;11.0;39.0;12.0;20.0;55.0
2014-04-16;22.0;54.0;13.0;22.0;87.0
2014-04-17;3.0;22.0;9.0;13.0;26.0
2014-04-18;4.0;19.0;8.0;12.0;25.0
2014-04-19;8.0;30.0;13.0;21.0;42.0
2014-04-20;9.0;15.0;8.0;12.0;28.0
2014-04-21;34.0;48.0;8.0;11.0;100.0
2014-04-22;33.0;39.0;10.0;15.0;90.0
2014-04-23;34.0;38.0;11.0;17.0;89.0
2014-04-24;29.0;42.0;10.0;16.0;88.0
2014-04-25;33.0;42.0;8.0;11.0;93.0
2014-04-26;21.0;31.0;8.0;15.0;63.0
2014-04-27;12.0;23.0;9.0;14.0;42.0
2014-04-28;35.0;37.0;11.0;15.0;90.0
2014-04-29;35.0;44.0;11.0;17.0;98.0
2014-04-30;28.0;42.0;17.0;15.0;84.0
2014-05-01;10.0;28.0;10.0;13.0;43.0
2014-05-02;5.0;24.0;8.0;11.0;31.0
2014-05-03;1.0;9.0;6.0;10.0;12.0
2014-05-04;10.0;32.0;10.0;15.0;48.0
2014-05-05;28.0;58.0;15.0;23.0;101.0
2014-05-06;26.0;62.0;16.0;28.0;101.0
2014-05-07;27.0;62.0;17.0;26.0;103.0
2014-05-08;18.0;59.0;18.0;30.0;87.0
2014-05-09;13.0;37.0;15.0;21.0;57.0
2014-05-10;12.0;34.0;12.0;20.0;52.0
2014-05-11;15.0;33.0;10.0;20.0;56.0
2014-05-12;17.0;38.0;14.0;23.0;65.0
2014-05-13;2.0;13.0;9.0;18.0;17.0
2014-05-14;3.0;18.0;10.0;14.0;23.0
2014-05-15;1.0;13.0;10.0;17.0;15.0
2014-05-16;2.0;16.0;8.0;16.0;19.0
2014-05-17;4.0;20.0;11.0;18.0;26.0
2014-05-18;5.0;19.0;11.0;18.0;27.0
2014-05-19;21.0;44.0;19.0;36.0;76.0
2014-05-20;18.0;36.0;9.0;18.0;63.0
2014-05-21;17.0;36.0;11.0;17.0;61.0
2014-05-22;25.0;36.0;12.0;18.0;74.0
2014-05-23;27.0;41.0;12.0;13.0;83.0
2014-05-24;8.0;27.0;12.0;14.0;39.0
2014-05-25;11.0;31.0;15.0;17.0;48.0
2014-05-26;21.0;36.0;10.0;13.0;68.0
2014-05-27;16.0;35.0;12.0;15.0;59.0
2014-05-28;30.0;41.0;11.0;13.0;87.0
2014-05-29;32.0;42.0;10.0;15.0;92.0
2014-05-30;15.0;26.0;7.0;11.0;49.0
2014-05-31;4.0;13.0;6.0;11.0;20.0
2014-06-01;4.0;13.0;6.0;9.0;18.0
2014-06-02;11.0;31.0;9.0;15.0;47.0
2014-06-03;19.0;45.0;11.0;18.0;74.0
2014-06-04;30.0;40.0;10.0;19.0;86.0
2014-06-05;24.0;47.0;10.0;20.0;84.0
2014-06-06;23.0;56.0;21.0;52.0;91.0
2014-06-07;18.0;25.0;9.0;18.0;53.0
2014-06-08;14.0;35.0;9.0;17.0;57.0
2014-06-09;29.0;45.0;11.0;22.0;89.0
2014-06-10;20.0;41.0;10.0;22.0;72.0
2014-06-11;9.0;35.0;14.0;28.0;49.0
2014-06-12;13.0;44.0;12.0;26.0;64.0
2014-06-13;13.0;47.0;14.0;24.0;67.0
2014-06-14;4.0;17.0;9.0;15.0;23.0
2014-06-15;2.0;11.0;8.0;13.0;15.0
2014-06-16;3.0;15.0;8.0;14.0;20.0
2014-06-17;6.0;29.0;9.0;16.0;37.0
2014-06-18;12.0;38.0;13.0;23.0;55.0
2014-06-19;1.0;16.0;16.0;32.0;18.0
2014-06-20;6.0;25.0;16.0;32.0;34.0
2014-06-21;13.0;24.0;9.0;19.0;44.0
2014-06-22;12.0;32.0;10.0;17.0;50.0
2014-06-23;22.0;38.0;12.0;24.0;72.0
2014-06-24;18.0;38.0;9.0;15.0;66.0
2014-06-25;13.0;38.0;9.0;16.0;58.0
2014-06-26;18.0;46.0;13.0;20.0;74.0
2014-06-27;19.0;46.0;10.0;19.0;75.0
2014-06-28;17.0;28.0;7.0;16.0;53.0
2014-06-29;8.0;18.0;6.0;10.0;30.0
2014-06-30;15.0;35.0;9.0;17.0;58.0
2014-07-01;24.0;36.0;10.0;20.0;73.0
2014-07-02;6.0;18.0;9.0;19.0;28.0
2014-07-03;8.0;22.0;11.0;16.0;34.0
2014-07-04;31.0;47.0;11.0;19.0;94.0
2014-07-05;12.0;36.0;13.0;19.0;54.0
2014-07-06;13.0;18.0;8.0;13.0;39.0
2014-07-07;28.0;36.0;10.0;16.0;79.0
2014-07-08;14.0;35.0;10.0;17.0;56.0
2014-07-09;3.0;11.0;7.0;14.0;16.0
2014-07-10;6.0;16.0;7.0;13.0;24.0
2014-07-11;10.0;25.0;8.0;14.0;40.0
2014-07-12;6.0;18.0;8.0;12.0;27.0
2014-07-13;8.0;23.0;9.0;14.0;35.0
2014-07-14;14.0;43.0;11.0;19.0;64.0
2014-07-15;13.0;42.0;13.0;24.0;61.0
2014-07-16;17.0;58.0;18.0;35.0;84.0
2014-07-17;30.0;69.0;21.0;53.0;115.0
2014-07-18;18.0;49.0;21.0;56.0;76.0
2014-07-19;11.0;19.0;9.0;18.0;36.0
2014-07-20;13.0;21.0;7.0;9.0;40.0
2014-07-21;8.0;30.0;8.0;15.0;42.0
2014-07-22;9.0;37.0;9.0;17.0;51.0
2014-07-23;15.0;46.0;12.0;26.0;68.0
2014-07-24;16.0;47.0;14.0;27.0;71.0
2014-07-25;21.0;55.0;15.0;26.0;87.0
2014-07-26;8.0;35.0;16.0;27.0;48.0
2014-07-27;6.0;25.0;17.0;27.0;34.0
2014-07-28;17.0;44.0;16.0;29.0;70.0
2014-07-29;2.0;11.0;5.0;11.0;15.0
2014-07-30;11.0;31.0;7.0;16.0;48.0
2014-07-31;14.0;43.0;14.0;27.0;64.0
2014-08-01;17.0;35.0;18.0;33.0;61.0
2014-08-02;11.0;21.0;11.0;18.0;38.0
2014-08-03;8.0;17.0;6.0;11.0;28.0
2014-08-04;18.0;38.0;9.0;18.0;65.0
2014-08-05;9.0;30.0;12.0;20.0;43.0
2014-08-06;12.0;36.0;12.0;22.0;54.0
2014-08-07;12.0;35.0;10.0;20.0;53.0
2014-08-08;21.0;38.0;10.0;26.0;70.0
2014-08-09;10.0;27.0;8.0;18.0;43.0
2014-08-10;9.0;20.0;9.0;18.0;34.0
2014-08-11;18.0;32.0;10.0;24.0;60.0
2014-08-12;23.0;38.0;12.0;34.0;72.0
2014-08-13;20.0;24.0;6.0;15.0;55.0
2014-08-14;6.0;20.0;7.0;16.0;29.0
2014-08-15;3.0;14.0;8.0;17.0;19.0
2014-08-16;1.0;7.0;10.0;17.0;9.0
2014-08-17;1.0;16.0;9.0;18.0;18.0
2014-08-18;8.0;32.0;13.0;28.0;44.0
2014-08-19;11.0;37.0;10.0;19.0;53.0
2014-08-20;16.0;38.0;13.0;24.0;63.0
2014-08-21;11.0;28.0;9.0;19.0;45.0
2014-08-22;17.0;31.0;10.0;20.0;58.0
2014-08-23;6.0;21.0;7.0;13.0;30.0
2014-08-24;6.0;22.0;9.0;17.0;30.0
2014-08-25;18.0;53.0;12.0;25.0;81.0
2014-08-26;39.0;45.0;12.0;24.0;105.0
2014-08-27;17.0;33.0;11.0;23.0;60.0
2014-08-28;16.0;41.0;12.0;28.0;66.0
2014-08-29;18.0;38.0;10.0;20.0;65.0
2014-08-30;5.0;21.0;12.0;22.0;29.0
2014-08-31;4.0;21.0;12.0;20.0;26.0
2014-09-01;14.0;40.0;11.0;21.0;61.0
2014-09-02;10.0;37.0;13.0;30.0;52.0
2014-09-03;24.0;47.0;14.0;29.0;84.0
2014-09-04;26.0;38.0;11.0;20.0;77.0
2014-09-05;25.0;49.0;11.0;22.0;87.0
2014-09-06;20.0;35.0;10.0;19.0;66.0
2014-09-07;13.0;29.0;10.0;17.0;49.0
2014-09-08;11.0;36.0;8.0;15.0;53.0
2014-09-09;19.0;45.0;9.0;19.0;74.0
2014-09-10;13.0;43.0;11.0;24.0;63.0
2014-09-11;27.0;40.0;8.0;18.0;82.0
2014-09-12;33.0;44.0;9.0;18.0;94.0
2014-09-13;22.0;42.0;9.0;17.0;75.0
2014-09-14;16.0;35.0;7.0;15.0;60.0
2014-09-15;31.0;45.0;7.0;16.0;92.0
2014-09-16;18.0;43.0;9.0;22.0;71.0
2014-09-17;23.0;38.0;10.0;18.0;73.0
2014-09-18;25.0;42.0;9.0;16.0;81.0
2014-09-19;20.0;40.0;9.0;16.0;70.0
2014-09-20;16.0;40.0;9.0;15.0;65.0
2014-09-21;3.0;23.0;8.0;16.0;28.0
2014-09-22;23.0;41.0;9.0;15.0;76.0
2014-09-23;32.0;41.0;10.0;17.0;89.0
2014-09-24;18.0;45.0;10.0;15.0;73.0
2014-09-25;5.0;28.0;21.0;26.0;36.0
2014-09-26;12.0;41.0;18.0;26.0;59.0
2014-09-27;3.0;22.0;15.0;21.0;27.0
2014-09-28;5.0;25.0;16.0;20.0;32.0
2014-09-29;58.0;62.0;18.0;27.0;151.0
2014-09-30;17.0;46.0;11.0;18.0;72.0
2014-10-01;5.0;27.0;12.0;20.0;36.0
2014-10-02;5.0;29.0;12.0;24.0;37.0
2014-10-03;44.0;58.0;15.0;30.0;125.0
2014-10-04;17.0;48.0;13.0;23.0;74.0
2014-10-05;14.0;36.0;13.0;22.0;57.0
2014-10-06;46.0;48.0;14.0;24.0;119.0
2014-10-07;33.0;35.0;8.0;16.0;84.0
2014-10-08;30.0;39.0;10.0;20.0;85.0
2014-10-09;46.0;38.0;9.0;14.0;109.0
2014-10-10;40.0;48.0;8.0;14.0;109.0
2014-10-11;8.0;30.0;7.0;12.0;42.0
2014-10-12;5.0;24.0;5.0;8.0;32.0
2014-10-13;25.0;33.0;8.0;13.0;72.0
2014-10-14;39.0;54.0;9.0;14.0;113.0
2014-10-15;47.0;51.0;12.0;23.0;123.0
2014-10-16;42.0;50.0;12.0;21.0;113.0
2014-10-17;43.0;65.0;14.0;23.0;131.0
2014-10-18;13.0;55.0;13.0;26.0;74.0
2014-10-19;2.0;37.0;14.0;35.0;40.0
2014-10-20;59.0;72.0;20.0;46.0;162.0
2014-10-21;52.0;83.0;24.0;62.0;163.0
2014-10-22;12.0;53.0;11.0;28.0;71.0
2014-10-23;52.0;71.0;11.0;24.0;151.0
2014-10-24;29.0;52.0;15.0;38.0;97.0
2014-10-25;7.0;38.0;12.0;26.0;49.0
2014-10-26;9.0;37.0;12.0;29.0;51.0
2014-10-27;55.0;75.0;18.0;42.0;159.0
2014-10-28;57.0;81.0;20.0;44.0;168.0
2014-10-29;80.0;91.0;22.0;46.0;213.0
2014-10-30;53.0;76.0;20.0;37.0;156.0
2014-10-31;31.0;63.0;14.0;33.0;111.0
2014-11-01;30.0;66.0;16.0;31.0;112.0
2014-11-02;14.0;49.0;14.0;25.0;71.0
2014-11-03;29.0;54.0;8.0;15.0;99.0
2014-11-04;32.0;46.0;7.0;12.0;95.0
2014-11-05;48.0;60.0;11.0;17.0;132.0
2014-11-06;44.0;58.0;11.0;18.0;125.0
2014-11-07;37.0;55.0;9.0;14.0;111.0
2014-11-08;18.0;48.0;8.0;15.0;76.0
2014-11-09;12.0;46.0;7.0;9.0;64.0
2014-11-10;27.0;58.0;11.0;15.0;99.0
2014-11-11;44.0;64.0;10.0;13.0;132.0
2014-11-12;31.0;47.0;9.0;17.0;94.0
2014-11-13;32.0;66.0;11.0;18.0;114.0
2014-11-14;34.0;57.0;8.0;13.0;109.0
2014-11-15;16.0;32.0;6.0;10.0;56.0
2014-11-16;15.0;31.0;7.0;12.0;54.0
2014-11-17;48.0;62.0;9.0;17.0;136.0
2014-11-18;62.0;83.0;12.0;23.0;179.0
2014-11-19;22.0;66.0;13.0;21.0;100.0
2014-11-20;17.0;55.0;12.0;21.0;80.0
2014-11-21;23.0;61.0;14.0;29.0;97.0
2014-11-22;6.0;39.0;15.0;40.0;48.0
2014-11-23;7.0;40.0;27.0;95.0;51.0
2014-11-24;54.0;61.0;22.0;59.0;144.0
2014-11-25;75.0;67.0;32.0;104.0;183.0
2014-11-26;44.0;62.0;13.0;20.0;130.0
2014-11-27;11.0;51.0;9.0;15.0;67.0
2014-11-28;8.0;51.0;8.0;10.0;64.0
2014-11-29;31.0;57.0;8.0;11.0;104.0
2014-11-30;20.0;54.0;9.0;12.0;85.0
2014-12-01;54.0;62.0;11.0;20.0;144.0
2014-12-02;36.0;55.0;8.0;14.0;111.0
2014-12-03;20.0;45.0;6.0;10.0;75.0
2014-12-04;38.0;52.0;9.0;14.0;110.0
2014-12-05;52.0;71.0;13.0;19.0;151.0
2014-12-06;25.0;53.0;7.0;12.0;91.0
2014-12-07;26.0;49.0;7.0;12.0;89.0
2014-12-08;45.0;76.0;11.0;17.0;144.0
2014-12-09;31.0;67.0;8.0;13.0;115.0
2014-12-10;150.0;111.0;21.0;40.0;341.0
2014-12-11;175.0;120.0;21.0;43.0;388.0
2014-12-12;77.0;82.0;15.0;26.0;199.0
2014-12-13;8.0;56.0;17.0;24.0;68.0
2014-12-14;5.0;42.0;7.0;15.0;49.0
2014-12-15;32.0;53.0;7.0;14.0;102.0
2014-12-16;126.0;102.0;17.0;32.0;294.0
2014-12-17;127.0;102.0;18.0;34.0;296.0
2014-12-18;193.0;116.0;23.0;44.0;412.0
2014-12-19;157.0;97.0;22.0;39.0;338.0
2014-12-20;22.0;57.0;8.0;19.0;92.0
2014-12-21;18.0;51.0;6.0;10.0;79.0
2014-12-22;28.0;61.0;8.0;15.0;104.0
2014-12-23;77.0;88.0;13.0;25.0;207.0
2014-12-24;36.0;65.0;12.0;48.0;121.0
2014-12-25;9.0;44.0;8.0;11.0;58.0
2014-12-26;64.0;74.0;11.0;19.0;171.0
2014-12-27;40.0;56.0;12.0;27.0;117.0
2014-12-28;8.0;29.0;5.0;18.0;41.0
2014-12-29;8.0;40.0;4.0;11.0;51.0
2014-12-30;100.0;103.0;8.0;26.0;257.0
2014-12-31;125.0;105.0;0.0;35.0;297.0
2015-01-01;137.0;112.0;0.0;41.0;322.0
2015-01-02;157.0;116.0;0.0;31.0;357.0
2015-01-03;108.0;99.0;0.0;25.0;264.0
2015-01-04;81.0;93.0;0.0;20.0;218.0
2015-01-05;86.0;88.0;0.0;26.0;219.0
2015-01-06;60.0;79.0;0.0;28.0;171.0
2015-01-07;96.0;98.0;0.0;30.0;246.0
2015-01-08;74.0;89.0;0.0;21.0;203.0
2015-01-09;146.0;113.0;0.0;30.0;337.0
2015-01-10;91.0;97.0;0.0;23.0;237.0
2015-01-11;28.0;67.0;0.0;16.0;110.0
2015-01-12;67.0;73.0;0.0;19.0;175.0
2015-01-13;59.0;79.0;0.0;26.0;169.0
2015-01-14;79.0;81.0;0.0;37.0;203.0
2015-01-15;38.0;73.0;0.0;21.0;132.0
2015-01-16;44.0;62.0;0.0;14.0;129.0
2015-01-17;26.0;57.0;0.0;23.0;98.0
2015-01-18;10.0;51.0;0.0;15.0;67.0
2015-01-19;23.0;54.0;0.0;14.0;89.0
2015-01-20;81.0;89.0;16.0;26.0;213.0
2015-01-21;57.0;72.0;11.0;18.0;159.0
2015-01-22;54.0;68.0;8.0;18.0;150.0
2015-01-23;60.0;80.0;11.0;21.0;173.0
2015-01-24;33.0;76.0;11.0;18.0;126.0
2015-01-25;10.0;53.0;5.0;9.0;68.0
2015-01-26;62.0;100.0;15.0;26.0;194.0
2015-01-27;38.0;73.0;8.0;16.0;131.0
