fecha;mag006;mag007;mag008;mag009;mag010;mag012;mag014
2017-08-13;0.3;28.0;55.0;;;97.0;62.0
2017-08-14;0.2;14.0;45.0;;;67.0;61.0
2017-08-15;0.1;3.0;21.0;;;25.0;76.0
2017-08-16;0.2;12.0;49.0;;;67.0;66.0
2017-08-17;0.3;39.0;63.0;;;123.0;64.0
2017-08-18;0.3;23.0;61.0;;;95.0;52.0
2017-08-19;0.2;29.0;42.0;;;87.0;70.0
2017-08-20;0.2;19.0;45.0;;;73.0;75.0
2017-08-21;0.3;30.0;57.0;;;104.0;56.0
2017-08-22;0.2;30.0;52.0;;;98.0;61.0
2017-08-23;0.3;32.0;66.0;;;115.0;55.0
2017-08-24;0.3;45.0;68.0;;;136.0;48.0
2017-08-25;0.3;49.0;73.0;;;148.0;36.0
2017-08-26;0.3;25.0;59.0;;;98.0;33.0
2017-08-27;0.2;4.0;30.0;;;36.0;45.0
2017-08-28;0.3;23.0;50.0;;;85.0;19.0
2017-08-29;0.2;17.0;47.0;;;73.0;36.0
2017-08-30;0.2;13.0;47.0;;;67.0;44.0
2017-08-31;0.2;12.0;47.0;;;67.0;67.0
2017-09-01;0.3;11.0;42.0;;;59.0;57.0
2017-09-02;0.3;28.0;49.0;;;92.0;59.0
2017-09-03;0.3;11.0;50.0;;;66.0;60.0
2017-09-04;0.2;14.0;39.0;;;61.0;55.0
2017-09-05;0.3;36.0;62.0;;;117.0;48.0
2017-09-06;0.3;18.0;65.0;;;92.0;54.0
2017-09-07;0.3;22.0;55.0;;;89.0;46.0
2017-09-08;0.4;29.0;69.0;;;112.0;46.0
2017-09-09;0.2;3.0;23.0;;;28.0;70.0
2017-09-10;0.2;8.0;27.0;;;39.0;56.0
2017-09-11;0.3;23.0;40.0;;;76.0;39.0
2017-09-12;0.3;15.0;40.0;;;63.0;47.0
2017-09-13;0.5;92.0;89.0;;;231.0;31.0
2017-09-14;0.4;49.0;72.0;;;146.0;28.0
2017-09-15;0.3;15.0;39.0;;;63.0;45.0
2017-09-16;0.2;6.0;28.0;;;38.0;52.0
2017-09-17;0.3;16.0;45.0;;;70.0;43.0
2017-09-18;0.3;18.0;45.0;;;73.0;47.0
2017-09-19;0.4;42.0;70.0;;;134.0;30.0
2017-09-20;0.5;68.0;87.0;;;192.0;35.0
2017-09-21;0.4;44.0;92.0;;;159.0;33.0
2017-09-22;0.4;46.0;87.0;;;157.0;39.0
2017-09-23;0.4;47.0;68.0;;;139.0;57.0
2017-09-24;0.4;50.0;81.0;;;158.0;39.0
2017-09-25;0.3;39.0;68.0;;;127.0;43.0
2017-09-26;0.4;48.0;68.0;;;141.0;44.0
2017-09-27;0.5;73.0;92.0;;;204.0;32.0
2017-09-28;0.5;69.0;94.0;;;200.0;27.0
2017-09-29;0.5;82.0;101.0;;;227.0;28.0
2017-09-30;0.4;46.0;76.0;;;146.0;30.0
2017-10-01;0.3;21.0;45.0;;;78.0;40.0
2017-10-02;0.4;81.0;72.0;;;196.0;13.0
2017-10-03;0.5;97.0;79.0;;;228.0;17.0
2017-10-04;0.4;56.0;68.0;;;154.0;29.0
2017-10-05;0.5;85.0;103.0;;;233.0;20.0
2017-10-06;0.3;45.0;82.0;;;150.0;31.0
2017-10-07;0.3;45.0;67.0;;;135.0;46.0
2017-10-08;0.3;58.0;80.0;;;169.0;30.0
2017-10-09;0.4;82.0;94.0;;;221.0;21.0
2017-10-10;0.5;102.0;107.0;;;263.0;19.0
2017-10-11;0.7;114.0;121.0;;;296.0;21.0
2017-10-12;0.6;70.0;103.0;;;210.0;27.0
2017-10-13;0.6;92.0;97.0;;;238.0;19.0
2017-10-14;0.5;83.0;90.0;;;216.0;22.0
2017-10-15;0.4;55.0;80.0;;;164.0;28.0
2017-10-16;0.5;87.0;79.0;;;213.0;37.0
2017-10-17;0.3;37.0;68.0;;;124.0;23.0
2017-10-18;0.3;34.0;60.0;;;112.0;20.0
2017-10-19;0.4;55.0;67.0;;;151.0;16.0
2017-10-20;0.5;73.0;76.0;;;188.0;16.0
2017-10-21;0.3;25.0;43.0;;;81.0;23.0
2017-10-22;0.4;45.0;64.0;;;133.0;25.0
2017-10-23;0.6;95.0;87.0;;;233.0;15.0
2017-10-24;0.6;106.0;91.0;;;253.0;11.0
2017-10-25;0.7;123.0;99.0;;;287.0;11.0
2017-10-26;0.7;130.0;109.0;;;308.0;10.0
2017-10-27;0.7;91.0;91.0;;;231.0;9.0
2017-10-28;0.5;71.0;79.0;;;188.0;19.0
2017-10-29;0.5;60.0;74.0;;;167.0;23.0
2017-10-30;0.5;75.0;67.0;;;183.0;24.0
2017-10-31;0.5;56.0;74.0;;;160.0;26.0
2017-11-01;0.5;52.0;71.0;;;152.0;18.0
2017-11-02;0.5;67.0;81.0;;;184.0;15.0
2017-11-03;0.5;59.0;75.0;;;167.0;15.0
2017-11-04;0.3;30.0;52.0;;;99.0;26.0
2017-11-05;0.4;28.0;54.0;;;97.0;27.0
2017-11-06;0.5;67.0;78.0;;;180.0;18.0
2017-11-07;0.5;75.0;80.0;;;195.0;14.0
2017-11-08;0.5;70.0;74.0;;;181.0;22.0
2017-11-09;0.3;36.0;58.0;;;113.0;36.0
2017-11-10;0.6;113.0;94.0;;;267.0;17.0
2017-11-11;0.6;94.0;81.0;;;226.0;12.0
2017-11-12;0.5;67.0;71.0;;;173.0;14.0
2017-11-13;0.5;69.0;76.0;;;182.0;24.0
2017-11-14;0.6;98.0;89.0;;;239.0;15.0
2017-11-15;0.7;148.0;104.0;;;332.0;6.0
2017-11-16;0.9;179.0;119.0;;;393.0;2.0
2017-11-17;0.9;208.0;125.0;;;444.0;2.0
2017-11-18;0.6;113.0;85.0;;;259.0;8.0
2017-11-19;0.6;100.0;85.0;;;238.0;10.0
2017-11-20;0.8;172.0;114.0;;;377.0;4.0
2017-11-21;0.9;185.0;118.0;;;401.0;4.0
2017-11-22;0.9;190.0;120.0;;;412.0;4.0
2017-11-23;0.9;173.0;116.0;;;381.0;5.0
2017-11-24;0.8;163.0;106.0;;;356.0;8.0
2017-11-25;0.6;119.0;84.0;;;267.0;10.0
2017-11-26;0.4;52.0;58.0;;;138.0;25.0
2017-11-27;0.7;135.0;96.0;;;303.0;4.0
2017-11-28;0.7;143.0;96.0;;;316.0;1.0
2017-11-29;0.5;61.0;72.0;;;166.0;14.0
2017-11-30;0.5;64.0;73.0;;;170.0;21.0
2017-12-01;0.3;32.0;53.0;;;102.0;35.0
2017-12-02;0.4;38.0;65.0;;;123.0;26.0
2017-12-03;0.5;73.0;79.0;;;190.0;19.0
2017-12-04;0.6;103.0;90.0;;;248.0;9.0
2017-12-05;0.8;165.0;108.0;;;361.0;4.0
2017-12-06;0.7;123.0;95.0;;;284.0;7.0
2017-12-07;0.9;205.0;124.0;;;438.0;4.0
2017-12-08;0.7;153.0;108.0;;;342.0;2.0
2017-12-09;0.6;76.0;73.0;;;190.0;8.0
2017-12-10;0.2;14.0;23.0;;;46.0;41.0
2017-12-11;0.2;19.0;31.0;;;59.0;48.0
2017-12-12;0.5;108.0;82.0;;;247.0;18.0
2017-12-13;0.5;105.0;77.0;;;237.0;10.0
2017-12-14;0.3;31.0;44.0;;;91.0;21.0
2017-12-15;0.4;50.0;57.0;;;134.0;32.0
2017-12-16;0.7;116.0;93.0;;;271.0;11.0
2017-12-17;0.4;47.0;67.0;;;139.0;22.0
2017-12-18;0.7;135.0;96.0;;;302.0;5.0
2017-12-19;0.7;146.0;110.0;;;334.0;10.0
2017-12-20;0.9;206.0;123.0;;;440.0;2.0
2017-12-21;0.7;157.0;110.0;;;350.0;3.0
2017-12-22;0.9;222.0;120.0;;;461.0;2.0
2017-12-23;0.6;100.0;82.0;;;235.0;9.0
2017-12-24;0.5;88.0;71.0;;;206.0;8.0
2017-12-25;0.5;85.0;59.0;;;190.0;4.0
2017-12-26;0.3;30.0;43.0;;;89.0;24.0
2017-12-27;0.2;14.0;25.0;;;47.0;55.0
2017-12-28;0.3;26.0;42.0;;;82.0;33.0
2017-12-29;0.3;25.0;41.0;;;79.0;31.0
2017-12-30;0.4;76.0;49.0;;;165.0;30.0
2017-12-31;0.3;37.0;40.0;;;97.0;28.0
2018-01-01;0.2;15.0;30.0;;;54.0;49.0
2018-01-02;0.3;33.0;46.0;;;96.0;37.0
2018-01-03;0.4;54.0;51.0;;;134.0;19.0
2018-01-04;0.3;29.0;39.0;;;83.0;23.0
2018-01-05;0.2;25.0;36.0;;;74.0;37.0
2018-01-06;0.3;22.0;44.0;;;77.0;47.0
2018-01-07;0.3;25.0;44.0;;;83.0;38.0
2018-01-08;0.6;99.0;89.0;;;241.0;13.0
2018-01-09;0.5;85.0;76.0;;;207.0;4.0
2018-01-10;0.3;29.0;53.0;;;97.0;19.0
2018-01-11;0.3;26.0;42.0;;;82.0;50.0
2018-01-12;0.6;120.0;94.0;;;279.0;17.0
2018-01-13;0.5;66.0;71.0;;;173.0;8.0
2018-01-14;0.3;29.0;48.0;;;92.0;32.0
2018-01-15;0.5;74.0;69.0;;;181.0;13.0
2018-01-16;0.5;79.0;77.0;;;198.0;8.0
2018-01-17;0.5;72.0;73.0;;;184.0;18.0
2018-01-18;0.7;122.0;94.0;;;281.0;7.0
2018-01-19;0.8;150.0;104.0;;;335.0;5.0
2018-01-20;0.7;132.0;93.0;;;296.0;7.0
2018-01-21;0.4;46.0;63.0;;;134.0;17.0
2018-01-22;0.7;128.0;82.0;;;278.0;5.0
2018-01-23;0.7;135.0;84.0;;;290.0;5.0
2018-01-24;0.9;167.0;95.0;;;351.0;4.0
2018-01-25;0.5;106.0;70.0;;;233.0;11.0
2018-01-26;0.3;17.0;37.0;;;64.0;45.0
2018-01-27;0.3;20.0;45.0;;;76.0;44.0
2018-01-28;0.3;15.0;41.0;;;64.0;44.0
2018-01-29;0.6;119.0;93.0;;;275.0;19.0
2018-01-30;0.5;106.0;89.0;;;252.0;11.0
2018-01-31;0.7;138.0;103.0;;;314.0;7.0
2018-02-01;0.5;99.0;83.0;;;236.0;14.0
2018-02-02;0.4;56.0;71.0;;;157.0;27.0
2018-02-03;0.4;31.0;50.0;;;97.0;37.0
2018-02-04;0.3;13.0;41.0;;;61.0;41.0
2018-02-05;0.4;35.0;62.0;;;115.0;24.0
2018-02-06;0.4;31.0;55.0;;;102.0;32.0
2018-02-07;0.4;43.0;66.0;;;132.0;23.0
2018-02-08;0.5;58.0;78.0;;;168.0;22.0
2018-02-09;0.6;100.0;94.0;;;247.0;11.0
2018-02-10;0.4;51.0;69.0;;;147.0;37.0
2018-02-11;0.4;45.0;58.0;;;127.0;26.0
2018-02-12;0.4;29.0;55.0;;;100.0;37.0
2018-02-13;0.4;70.0;67.0;;;174.0;31.0
2018-02-14;0.2;11.0;30.0;;;46.0;46.0
2018-02-15;0.4;49.0;69.0;;;144.0;16.0
2018-02-16;0.4;56.0;63.0;;;148.0;12.0
2018-02-17;0.4;40.0;53.0;;;115.0;23.0
2018-02-18;0.3;18.0;45.0;;;72.0;41.0
2018-02-19;0.4;51.0;60.0;;;138.0;37.0
2018-02-20;0.4;51.0;66.0;;;144.0;31.0
2018-02-21;0.3;27.0;57.0;;;98.0;35.0
2018-02-22;0.4;47.0;71.0;;;144.0;33.0
2018-02-23;0.5;76.0;82.0;;;198.0;27.0
2018-02-24;0.5;67.0;82.0;;;185.0;24.0
2018-02-25;0.5;65.0;87.0;;;187.0;24.0
2018-02-26;0.5;84.0;94.0;;;224.0;20.0
2018-02-27;0.4;53.0;77.0;;;159.0;24.0
2018-02-28;0.4;46.0;69.0;;;140.0;17.0
2018-03-01;0.2;18.0;42.0;;;70.0;54.0
2018-03-02;0.4;54.0;69.0;;;152.0;32.0
2018-03-03;0.2;12.0;33.0;;;52.0;68.0
2018-03-04;0.2;10.0;33.0;;;48.0;62.0
2018-03-05;0.2;13.0;35.0;;;56.0;64.0
2018-03-06;0.3;12.0;35.0;;;53.0;55.0
2018-03-07;0.3;18.0;43.0;;;70.0;55.0
2018-03-08;0.3;32.0;67.0;;;117.0;33.0
2018-03-09;0.3;37.0;67.0;;;123.0;19.0
2018-03-10;0.3;23.0;51.0;;;87.0;40.0
2018-03-11;0.2;5.0;15.0;;;22.0;79.0
2018-03-12;0.3;7.0;24.0;;;35.0;68.0
2018-03-13;0.3;25.0;51.0;;;90.0;38.0
2018-03-14;0.3;32.0;54.0;;;103.0;30.0
2018-03-15;0.2;12.0;27.0;;;45.0;75.0
2018-03-16;0.2;9.0;28.0;;;42.0;65.0
2018-03-17;0.2;7.0;26.0;;;37.0;66.0
2018-03-18;0.2;5.0;23.0;;;30.0;71.0
2018-03-19;0.2;12.0;32.0;;;50.0;61.0
2018-03-20;0.3;15.0;33.0;;;56.0;63.0
2018-03-21;0.3;17.0;41.0;;;67.0;68.0
2018-03-22;0.3;31.0;62.0;;;110.0;48.0
2018-03-23;0.3;26.0;61.0;;;100.0;28.0
2018-03-24;0.2;4.0;15.0;;;21.0;76.0
2018-03-25;0.2;5.0;20.0;;;27.0;75.0
2018-03-26;0.3;32.0;55.0;;;103.0;46.0
2018-03-27;0.3;30.0;45.0;;;91.0;45.0
2018-03-28;0.3;66.0;57.0;;;158.0;27.0
2018-03-29;0.2;7.0;19.0;;;29.0;59.0
2018-03-30;0.2;3.0;10.0;;;14.0;88.0
2018-03-31;0.2;3.0;14.0;;;18.0;78.0
2018-04-01;0.3;18.0;49.0;;;77.0;41.0
2018-04-02;0.3;30.0;54.0;;;99.0;45.0
2018-04-03;0.2;8.0;24.0;;;37.0;62.0
2018-04-04;0.2;7.0;20.0;;;31.0;72.0
2018-04-05;0.4;49.0;66.0;;;142.0;36.0
2018-04-06;0.4;42.0;79.0;;;143.0;21.0
2018-04-07;0.2;10.0;40.0;;;55.0;54.0
2018-04-08;0.2;5.0;19.0;;;27.0;63.0
2018-04-09;0.2;8.0;25.0;;;37.0;71.0
2018-04-10;0.2;11.0;33.0;;;49.0;61.0
2018-04-11;0.2;7.0;25.0;;;36.0;72.0
2018-04-12;0.3;17.0;39.0;;;64.0;54.0
2018-04-13;0.3;18.0;42.0;;;69.0;59.0
2018-04-14;0.4;28.0;52.0;;;95.0;37.0
2018-04-15;0.2;8.0;27.0;;;40.0;48.0
2018-04-16;0.2;8.0;24.0;;;37.0;68.0
2018-04-17;0.4;48.0;67.0;;;140.0;28.0
2018-04-18;0.4;40.0;70.0;;;132.0;32.0
2018-04-19;0.3;22.0;54.0;;;88.0;58.0
2018-04-20;0.3;23.0;54.0;;;90.0;64.0
2018-04-21;0.3;18.0;51.0;;;78.0;50.0
2018-04-22;0.3;35.0;58.0;;;111.0;39.0
2018-04-23;0.4;43.0;71.0;;;137.0;26.0
2018-04-24;0.4;51.0;74.0;;;151.0;28.0
2018-04-25;0.3;25.0;67.0;;;105.0;35.0
2018-04-26;0.3;25.0;62.0;;;101.0;41.0
2018-04-27;0.2;14.0;30.0;;;51.0;66.0
2018-04-28;0.2;6.0;20.0;;;30.0;67.0
2018-04-29;0.2;4.0;15.0;;;20.0;76.0
2018-04-30;0.2;7.0;28.0;;;38.0;64.0
2018-05-01;0.2;6.0;26.0;;;35.0;66.0
2018-05-02;0.2;12.0;39.0;;;58.0;53.0
2018-05-03;0.3;22.0;51.0;;;84.0;42.0
2018-05-04;0.2;17.0;46.0;;;73.0;61.0
2018-05-05;0.2;11.0;38.0;;;55.0;72.0
2018-05-06;0.2;10.0;37.0;;;53.0;74.0
2018-05-07;0.3;26.0;55.0;;;95.0;35.0
2018-05-08;0.3;34.0;68.0;;;120.0;23.0
2018-05-09;0.2;15.0;44.0;;;67.0;54.0
2018-05-10;0.3;28.0;53.0;;;97.0;52.0
2018-05-11;0.2;17.0;45.0;;;72.0;52.0
2018-05-12;0.1;5.0;17.0;;;25.0;79.0
2018-05-13;0.1;4.0;15.0;;;22.0;75.0
2018-05-14;0.2;11.0;31.0;;;47.0;63.0
2018-05-15;0.2;10.0;35.0;;;50.0;73.0
2018-05-16;0.2;18.0;51.0;;;79.0;75.0
2018-05-17;0.2;16.0;52.0;;;77.0;75.0
2018-05-18;0.2;17.0;56.0;;;82.0;60.0
2018-05-19;0.2;11.0;45.0;;;62.0;56.0
2018-05-20;0.1;7.0;31.0;;;43.0;87.0
2018-05-21;0.2;23.0;59.0;;;93.0;54.0
2018-05-22;0.3;35.0;74.0;;;128.0;38.0
2018-05-23;0.2;20.0;57.0;;;87.0;50.0
2018-05-24;0.2;20.0;59.0;;;89.0;54.0
2018-05-25;0.2;18.0;53.0;;;81.0;47.0
2018-05-26;0.1;14.0;38.0;;;59.0;49.0
2018-05-27;0.1;8.0;33.0;;;46.0;53.0
2018-05-28;0.2;20.0;54.0;;;84.0;38.0
2018-05-29;0.2;28.0;59.0;;;102.0;25.0
2018-05-30;0.1;15.0;41.0;;;64.0;50.0
2018-05-31;0.2;23.0;40.0;;;76.0;57.0
2018-06-01;0.2;27.0;52.0;;;93.0;39.0
2018-06-02;0.1;9.0;34.0;;;47.0;73.0
2018-06-03;0.1;12.0;36.0;;;55.0;47.0
2018-06-04;0.1;10.0;22.0;;;37.0;63.0
2018-06-05;0.1;9.0;23.0;;;37.0;60.0
2018-06-06;0.1;16.0;40.0;;;64.0;46.0
2018-06-07;0.2;36.0;53.0;;;109.0;36.0
2018-06-08;0.1;25.0;47.0;;;85.0;32.0
2018-06-09;0.1;16.0;36.0;;;61.0;38.0
2018-06-10;0.1;14.0;35.0;;;56.0;38.0
2018-06-11;0.1;12.0;28.0;;;46.0;54.0
2018-06-12;0.1;17.0;43.0;;;69.0;43.0
2018-06-13;0.1;16.0;42.0;;;66.0;60.0
2018-06-14;0.1;17.0;44.0;;;71.0;59.0
2018-06-15;0.2;25.0;56.0;;;94.0;46.0
2018-06-16;0.1;15.0;37.0;;;60.0;48.0
2018-06-17;0.1;9.0;33.0;;;47.0;69.0
2018-06-18;0.1;19.0;44.0;;;74.0;50.0
2018-06-19;0.1;16.0;45.0;;;69.0;67.0
2018-06-20;0.2;30.0;63.0;;;110.0;60.0
2018-06-21;0.2;30.0;67.0;;;113.0;60.0
2018-06-22;0.2;30.0;77.0;;;123.0;55.0
2018-06-23;0.1;12.0;47.0;;;66.0;82.0
2018-06-24;0.1;10.0;42.0;;;57.0;80.0
2018-06-25;0.1;14.0;51.0;;;72.0;76.0
2018-06-26;0.1;17.0;54.0;;;80.0;65.0
2018-06-27;0.1;15.0;43.0;;;67.0;61.0
2018-06-28;0.1;21.0;51.0;;;83.0;57.0
2018-06-29;0.1;16.0;50.0;;;75.0;62.0
2018-06-30;0.1;10.0;31.0;;;45.0;66.0
2018-07-01;0.1;6.0;16.0;;;24.0;67.0
2018-07-02;0.2;13.0;35.0;;;55.0;68.0
2018-07-03;0.4;17.0;42.0;;;68.0;63.0
2018-07-04;0.3;18.0;43.0;;;71.0;54.0
2018-07-05;0.2;13.0;37.0;;;57.0;74.0
2018-07-06;0.2;16.0;45.0;;;69.0;64.0
2018-07-07;0.2;11.0;46.0;;;63.0;64.0
2018-07-08;0.2;9.0;38.0;;;51.0;74.0
2018-07-09;0.1;14.0;44.0;;;66.0;74.0
2018-07-10;0.1;11.0;44.0;;;61.0;91.0
2018-07-11;0.2;10.0;41.0;;;56.0;83.0
2018-07-12;0.1;17.0;52.0;;;78.0;79.0
2018-07-13;0.1;12.0;44.0;;;62.0;74.0
2018-07-14;0.1;10.0;39.0;;;54.0;72.0
2018-07-15;0.1;7.0;26.0;;;37.0;69.0
2018-07-16;0.1;8.0;28.0;;;40.0;78.0
2018-07-17;0.2;28.0;57.0;;;100.0;65.0
2018-07-18;0.4;14.0;46.0;;;68.0;73.0
2018-07-19;0.5;24.0;54.0;;;91.0;57.0
2018-07-20;0.4;13.0;41.0;;;61.0;67.0
2018-07-21;0.4;9.0;30.0;;;44.0;74.0
2018-07-22;0.4;20.0;40.0;;;70.0;76.0
2018-07-23;0.4;14.0;45.0;;;66.0;67.0
2018-07-24;0.4;17.0;44.0;;;69.0;69.0
2018-07-25;0.4;21.0;47.0;;;79.0;67.0
2018-07-26;0.4;25.0;60.0;;;98.0;57.0
2018-07-27;0.4;20.0;52.0;;;82.0;64.0
2018-07-28;0.4;10.0;36.0;;;51.0;76.0
2018-07-29;0.4;7.0;26.0;;;37.0;74.0
2018-07-30;0.4;23.0;50.0;;;86.0;56.0
2018-07-31;0.4;27.0;59.0;;;101.0;54.0
2018-08-01;0.5;32.0;74.0;;;123.0;61.0
2018-08-02;0.6;52.0;94.0;;;174.0;53.0
2018-08-03;0.5;17.0;67.0;;;93.0;62.0
2018-08-04;0.4;9.0;39.0;;;52.0;77.0
2018-08-05;0.4;7.0;35.0;;;46.0;93.0
2018-08-06;0.5;19.0;68.0;;;97.0;59.0
2018-08-07;0.4;19.0;47.0;;;76.0;67.0
2018-08-08;0.4;12.0;43.0;;;62.0;66.0
2018-08-09;0.4;10.0;30.0;;;45.0;74.0
2018-08-10;0.4;12.0;34.0;;;54.0;68.0
2018-08-11;0.5;31.0;41.0;;;89.0;67.0
2018-08-12;0.4;10.0;31.0;;;47.0;72.0
2018-08-13;0.4;12.0;41.0;;;59.0;55.0
2018-08-14;0.4;14.0;45.0;;;66.0;62.0
2018-08-15;0.4;14.0;34.0;;;56.0;64.0
2018-08-16;0.4;18.0;51.0;;;79.0;56.0
2018-08-17;0.4;11.0;40.0;;;56.0;75.0
2018-08-18;0.4;8.0;25.0;;;38.0;66.0
2018-08-19;0.4;14.0;40.0;;;61.0;69.0
2018-08-20;0.5;24.0;58.0;;;96.0;62.0
2018-08-21;0.4;15.0;57.0;;;80.0;64.0
2018-08-22;0.4;14.0;57.0;;;77.0;67.0
2018-08-23;0.5;21.0;57.0;;;90.0;67.0
2018-08-24;0.4;11.0;45.0;;;63.0;71.0
2018-08-25;0.4;9.0;33.0;;;46.0;70.0
2018-08-26;0.5;19.0;40.0;;;68.0;67.0
2018-08-27;0.5;38.0;76.0;;;134.0;48.0
2018-08-28;0.5;30.0;56.0;;;101.0;51.0
2018-08-29;0.6;30.0;67.0;;;113.0;57.0
2018-08-30;0.5;29.0;60.0;;;105.0;57.0
2018-08-31;0.5;14.0;48.0;;;69.0;64.0
2018-09-01;0.5;26.0;51.0;;;91.0;63.0
2018-09-02;0.5;13.0;41.0;;;61.0;60.0
2018-09-03;0.5;24.0;54.0;;;90.0;52.0
2018-09-04;0.5;18.0;55.0;;;83.0;51.0
2018-09-05;0.4;13.0;35.0;;;55.0;57.0
2018-09-06;0.5;16.0;49.0;;;74.0;49.0
2018-09-07;0.5;24.0;49.0;;;86.0;52.0
2018-09-08;0.5;20.0;45.0;;;76.0;43.0
2018-09-09;0.5;25.0;50.0;;;88.0;38.0
2018-09-10;0.5;21.0;54.0;;;87.0;46.0
2018-09-11;0.5;26.0;57.0;;;97.0;43.0
2018-09-12;0.6;36.0;75.0;;;131.0;51.0
2018-09-13;0.6;39.0;90.0;;;149.0;39.0
2018-09-14;0.6;35.0;83.0;;;137.0;50.0
2018-09-15;0.4;14.0;49.0;;;71.0;57.0
2018-09-16;0.5;28.0;56.0;;;99.0;56.0
2018-09-17;0.5;21.0;59.0;;;91.0;43.0
2018-09-18;0.5;25.0;58.0;;;97.0;48.0
2018-09-19;0.5;31.0;73.0;;;121.0;40.0
2018-09-20;0.6;37.0;82.0;;;139.0;36.0
2018-09-21;0.6;48.0;86.0;;;160.0;38.0
2018-09-22;0.5;30.0;70.0;;;116.0;47.0
2018-09-23;0.5;27.0;70.0;;;111.0;46.0
2018-09-24;0.5;26.0;55.0;;;95.0;38.0
2018-09-25;0.5;33.0;60.0;;;110.0;43.0
2018-09-26;0.4;18.0;45.0;;;72.0;46.0
2018-09-27;0.6;49.0;73.0;;;147.0;43.0
2018-09-28;0.7;58.0;93.0;;;182.0;28.0
2018-09-29;0.7;51.0;86.0;;;165.0;33.0
2018-09-30;0.6;32.0;69.0;;;119.0;37.0
2018-10-01;0.4;19.0;51.0;;;80.0;49.0
2018-10-02;0.6;49.0;63.0;;;138.0;34.0
2018-10-03;0.7;60.0;75.0;;;167.0;24.0
2018-10-04;0.7;75.0;88.0;;;204.0;20.0
2018-10-05;0.8;92.0;101.0;;;242.0;23.0
2018-10-06;0.6;32.0;63.0;;;112.0;36.0
2018-10-07;0.4;10.0;29.0;;;44.0;48.0
2018-10-08;0.5;24.0;48.0;;;85.0;31.0
2018-10-09;0.5;21.0;47.0;;;79.0;34.0
2018-10-10;0.6;45.0;61.0;;;130.0;29.0
2018-10-11;0.5;50.0;60.0;;;137.0;17.0
2018-10-12;0.6;40.0;42.0;;;103.0;27.0
2018-10-13;0.7;62.0;55.0;;;150.0;20.0
2018-10-14;0.4;8.0;20.0;;;33.0;49.0
2018-10-15;0.4;17.0;38.0;;;65.0;35.0
2018-10-16;0.6;55.0;61.0;;;145.0;23.0
2018-10-17;0.6;59.0;68.0;;;158.0;20.0
2018-10-18;0.5;37.0;67.0;;;124.0;22.0
2018-10-19;0.5;24.0;50.0;;;87.0;30.0
2018-10-20;0.5;19.0;46.0;;;76.0;33.0
2018-10-21;0.5;19.0;45.0;;;74.0;30.0
2018-10-22;0.7;56.0;64.0;;;151.0;19.0
2018-10-23;0.7;63.0;72.0;;;168.0;34.0
2018-10-24;0.7;99.0;88.0;;;241.0;16.0
2018-10-25;0.6;100.0;89.0;;;243.0;17.0
2018-10-26;0.6;85.0;87.0;;;217.0;13.0
2018-10-27;0.3;20.0;46.0;;;76.0;27.0
2018-10-28;0.3;12.0;38.0;;;57.0;38.0
2018-10-29;0.2;14.0;29.0;;;50.0;50.0
2018-10-30;0.3;30.0;47.0;;;92.0;31.0
2018-10-31;0.3;19.0;36.0;;;66.0;34.0
2018-11-01;0.4;51.0;52.0;;;131.0;22.0
2018-11-02;0.3;25.0;44.0;;;83.0;32.0
2018-11-03;0.5;68.0;68.0;;;172.0;20.0
2018-11-04;0.4;31.0;43.0;;;90.0;23.0
2018-11-05;0.3;12.0;32.0;;;51.0;36.0
2018-11-06;0.2;11.0;29.0;;;45.0;37.0
2018-11-07;0.4;48.0;54.0;;;128.0;28.0
2018-11-08;0.4;68.0;62.0;;;166.0;18.0
2018-11-09;0.2;4.0;17.0;;;24.0;43.0
2018-11-10;0.2;8.0;20.0;;;32.0;38.0
2018-11-11;0.2;16.0;32.0;;;57.0;34.0
2018-11-12;0.4;43.0;59.0;;;125.0;21.0
2018-11-13;0.6;98.0;70.0;;;220.0;15.0
2018-11-14;0.5;58.0;62.0;;;151.0;17.0
2018-11-15;0.5;57.0;62.0;;;149.0;19.0
2018-11-16;0.4;50.0;61.0;;;138.0;15.0
2018-11-17;0.3;27.0;47.0;;;88.0;13.0
2018-11-18;0.3;14.0;40.0;;;62.0;10.0
2018-11-19;0.3;17.0;43.0;;;69.0;9.0
2018-11-20;0.2;10.0;27.0;;;43.0;26.0
2018-11-21;0.4;46.0;46.0;;;117.0;42.0
2018-11-22;0.4;45.0;67.0;;;136.0;14.0
2018-11-23;0.3;29.0;50.0;;;95.0;29.0
2018-11-24;0.5;75.0;68.0;;;183.0;8.0
2018-11-25;0.3;12.0;33.0;;;50.0;35.0
2018-11-26;0.3;9.0;27.0;;;41.0;55.0
2018-11-27;0.6;101.0;68.0;;;222.0;20.0
2018-11-28;0.7;126.0;72.0;;;264.0;6.0
2018-11-29;0.7;114.0;74.0;;;250.0;6.0
2018-11-30;0.6;98.0;72.0;;;223.0;18.0
2018-12-01;0.6;83.0;66.0;;;193.0;10.0
2018-12-02;0.6;68.0;56.0;;;159.0;8.0
2018-12-03;0.5;70.0;57.0;;;165.0;9.0
2018-12-04;0.8;150.0;76.0;;;305.0;6.0
2018-12-05;0.9;183.0;87.0;;;368.0;6.0
2018-12-06;0.8;119.0;68.0;;;251.0;8.0
