fecha;mag007;mag008;mag009;mag010;mag012;mag001;mag006
2017-03-11;15.0;41.0;;28.0;64.0;16.0;0.4
2017-03-12;3.0;17.0;;10.0;21.0;16.0;0.3
2017-03-13;2.0;8.0;;13.0;11.0;15.0;0.3
2017-03-14;3.0;15.0;;12.0;19.0;15.0;0.3
2017-03-15;4.0;25.0;;20.0;31.0;15.0;0.3
2017-03-16;6.0;32.0;;14.0;42.0;16.0;0.3
2017-03-17;12.0;40.0;;12.0;59.0;16.0;0.4
2017-03-18;8.0;52.0;;22.0;65.0;16.0;0.4
2017-03-19;5.0;40.0;;18.0;47.0;16.0;0.4
2017-03-20;3.0;20.0;;15.0;25.0;15.0;0.3
2017-03-21;7.0;26.0;;19.0;38.0;15.0;0.3
2017-03-22;6.0;24.0;;10.0;33.0;16.0;0.3
2017-03-23;12.0;41.0;;12.0;59.0;16.0;0.4
2017-03-24;7.0;35.0;;11.0;46.0;16.0;0.3
2017-03-25;13.0;44.0;;14.0;64.0;17.0;0.4
2017-03-26;2.0;21.0;;10.0;25.0;17.0;0.3
2017-03-27;5.0;26.0;;13.0;33.0;17.0;0.3
2017-03-28;14.0;39.0;;15.0;61.0;17.0;0.4
2017-03-29;18.0;53.0;;19.0;81.0;10.0;0.4
2017-03-30;12.0;43.0;;20.0;61.0;2.0;0.4
2017-03-31;14.0;35.0;;19.0;56.0;4.0;0.4
2017-04-01;3.0;11.0;;9.0;15.0;3.0;0.3
2017-04-02;2.0;13.0;;6.0;17.0;3.0;0.3
2017-04-03;15.0;33.0;;9.0;56.0;4.0;0.3
2017-04-04;13.0;38.0;;18.0;58.0;3.0;0.4
2017-04-05;3.0;11.0;;9.0;16.0;3.0;0.3
2017-04-06;7.0;23.0;;10.0;34.0;3.0;0.3
2017-04-07;6.0;31.0;;15.0;39.0;3.0;0.3
2017-04-08;3.0;25.0;;15.0;30.0;4.0;0.3
2017-04-09;2.0;19.0;;18.0;22.0;3.0;0.3
2017-04-10;6.0;32.0;;18.0;41.0;3.0;0.3
2017-04-11;6.0;28.0;;17.0;37.0;3.0;0.3
2017-04-12;8.0;35.0;;24.0;47.0;3.0;0.3
2017-04-13;4.0;27.0;;25.0;33.0;3.0;0.3
2017-04-14;3.0;19.0;;44.0;24.0;3.0;0.3
2017-04-15;6.0;29.0;;21.0;38.0;4.0;0.3
2017-04-16;6.0;22.0;;9.0;31.0;3.0;0.3
2017-04-17;10.0;35.0;;17.0;51.0;3.0;0.3
2017-04-18;4.0;17.0;;13.0;23.0;3.0;0.3
2017-04-19;3.0;13.0;;32.0;17.0;3.0;0.3
2017-04-20;3.0;15.0;;20.0;20.0;4.0;0.3
2017-04-21;6.0;19.0;;13.0;28.0;4.0;0.3
2017-04-22;6.0;26.0;;7.0;35.0;4.0;0.3
2017-04-23;4.0;32.0;;11.0;39.0;3.0;0.3
2017-04-24;10.0;41.0;;31.0;56.0;4.0;0.3
2017-04-25;8.0;32.0;;52.0;44.0;4.0;0.3
2017-04-26;5.0;16.0;;15.0;23.0;4.0;0.3
2017-04-27;3.0;9.0;;6.0;14.0;3.0;0.3
2017-04-28;3.0;12.0;;9.0;16.0;3.0;0.3
2017-04-29;4.0;21.0;;6.0;27.0;4.0;0.3
2017-04-30;4.0;19.0;;8.0;25.0;4.0;0.3
2017-05-01;3.0;13.0;;8.0;17.0;3.0;0.3
2017-05-02;3.0;22.0;;10.0;27.0;3.0;0.3
2017-05-03;9.0;31.0;;12.0;45.0;3.0;0.3
2017-05-04;13.0;47.0;;22.0;67.0;4.0;0.4
2017-05-05;6.0;26.0;;22.0;36.0;5.0;0.3
2017-05-06;4.0;15.0;;8.0;20.0;5.0;0.3
2017-05-07;3.0;20.0;;8.0;25.0;4.0;0.3
2017-05-08;6.0;29.0;;11.0;38.0;4.0;0.3
2017-05-09;7.0;28.0;;20.0;39.0;5.0;0.3
2017-05-10;3.0;14.0;;12.0;19.0;4.0;0.2
2017-05-11;4.0;19.0;;7.0;25.0;5.0;0.3
2017-05-12;6.0;24.0;;11.0;32.0;4.0;0.3
2017-05-13;3.0;13.0;;9.0;17.0;4.0;0.2
2017-05-14;3.0;19.0;;12.0;24.0;4.0;0.3
2017-05-15;3.0;22.0;;13.0;27.0;4.0;0.3
2017-05-16;5.0;31.0;;16.0;39.0;4.0;0.3
2017-05-17;4.0;21.0;;18.0;27.0;4.0;0.3
2017-05-18;5.0;16.0;;10.0;24.0;5.0;0.3
2017-05-19;5.0;20.0;;9.0;27.0;4.0;0.3
2017-05-20;9.0;31.0;;12.0;44.0;4.0;0.3
2017-05-21;2.0;19.0;;16.0;23.0;4.0;0.3
2017-05-22;9.0;44.0;;30.0;58.0;4.0;0.3
2017-05-23;3.0;13.0;;22.0;18.0;4.0;0.2
2017-05-24;7.0;31.0;;22.0;42.0;4.0;0.3
2017-05-25;5.0;29.0;;24.0;38.0;4.0;0.3
2017-05-26;8.0;28.0;;45.0;40.0;4.0;0.3
2017-05-27;2.0;16.0;;34.0;19.0;4.0;0.3
2017-05-28;2.0;11.0;;20.0;13.0;3.0;0.2
2017-05-29;4.0;19.0;;18.0;24.0;3.0;0.3
2017-05-30;4.0;17.0;;15.0;22.0;3.0;0.3
2017-05-31;5.0;27.0;;17.0;34.0;3.0;0.3
2017-06-01;4.0;26.0;;24.0;33.0;4.0;0.3
2017-06-02;4.0;27.0;;36.0;33.0;4.0;0.3
2017-06-03;2.0;12.0;;18.0;15.0;4.0;0.2
2017-06-04;2.0;7.0;;11.0;10.0;4.0;0.2
2017-06-05;6.0;18.0;;7.0;27.0;3.0;0.3
2017-06-06;4.0;15.0;;13.0;22.0;4.0;0.2
2017-06-07;4.0;27.0;;18.0;33.0;4.0;0.3
2017-06-08;4.0;24.0;;33.0;30.0;5.0;0.3
2017-06-09;6.0;31.0;;28.0;40.0;5.0;0.3
2017-06-10;9.0;31.0;;25.0;45.0;5.0;0.3
2017-06-11;6.0;29.0;;36.0;38.0;5.0;0.3
2017-06-12;5.0;25.0;;26.0;32.0;5.0;0.3
2017-06-13;4.0;27.0;;30.0;33.0;5.0;0.3
2017-06-14;5.0;31.0;;41.0;38.0;5.0;0.3
2017-06-15;7.0;37.0;;48.0;47.0;5.0;0.3
2017-06-16;6.0;38.0;;23.0;47.0;5.0;0.3
2017-06-17;3.0;23.0;;22.0;28.0;5.0;0.3
2017-06-18;1.0;12.0;;24.0;15.0;5.0;0.2
2017-06-19;4.0;25.0;;36.0;31.0;5.0;0.3
2017-06-20;5.0;29.0;;28.0;37.0;5.0;0.3
2017-06-21;7.0;40.0;;35.0;51.0;6.0;0.3
2017-06-22;6.0;31.0;;42.0;39.0;5.0;0.3
2017-06-23;5.0;27.0;;28.0;34.0;5.0;0.3
2017-06-24;2.0;20.0;;35.0;24.0;4.0;0.2
2017-06-25;2.0;22.0;;34.0;26.0;5.0;0.2
2017-06-26;4.0;20.0;;18.0;26.0;5.0;0.2
2017-06-27;4.0;23.0;;17.0;29.0;5.0;0.2
2017-06-28;4.0;11.0;;14.0;16.0;5.0;0.2
2017-06-29;4.0;10.0;;11.0;15.0;5.0;0.2
2017-06-30;5.0;15.0;;13.0;23.0;6.0;0.2
2017-07-01;2.0;6.0;;10.0;10.0;5.0;0.2
2017-07-02;2.0;7.0;;10.0;11.0;5.0;0.2
2017-07-03;6.0;20.0;;15.0;29.0;5.0;0.2
2017-07-04;3.0;19.0;;24.0;24.0;5.0;0.2
2017-07-05;3.0;19.0;;46.0;24.0;5.0;0.2
2017-07-06;5.0;24.0;;35.0;32.0;6.0;0.3
2017-07-07;5.0;23.0;;23.0;32.0;6.0;0.3
2017-07-08;5.0;28.0;;19.0;36.0;6.0;0.3
2017-07-09;9.0;31.0;;26.0;45.0;5.0;0.3
2017-07-10;8.0;30.0;;17.0;42.0;3.0;0.3
2017-07-11;6.0;31.0;;20.0;40.0;5.0;0.3
2017-07-12;6.0;39.0;;23.0;47.0;5.0;0.3
2017-07-13;6.0;41.0;;46.0;49.0;5.0;0.3
2017-07-14;5.0;28.0;;47.0;35.0;5.0;0.3
2017-07-15;4.0;16.0;;36.0;22.0;5.0;0.2
2017-07-16;2.0;20.0;;26.0;23.0;5.0;0.2
2017-07-17;5.0;37.0;;33.0;45.0;6.0;0.3
2017-07-18;4.0;28.0;;64.0;34.0;6.0;0.3
2017-07-19;3.0;19.0;;29.0;24.0;4.0;0.2
2017-07-20;3.0;21.0;;17.0;27.0;1.0;0.3
2017-07-21;6.0;28.0;;27.0;37.0;1.0;0.3
2017-07-22;4.0;22.0;;20.0;29.0;1.0;0.3
2017-07-23;2.0;13.0;;21.0;16.0;1.0;0.3
2017-07-24;3.0;16.0;;22.0;21.0;2.0;0.2
2017-07-25;3.0;8.0;;10.0;12.0;6.0;0.2
2017-07-26;4.0;20.0;;20.0;26.0;6.0;0.3
2017-07-27;5.0;27.0;;24.0;34.0;6.0;0.3
2017-07-28;7.0;46.0;;30.0;58.0;7.0;0.3
2017-07-29;5.0;40.0;;26.0;48.0;6.0;0.3
2017-07-30;4.0;30.0;;57.0;37.0;7.0;0.3
2017-07-31;8.0;29.0;;64.0;40.0;6.0;0.3
2017-08-01;5.0;28.0;;31.0;37.0;6.0;0.3
2017-08-02;3.0;25.0;;29.0;30.0;6.0;0.3
2017-08-03;3.0;31.0;;36.0;36.0;6.0;0.3
2017-08-04;4.0;28.0;;22.0;34.0;7.0;0.3
2017-08-05;2.0;16.0;;26.0;19.0;6.0;0.2
2017-08-06;1.0;9.0;;20.0;11.0;6.0;0.2
2017-08-07;3.0;20.0;;32.0;25.0;6.0;0.3
2017-08-08;3.0;14.0;;25.0;18.0;7.0;0.3
2017-08-09;2.0;10.0;;24.0;14.0;7.0;0.2
2017-08-10;2.0;6.0;;9.0;9.0;7.0;0.2
2017-08-11;2.0;10.0;;11.0;14.0;7.0;0.2
2017-08-12;2.0;16.0;;14.0;19.0;7.0;0.2
2017-08-13;2.0;20.0;;20.0;22.0;7.0;0.3
2017-08-14;2.0;16.0;;36.0;19.0;8.0;0.2
2017-08-15;2.0;12.0;;48.0;15.0;7.0;0.2
2017-08-16;3.0;27.0;;49.0;32.0;7.0;0.3
2017-08-17;4.0;27.0;;37.0;33.0;7.0;0.3
2017-08-18;4.0;33.0;;40.0;38.0;7.0;0.3
2017-08-19;2.0;11.0;;23.0;14.0;6.0;0.2
2017-08-20;1.0;10.0;;19.0;12.0;6.0;0.2
2017-08-21;4.0;22.0;;32.0;29.0;6.0;0.3
2017-08-22;3.0;21.0;;48.0;26.0;6.0;0.3
2017-08-23;4.0;32.0;;46.0;37.0;7.0;0.3
2017-08-24;4.0;26.0;;36.0;32.0;7.0;0.3
2017-08-25;11.0;42.0;;43.0;58.0;8.0;0.3
2017-08-26;3.0;29.0;;48.0;34.0;8.0;0.3
2017-08-27;2.0;13.0;;44.0;16.0;8.0;0.2
2017-08-28;5.0;24.0;;27.0;32.0;8.0;0.3
2017-08-29;5.0;21.0;;16.0;28.0;8.0;0.3
2017-08-30;5.0;26.0;;14.0;33.0;8.0;0.3
2017-08-31;3.0;17.0;;14.0;22.0;7.0;0.3
2017-09-01;3.0;12.0;;7.0;16.0;7.0;0.3
2017-09-02;8.0;25.0;;9.0;36.0;5.0;0.3
2017-09-03;7.0;32.0;;11.0;42.0;2.0;0.3
2017-09-04;5.0;22.0;;16.0;30.0;5.0;0.3
2017-09-05;5.0;32.0;;15.0;40.0;6.0;0.3
2017-09-06;5.0;25.0;;16.0;33.0;6.0;0.3
2017-09-07;4.0;15.0;;8.0;21.0;7.0;0.3
2017-09-08;5.0;34.0;;16.0;42.0;7.0;0.4
2017-09-09;2.0;12.0;;16.0;15.0;8.0;0.3
2017-09-10;2.0;12.0;;6.0;15.0;10.0;0.3
2017-09-11;15.0;27.0;;14.0;50.0;11.0;0.3
2017-09-12;5.0;19.0;;11.0;26.0;10.0;0.3
2017-09-13;8.0;37.0;;11.0;50.0;11.0;0.3
2017-09-14;17.0;40.0;;21.0;67.0;12.0;0.3
2017-09-15;3.0;10.0;;21.0;14.0;10.0;0.2
2017-09-16;3.0;13.0;;3.0;17.0;11.0;0.3
2017-09-17;3.0;23.0;;7.0;28.0;11.0;0.3
2017-09-18;11.0;33.0;;13.0;50.0;11.0;0.3
2017-09-19;13.0;39.0;;13.0;59.0;11.0;0.4
2017-09-20;24.0;49.0;;17.0;87.0;11.0;0.4
2017-09-21;12.0;46.0;;27.0;65.0;11.0;0.4
2017-09-22;7.0;30.0;;27.0;40.0;10.0;0.3
2017-09-23;7.0;32.0;;19.0;43.0;8.0;0.3
2017-09-24;7.0;32.0;;26.0;42.0;8.0;0.3
2017-09-25;7.0;29.0;;20.0;41.0;8.0;0.3
2017-09-26;10.0;29.0;;14.0;45.0;8.0;0.3
2017-09-27;10.0;59.0;;27.0;75.0;12.0;0.4
2017-09-28;21.0;64.0;;35.0;97.0;12.0;0.4
2017-09-29;8.0;59.0;;36.0;71.0;8.0;0.4
2017-09-30;6.0;40.0;;33.0;49.0;10.0;0.3
2017-10-01;2.0;13.0;;18.0;16.0;7.0;0.3
2017-10-02;13.0;30.0;;13.0;49.0;8.0;0.3
2017-10-03;19.0;44.0;;18.0;73.0;6.0;0.3
2017-10-04;16.0;36.0;;22.0;60.0;8.0;0.3
2017-10-05;13.0;60.0;;26.0;80.0;8.0;0.4
2017-10-06;5.0;25.0;;16.0;32.0;9.0;0.3
2017-10-07;27.0;38.0;;14.0;79.0;12.0;0.3
2017-10-08;10.0;44.0;;20.0;58.0;12.0;0.3
2017-10-09;14.0;48.0;;13.0;69.0;10.0;0.3
2017-10-10;27.0;58.0;;24.0;99.0;8.0;0.4
2017-10-11;13.0;64.0;;34.0;84.0;8.0;0.4
2017-10-12;24.0;57.0;;41.0;95.0;8.0;0.4
2017-10-13;10.0;44.0;;37.0;59.0;8.0;0.3
2017-10-14;27.0;52.0;;38.0;94.0;10.0;0.4
2017-10-15;3.0;27.0;;35.0;31.0;8.0;0.3
2017-10-16;13.0;45.0;;37.0;65.0;7.0;0.3
2017-10-17;8.0;46.0;;29.0;58.0;8.0;0.3
2017-10-18;5.0;36.0;;7.0;44.0;8.0;0.3
2017-10-19;14.0;45.0;;12.0;67.0;10.0;0.3
2017-10-20;34.0;49.0;;23.0;101.0;11.0;0.4
2017-10-21;7.0;33.0;;11.0;43.0;7.0;0.3
2017-10-22;5.0;25.0;;11.0;32.0;9.0;0.3
2017-10-23;35.0;51.0;;14.0;105.0;10.0;0.4
2017-10-24;44.0;56.0;;19.0;124.0;11.0;0.4
2017-10-25;56.0;68.0;;24.0;154.0;11.0;0.5
2017-10-26;59.0;74.0;;30.0;165.0;11.0;0.5
2017-10-27;22.0;37.0;;36.0;72.0;10.0;0.3
2017-10-28;3.0;20.0;;11.0;24.0;9.0;0.2
2017-10-29;3.0;22.0;;9.0;26.0;9.0;0.3
2017-10-30;13.0;29.0;;11.0;49.0;10.0;0.3
2017-10-31;18.0;44.0;;21.0;72.0;11.0;0.4
2017-11-01;4.0;35.0;;19.0;40.0;11.0;0.3
2017-11-02;22.0;49.0;;23.0;84.0;12.0;0.4
2017-11-03;12.0;51.0;;19.0;69.0;12.0;0.4
2017-11-04;5.0;34.0;;9.0;42.0;12.0;0.3
2017-11-05;5.0;21.0;;5.0;28.0;11.0;0.3
2017-11-06;4.0;21.0;;4.0;26.0;12.0;0.3
2017-11-07;65.0;74.0;;25.0;174.0;15.0;0.5
2017-11-08;16.0;42.0;;9.0;66.0;13.0;0.3
2017-11-09;2.0;17.0;;5.0;21.0;12.0;0.3
2017-11-10;31.0;44.0;;13.0;91.0;14.0;0.4
2017-11-11;60.0;73.0;;15.0;165.0;16.0;0.5
2017-11-12;11.0;49.0;;9.0;65.0;14.0;0.3
2017-11-13;6.0;30.0;;6.0;39.0;13.0;0.3
2017-11-14;49.0;70.0;;18.0;145.0;12.0;0.5
2017-11-15;72.0;78.0;;27.0;187.0;13.0;0.5
2017-11-16;65.0;80.0;;27.0;179.0;12.0;0.6
2017-11-17;84.0;81.0;;25.0;210.0;13.0;0.6
2017-11-18;47.0;56.0;;15.0;128.0;11.0;0.4
2017-11-19;52.0;61.0;;18.0;141.0;12.0;0.5
2017-11-20;101.0;86.0;;32.0;241.0;16.0;0.7
2017-11-21;129.0;99.0;;35.0;296.0;16.0;0.8
2017-11-22;98.0;87.0;;34.0;237.0;16.0;0.7
2017-11-23;113.0;101.0;;45.0;274.0;18.0;0.7
2017-11-24;78.0;83.0;;42.0;203.0;15.0;0.6
2017-11-25;31.0;46.0;;24.0;94.0;15.0;0.4
2017-11-26;10.0;27.0;;6.0;42.0;12.0;0.3
2017-11-27;96.0;74.0;;24.0;221.0;15.0;0.6
2017-11-28;61.0;70.0;;29.0;164.0;16.0;0.5
2017-11-29;17.0;39.0;;10.0;66.0;13.0;0.4
2017-11-30;12.0;34.0;;7.0;52.0;11.0;0.3
2017-12-01;6.0;31.0;;8.0;40.0;8.0;0.3
2017-12-02;6.0;31.0;;7.0;40.0;7.0;0.3
2017-12-03;11.0;32.0;;8.0;49.0;8.0;0.3
2017-12-04;53.0;69.0;;16.0;151.0;11.0;0.5
2017-12-05;121.0;83.0;;22.0;268.0;14.0;0.7
2017-12-06;63.0;69.0;;17.0;165.0;13.0;0.5
2017-12-07;83.0;81.0;;24.0;209.0;16.0;0.6
2017-12-08;68.0;84.0;;34.0;188.0;18.0;0.7
2017-12-09;22.0;45.0;;18.0;79.0;14.0;0.4
2017-12-10;2.0;13.0;;6.0;16.0;14.0;0.2
2017-12-11;6.0;25.0;;6.0;34.0;16.0;0.3
2017-12-12;32.0;54.0;;13.0;103.0;14.0;0.4
2017-12-13;45.0;64.0;;16.0;132.0;15.0;0.5
2017-12-14;12.0;38.0;;10.0;56.0;13.0;0.3
2017-12-15;7.0;31.0;;6.0;42.0;6.0;0.3
2017-12-16;10.0;36.0;;9.0;51.0;5.0;0.3
2017-12-17;5.0;26.0;;7.0;33.0;4.0;0.3
2017-12-18;79.0;78.0;;18.0;199.0;9.0;0.6
2017-12-19;53.0;62.0;;15.0;143.0;9.0;0.4
2017-12-20;95.0;87.0;;25.0;232.0;12.0;0.6
2017-12-21;78.0;77.0;;21.0;197.0;11.0;0.5
2017-12-22;113.0;91.0;;26.0;263.0;12.0;0.7
2017-12-23;32.0;54.0;;12.0;104.0;5.0;0.4
2017-12-24;29.0;46.0;;13.0;90.0;3.0;0.4
2017-12-25;16.0;37.0;;11.0;62.0;3.0;0.4
2017-12-26;10.0;34.0;;6.0;50.0;3.0;0.3
2017-12-27;4.0;17.0;;6.0;22.0;2.0;0.3
2017-12-28;6.0;24.0;;8.0;32.0;3.0;0.3
2017-12-29;7.0;29.0;;9.0;39.0;3.0;0.3
2017-12-30;24.0;34.0;;9.0;70.0;4.0;0.3
2017-12-31;16.0;31.0;;8.0;55.0;5.0;0.3
2018-01-01;2.0;17.0;;13.0;20.0;3.0;0.3
2018-01-02;7.0;28.0;;13.0;38.0;1.0;0.3
2018-01-03;24.0;42.0;;13.0;79.0;3.0;0.4
2018-01-04;14.0;36.0;;8.0;57.0;5.0;0.3
2018-01-05;5.0;28.0;;4.0;35.0;4.0;0.3
2018-01-06;2.0;17.0;;2.0;21.0;3.0;0.3
2018-01-07;3.0;24.0;;6.0;29.0;2.0;0.3
2018-01-08;41.0;52.0;;14.0;115.0;4.0;0.4
2018-01-09;64.0;69.0;;23.0;167.0;8.0;0.6
2018-01-10;11.0;41.0;;7.0;58.0;7.0;0.3
2018-01-11;6.0;27.0;;9.0;36.0;6.0;0.3
2018-01-12;63.0;75.0;;19.0;172.0;9.0;0.5
2018-01-13;37.0;63.0;;16.0;119.0;9.0;0.5
2018-01-14;7.0;26.0;;7.0;37.0;7.0;0.3
2018-01-15;34.0;53.0;;13.0;106.0;7.0;0.4
2018-01-16;35.0;60.0;;19.0;114.0;9.0;0.4
2018-01-17;57.0;62.0;;17.0;149.0;9.0;0.5
2018-01-18;63.0;70.0;;22.0;167.0;9.0;0.5
2018-01-19;62.0;70.0;;21.0;166.0;9.0;0.5
2018-01-20;61.0;61.0;;20.0;155.0;9.0;0.5
2018-01-21;17.0;50.0;;15.0;76.0;7.0;0.4
2018-01-22;57.0;50.0;;18.0;137.0;8.0;0.5
2018-01-23;72.0;59.0;;18.0;169.0;9.0;0.5
2018-01-24;53.0;59.0;;23.0;140.0;10.0;0.5
2018-01-25;69.0;60.0;;19.0;165.0;12.0;0.5
2018-01-26;7.0;23.0;;7.0;33.0;6.0;0.3
2018-01-27;3.0;14.0;;7.0;18.0;5.0;0.3
2018-01-28;2.0;11.0;;10.0;13.0;5.0;0.3
2018-01-29;48.0;55.0;;19.0;129.0;9.0;0.5
2018-01-30;48.0;59.0;;16.0;133.0;8.0;0.5
2018-01-31;48.0;67.0;;15.0;140.0;9.0;0.5
2018-02-01;60.0;62.0;;20.0;154.0;10.0;0.5
2018-02-02;6.0;25.0;;6.0;34.0;3.0;0.3
2018-02-03;8.0;37.0;;8.0;50.0;5.0;0.3
2018-02-04;4.0;22.0;;3.0;28.0;3.0;0.3
2018-02-05;10.0;29.0;;4.0;44.0;2.0;0.3
2018-02-06;5.0;24.0;;6.0;32.0;2.0;0.3
2018-02-07;15.0;33.0;;9.0;56.0;3.0;0.4
2018-02-08;13.0;40.0;;8.0;60.0;4.0;0.4
2018-02-09;70.0;81.0;;26.0;188.0;8.0;0.6
2018-02-10;5.0;32.0;;8.0;40.0;6.0;0.3
2018-02-11;16.0;43.0;;13.0;68.0;7.0;0.3
2018-02-12;8.0;34.0;;8.0;47.0;8.0;0.3
2018-02-13;24.0;44.0;;13.0;81.0;8.0;0.4
2018-02-14;5.0;26.0;;10.0;34.0;9.0;0.3
2018-02-15;23.0;52.0;;19.0;87.0;9.0;0.4
2018-02-16;15.0;38.0;;13.0;61.0;9.0;0.4
2018-02-17;11.0;29.0;;11.0;45.0;10.0;0.3
2018-02-18;2.0;14.0;;5.0;17.0;7.0;0.3
2018-02-19;6.0;24.0;;6.0;33.0;8.0;0.3
2018-02-20;5.0;23.0;;5.0;30.0;9.0;0.3
2018-02-21;3.0;20.0;;5.0;25.0;7.0;0.3
2018-02-22;27.0;43.0;;11.0;85.0;6.0;0.4
2018-02-23;18.0;48.0;;10.0;75.0;5.0;0.4
2018-02-24;24.0;57.0;;17.0;94.0;9.0;0.4
2018-02-25;7.0;47.0;;14.0;57.0;9.0;0.4
2018-02-26;37.0;70.0;;19.0;127.0;12.0;0.5
2018-02-27;29.0;58.0;;20.0;102.0;11.0;0.4
2018-02-28;16.0;51.0;;8.0;76.0;10.0;0.4
2018-03-01;3.0;25.0;;5.0;29.0;10.0;0.3
2018-03-02;10.0;43.0;;7.0;58.0;8.0;0.4
2018-03-03;3.0;22.0;;7.0;26.0;9.0;0.3
2018-03-04;3.0;20.0;;6.0;24.0;10.0;0.3
2018-03-05;5.0;28.0;;5.0;35.0;10.0;0.3
2018-03-06;5.0;26.0;;8.0;34.0;8.0;0.3
2018-03-07;4.0;27.0;;9.0;33.0;7.0;0.3
2018-03-08;12.0;45.0;;14.0;65.0;9.0;0.4
2018-03-09;8.0;48.0;;10.0;61.0;12.0;0.3
2018-03-10;3.0;28.0;;4.0;33.0;10.0;0.3
2018-03-11;2.0;9.0;;7.0;11.0;9.0;0.3
2018-03-12;3.0;18.0;;9.0;23.0;8.0;0.3
2018-03-13;6.0;33.0;;12.0;42.0;9.0;0.3
2018-03-14;10.0;37.0;;7.0;51.0;11.0;0.3
2018-03-15;3.0;18.0;;7.0;24.0;8.0;0.3
2018-03-16;5.0;26.0;;6.0;34.0;8.0;0.3
2018-03-17;4.0;22.0;;4.0;28.0;8.0;0.3
2018-03-18;2.0;14.0;;6.0;17.0;7.0;0.3
2018-03-19;6.0;24.0;;7.0;32.0;8.0;0.3
2018-03-20;4.0;16.0;;8.0;22.0;4.0;0.4
2018-03-21;3.0;16.0;;8.0;21.0;4.0;0.3
2018-03-22;15.0;48.0;;13.0;71.0;6.0;0.4
2018-03-23;20.0;53.0;;18.0;83.0;10.0;0.4
2018-03-24;2.0;5.0;;8.0;8.0;6.0;0.3
2018-03-25;2.0;9.0;;6.0;12.0;6.0;0.3
2018-03-26;8.0;28.0;;8.0;41.0;7.0;0.3
2018-03-27;12.0;30.0;;13.0;49.0;7.0;0.3
2018-03-28;16.0;37.0;;13.0;61.0;8.0;0.3
2018-03-29;2.0;9.0;;7.0;11.0;8.0;0.2
2018-03-30;1.0;5.0;;8.0;7.0;8.0;0.2
2018-03-31;1.0;9.0;;7.0;11.0;6.0;0.3
2018-04-01;2.0;22.0;;8.0;26.0;7.0;0.3
2018-04-02;5.0;27.0;;13.0;34.0;8.0;0.3
2018-04-03;3.0;18.0;;8.0;23.0;8.0;0.3
2018-04-04;3.0;15.0;;12.0;19.0;9.0;0.3
2018-04-05;10.0;39.0;;14.0;54.0;8.0;0.3
2018-04-06;10.0;47.0;;26.0;63.0;9.0;0.4
2018-04-07;3.0;24.0;;7.0;29.0;9.0;0.3
2018-04-08;3.0;15.0;;8.0;19.0;9.0;0.3
2018-04-09;4.0;19.0;;7.0;24.0;9.0;0.3
2018-04-10;4.0;28.0;;4.0;34.0;8.0;0.3
2018-04-11;4.0;24.0;;8.0;31.0;8.0;0.3
2018-04-12;5.0;25.0;;11.0;32.0;9.0;0.3
2018-04-13;5.0;27.0;;11.0;35.0;8.0;0.3
2018-04-14;4.0;24.0;;10.0;30.0;8.0;0.3
2018-04-15;2.0;15.0;;13.0;18.0;8.0;0.2
2018-04-16;4.0;16.0;;11.0;22.0;8.0;0.2
2018-04-17;10.0;46.0;;18.0;61.0;9.0;0.3
2018-04-18;7.0;34.0;;16.0;44.0;8.0;0.3
2018-04-19;4.0;23.0;;33.0;29.0;7.0;0.2
2018-04-20;3.0;16.0;;49.0;20.0;8.0;0.2
2018-04-21;3.0;18.0;;53.0;22.0;8.0;0.3
2018-04-22;4.0;26.0;;44.0;31.0;8.0;0.3
2018-04-23;9.0;33.0;;41.0;47.0;8.0;0.3
2018-04-24;13.0;33.0;;42.0;53.0;8.0;0.3
2018-04-25;11.0;36.0;;45.0;53.0;8.0;0.3
2018-04-26;5.0;29.0;;43.0;36.0;8.0;0.3
2018-04-27;4.0;18.0;;30.0;24.0;8.0;0.2
2018-04-28;1.0;8.0;;10.0;10.0;8.0;0.2
2018-04-29;1.0;7.0;;11.0;9.0;8.0;0.2
2018-04-30;3.0;17.0;;9.0;22.0;8.0;0.2
2018-05-01;1.0;10.0;;4.0;12.0;8.0;0.2
2018-05-02;4.0;27.0;;13.0;33.0;9.0;0.3
2018-05-03;12.0;31.0;;13.0;48.0;9.0;0.3
2018-05-04;3.0;14.0;;14.0;19.0;8.0;0.2
2018-05-05;3.0;13.0;;21.0;18.0;8.0;0.2
2018-05-06;1.0;11.0;;14.0;14.0;7.0;0.2
2018-05-07;6.0;24.0;;17.0;33.0;8.0;0.3
2018-05-08;13.0;36.0;;17.0;55.0;8.0;0.3
2018-05-09;4.0;22.0;;16.0;28.0;8.0;0.3
2018-05-10;3.0;18.0;;11.0;23.0;8.0;0.3
2018-05-11;6.0;25.0;;24.0;34.0;8.0;0.3
2018-05-12;2.0;10.0;;10.0;13.0;8.0;0.2
2018-05-13;2.0;9.0;;10.0;12.0;8.0;0.2
2018-05-14;3.0;14.0;;9.0;19.0;8.0;0.2
2018-05-15;2.0;8.0;;12.0;10.0;8.0;0.2
2018-05-16;2.0;17.0;;14.0;21.0;8.0;0.2
2018-05-17;4.0;25.0;;18.0;30.0;7.0;0.3
2018-05-18;4.0;23.0;;16.0;29.0;7.0;0.2
2018-05-19;2.0;17.0;;11.0;21.0;7.0;0.2
2018-05-20;1.0;11.0;;11.0;13.0;7.0;0.2
